Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
1,13088,2230,4,1.875,15Q3,1,1,1,1,1,1,1,2,,1,1,1,1,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13095,2110,3,1.498000026,15Q3,,3,3,2,3,3,3,1,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13107,2110,3,1.498000026,15Q3,2,2,2,2,1,2,1,3,3,2,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13109,2220,6,8.75,15Q3,1,2,3,2,3,2,3,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13110,2110,2,0.64200002,15Q2,2,2,,3,2,3,2,2,2,1,1,1,1,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13111,2110,9,149.8000031,15Q3,2,3,1,2,1,2,1,1,2,3,2,3,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13112,2210,3,0.875,15Q2,2,3,2,3,2,3,2,2,2,1,2,2,2,3,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,13124,2110,2,0.64200002,15Q3,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13139,2110,3,1.498000026,15Q3,1,1,2,1,2,1,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13144,2210,6,8.75,15Q3,2,3,3,2,1,2,2,2,1,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13148,2230,4,1.875,15Q3,2,3,3,3,3,3,3,3,3,1,1,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,13208,2120,7,21.45000076,15Q3,2,3,2,3,2,3,2,2,2,1,1,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13214,2210,2,0.375,15Q3,1,2,2,2,2,2,2,2,2,1,,1,,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13290,2220,2,0.375,15Q3,2,3,2,3,2,3,1,2,2,1,1,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13318,2110,1,0.214000002,15Q3,1,2,1,2,1,2,2,2,2,1,1,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13319,2220,2,0.375,15Q3,1,2,3,2,2,2,2,2,2,2,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13358,2220,2,0.375,15Q3,2,3,2,3,2,3,2,3,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13364,2210,8,37.5,15Q3,2,3,3,3,3,3,3,3,3,2,1,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13378,2130,4,2.144999981,15Q3,2,3,2,3,2,3,2,2,2,3,2,3,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13381,2120,5,4.289999962,15Q3,2,3,2,3,2,3,2,2,2,1,1,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13386,2110,3,1.498000026,15Q3,1,2,3,2,3,2,2,2,3,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13398,2220,3,0.875,15Q3,2,3,2,2,2,2,2,2,2,1,1,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13402,2240,2,0.375,15Q2,,2,,2,2,2,1,2,2,1,1,1,1,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13407,2130,9,100.1000061,15Q3,2,2,3,3,3,3,3,1,2,2,3,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13409,2210,5,3.75,15Q3,2,3,2,3,3,3,3,3,3,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13414,2120,4,2.144999981,15Q3,2,3,2,3,3,3,3,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13451,2120,5,4.289999962,15Q3,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13459,2110,3,1.498000026,15Q3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13460,2210,4,1.875,15Q3,2,3,3,3,3,3,3,3,3,3,3,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96551,2130,7,21.45000076,14Q4,1,2,2,2,2,2,2,3,3,3,2,3,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37257,2120,3,1.001000047,14Q4,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14708,2130,5,4.289999962,14Q4,1,2,,1,,1,,2,,1,,1,,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13460,2210,4,1.875,14Q4,2,3,3,3,,3,3,2,3,1,1,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,52107,2230,4,1.875,14Q4,2,3,3,3,3,3,3,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13014,2220,9,87.5,14Q4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13399,2110,3,1.498000026,14Q4,2,2,2,1,1,1,1,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13109,2220,6,8.75,14Q4,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37244,2240,5,3.75,14Q4,1,1,2,1,1,1,1,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37250,2240,3,0.875,14Q4,2,3,3,2,2,2,2,3,3,2,2,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14295,2110,5,6.420000076,14Q4,,3,1,3,1,3,1,2,2,1,1,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13973,2210,5,3.75,14Q4,1,1,3,1,3,1,3,2,2,2,1,2,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14666,2110,3,1.498000026,14Q4,2,2,3,2,3,3,2,3,3,2,2,1,2,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,13124,2110,2,0.64200002,14Q4,1,1,,1,,1,,2,,2,,2,,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,13454,2120,6,10.01000023,14Q4,2,3,3,2,2,2,2,2,3,1,1,2,2,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,96645,2120,2,0.42900002,14Q4,,,,1,2,1,2,2,2,1,2,1,2,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,96901,2120,8,42.90000153,14Q4,2,3,2,2,2,3,2,2,2,2,2,3,2,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,37256,2230,8,37.5,14Q4,2,3,1,3,2,3,2,3,2,1,2,1,2,1,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,14655,2220,7,18.75,14Q4,1,2,3,2,3,2,3,1,2,2,1,1,1,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,37219,2210,6,8.75,14Q4,1,2,,1,,1,,1,,2,,2,,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13402,2240,2,0.375,14Q4,2,,1,3,1,3,1,2,2,2,1,3,1,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,36011,2120,5,4.289999962,14Q4,1,1,1,1,1,1,1,3,2,2,2,2,2,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13387,2110,3,1.498000026,14Q4,2,2,2,3,2,3,2,2,2,1,2,1,2,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13987,2210,4,1.875,14Q4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13084,2110,2,0.64200002,14Q4,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13806,2220,7,18.75,14Q4,2,3,,3,2,3,2,2,2,2,2,2,2,3,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13403,2120,6,10.01000023,14Q4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13112,2210,3,0.875,14Q4,2,3,2,3,2,3,2,2,2,1,1,1,2,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,14770,2130,3,1.001000047,14Q4,2,2,2,1,2,1,2,1,1,1,1,2,2,2,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
2,33219,2130,4,2.144999981,14Q4,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13380,2110,3,1.498000026,14Q4,2,3,3,3,3,3,3,2,2,1,1,3,3,3,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
5,37223,2110,1,0.214000002,14Q4,2,3,2,3,2,3,3,2,3,2,3,3,3,3,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,96548,2110,6,14.9800005,14Q4,1,2,2,1,2,1,2,2,2,3,2,2,2,2,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
5,50226,2210,3,0.875,14Q4,2,3,2,3,2,3,2,3,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13127,2240,4,1.875,14Q4,2,3,2,1,3,1,3,2,3,1,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13144,2210,6,8.75,14Q4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96391,2110,3,1.498000026,14Q4,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50195,2120,5,4.289999962,14Q4,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13088,2230,4,1.875,14Q4,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50261,2210,6,8.75,14Q4,1,2,,3,2,3,2,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96420,2220,3,0.875,14Q4,2,,,1,2,2,2,2,2,1,2,1,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13214,2210,2,0.375,12Q4,2,3,2,3,2,3,2,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13217,2220,4,1.875,10Q4,2,3,3,3,3,3,3,3,3,2,2,3,3,3,2,,,,FALSE,TRUE,FALSE,FALSE,FALSE
6,14770,2130,3,1.001000047,15Q3,1,1,,1,,1,,1,,2,,2,,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,15298,2220,3,0.875,15Q3,2,3,2,3,2,2,1,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,15323,2210,5,3.75,15Q3,2,3,2,2,2,2,2,2,2,1,1,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,15610,2230,6,8.75,15Q3,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,31088,2230,5,3.75,15Q3,2,2,1,2,1,3,1,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33202,2220,6,8.75,15Q3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33204,2110,3,1.498000026,15Q3,2,3,2,2,2,3,2,2,2,1,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33219,2130,4,2.144999981,15Q3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33221,2120,1,0.143000007,15Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33402,2110,4,3.210000038,15Q3,2,3,2,3,2,3,3,3,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33499,2230,3,0.875,15Q3,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33500,2110,3,1.498000026,15Q3,1,2,1,1,1,2,1,2,1,1,3,1,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,36011,2120,5,4.289999962,15Q3,1,1,1,1,1,,,2,1,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,36399,2240,8,37.5,15Q3,2,3,3,3,3,3,3,3,3,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37206,2220,3,0.875,15Q3,2,2,1,2,2,2,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37210,2120,5,4.289999962,15Q3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37214,2220,9,87.5,15Q3,,3,1,2,1,3,1,3,2,1,2,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37215,2210,3,0.875,15Q3,1,1,1,1,1,2,1,1,1,1,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37242,2110,8,64.19999695,15Q3,2,3,3,3,3,3,3,2,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37244,2240,5,3.75,15Q3,1,2,1,2,1,2,1,2,3,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37247,2210,5,3.75,15Q3,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37248,2120,3,1.001000047,15Q3,2,2,3,2,3,2,2,2,2,1,1,1,1,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37249,2110,9,149.8000031,15Q3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37257,2120,3,1.001000047,15Q3,2,2,2,2,2,2,2,3,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37618,2130,9,100.1000061,15Q3,2,3,2,2,2,2,2,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,37691,2220,9,87.5,15Q3,1,2,,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50157,2120,9,100.1000061,15Q3,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50183,2120,3,1.001000047,15Q3,2,2,,1,2,2,2,1,2,1,2,2,1,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50226,2210,3,0.875,15Q3,2,3,2,3,2,3,2,3,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50261,2210,6,8.75,15Q3,1,2,,2,,2,,2,,2,,2,,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,50333,2110,5,6.420000076,15Q3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50369,2210,6,8.75,15Q3,2,3,1,3,1,2,2,2,2,1,1,1,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50693,2130,1,0.143000007,15Q3,2,3,2,3,2,3,2,3,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51121,2210,3,0.875,15Q3,2,3,2,3,3,3,3,2,2,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,52107,2230,4,1.875,15Q3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,53262,2220,8,37.5,15Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,90972,2210,1,0.125,15Q3,2,3,2,3,3,3,3,2,2,3,3,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96388,2120,3,1.001000047,15Q3,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96391,2110,3,1.498000026,15Q3,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96411,2110,6,14.9800005,15Q3,1,2,2,1,1,1,1,1,2,1,2,1,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96420,2220,3,0.875,15Q3,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96446,2210,1,0.125,15Q3,2,3,,3,3,3,3,2,2,1,1,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96465,2110,2,0.64200002,15Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96473,2220,4,1.875,15Q3,2,3,3,3,2,3,2,2,2,1,1,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96548,2110,6,14.9800005,15Q3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96551,2130,7,21.45000076,15Q3,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96623,2230,8,37.5,15Q3,2,,3,,3,,3,,3,,1,,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96642,2220,9,87.5,15Q3,1,2,2,1,2,1,2,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96645,2120,2,0.42900002,15Q3,2,3,,3,2,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96658,2110,2,0.64200002,15Q3,2,,,3,3,3,3,2,3,1,3,1,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96679,2210,3,0.875,15Q3,2,3,2,3,3,3,3,2,2,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,32.09999847,15Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97059,2110,7,32.09999847,15Q3,2,3,3,3,3,3,3,3,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97102,2130,6,10.01000023,15Q3,2,3,3,3,2,3,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97367,2130,3,1.001000047,15Q3,2,3,3,3,3,3,3,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,99987,2110,3,1.498000026,15Q3,2,3,3,3,3,3,3,3,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13134,2230,3,0.875,14Q4,2,,,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51874,2230,9,87.5,14Q4,2,2,2,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96473,2220,4,1.875,14Q4,1,1,3,1,1,1,2,1,2,1,1,1,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13378,2130,4,2.144999981,14Q4,2,2,3,3,3,3,3,2,2,2,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,50082,2110,9,149.8000031,14Q4,1,1,2,1,2,2,2,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13358,2220,2,0.375,14Q4,2,3,2,3,2,3,2,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13111,2110,9,149.8000031,14Q4,2,3,2,2,2,3,2,2,2,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13823,2240,7,18.75,14Q4,2,3,3,3,3,3,3,3,3,1,2,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37234,2230,9,87.5,14Q4,2,2,1,3,1,3,1,3,2,1,2,2,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33202,2220,6,8.75,14Q4,1,3,3,3,1,3,2,2,3,2,1,2,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13673,2110,1,0.214000002,14Q4,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14766,2110,8,64.19999695,14Q4,1,2,3,3,2,3,3,2,2,1,1,2,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14714,2220,3,0.875,14Q4,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13045,2220,5,3.75,14Q4,1,2,2,2,2,2,2,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14712,2110,7,32.09999847,14Q4,1,1,2,1,2,1,2,3,2,2,1,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13015,2220,9,87.5,14Q4,1,2,1,2,1,2,1,2,1,3,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33499,2230,3,0.875,14Q4,2,3,3,3,3,3,3,3,3,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14264,2220,3,0.875,14Q4,1,2,,2,2,2,2,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,36399,2240,8,37.5,14Q4,2,3,3,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37214,2220,9,87.5,14Q4,1,2,2,1,2,1,2,2,2,1,2,1,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13034,2120,3,1.001000047,14Q4,1,1,2,1,2,1,2,2,2,1,1,2,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,13975,2220,8,37.5,14Q4,2,3,2,3,3,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13817,2240,5,3.75,14Q4,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13738,2120,3,1.001000047,14Q4,1,2,1,3,1,1,1,1,1,3,3,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96643,2240,2,0.375,14Q4,1,2,2,2,2,2,2,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14652,2110,7,32.09999847,14Q4,2,2,2,2,2,2,2,3,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96623,2230,8,37.5,14Q4,2,3,2,3,2,3,2,3,3,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14262,2210,8,37.5,14Q4,1,2,1,3,1,3,1,3,2,3,2,3,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,97112,2220,4,1.875,14Q4,1,1,,2,,2,,1,,1,,2,,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50369,2210,6,8.75,14Q4,2,3,,3,3,2,3,2,3,1,3,1,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14650,2130,7,21.45000076,14Q4,1,1,3,1,3,1,3,2,3,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37215,2210,3,0.875,14Q4,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14701,2130,3,1.001000047,14Q4,1,1,3,1,3,1,3,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13043,2110,4,3.210000038,14Q4,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14192,2120,4,2.144999981,14Q4,,3,,3,,3,,3,,3,,3,,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10955,2220,2,0.375,08Q4,1,1,1,1,1,1,1,1,1,3,2,2,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10955,2220,2,0.375,09Q3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10955,2220,2,0.375,09Q4,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10955,2220,2,0.375,10Q1,1,1,1,1,1,1,1,2,1,2,1,2,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10955,2220,2,0.375,11Q3,2,2,2,3,2,3,2,3,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10955,2220,2,0.375,12Q1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11084,2130,5,4.289999962,08Q3,1,1,2,1,1,1,1,3,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11084,2130,5,4.289999962,09Q4,1,1,2,1,1,1,2,1,2,3,,3,,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11084,2130,5,4.289999962,10Q1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11084,2130,5,4.289999962,10Q2,1,2,3,1,2,1,2,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11084,2130,5,4.289999962,10Q3,1,3,,3,,3,,2,,2,,2,,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11084,2130,5,4.289999962,10Q4,1,3,1,2,1,2,1,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11084,2130,5,4.289999962,12Q1,1,2,2,2,3,2,3,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11086,2130,3,1.001000047,08Q3,1,2,2,2,2,2,2,1,1,1,2,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11086,2130,3,1.001000047,08Q4,2,3,3,3,3,2,3,2,2,1,3,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
