Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7,Q8,Q9,Q10,Latecomer,NewRecruit,WrongClassif,Duplicate
1,36406,8010,3,3,2014Q2,1,2,1,1,2,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36411,8040,7,7,2014Q2,1,2,2,2,2,2,2,2,2,2,1,2,3,3,3,FALSE,FALSE,FALSE,FALSE
1,36442,8000,3,3,2014Q2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE
1,36472,8140,9,9,2014Q2,,1,1,1,1,2,1,1,1,1,1,3,2,2,3,FALSE,FALSE,FALSE,FALSE
3,36478,8150,5,5,2014Q2,1,2,,2,2,2,2,3,3,3,3,2,2,3,2,FALSE,FALSE,FALSE,FALSE
6,36486,8000,5,5,2014Q2,2,1,2,1,1,3,2,2,1,3,2,1,3,1,2,FALSE,FALSE,FALSE,FALSE
6,36488,8120,5,5,2014Q2,2,3,,3,,3,,2,,1,,1,3,3,2,FALSE,FALSE,FALSE,FALSE
6,36494,8140,3,3,2014Q2,2,3,3,3,3,2,2,3,,3,3,1,2,2,1,FALSE,FALSE,FALSE,FALSE
4,36505,8150,6,6,2014Q2,1,2,2,3,3,2,2,2,3,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36511,8090,7,7,2014Q2,1,2,2,2,2,3,2,2,2,2,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE
4,36515,8200,6,6,2014Q2,1,2,2,2,3,2,2,3,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE
6,36525,8150,5,5,2014Q2,1,1,2,1,3,2,2,2,2,2,1,1,2,1,1,FALSE,FALSE,FALSE,FALSE
6,36533,8200,2,2,2014Q2,2,3,1,3,1,2,2,3,2,3,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE
5,36539,8150,7,7,2014Q2,2,2,1,3,1,3,2,3,2,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE
1,36617,8000,8,8,2014Q2,,2,2,2,2,3,2,3,2,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE
6,36627,8010,5,5,2014Q2,2,2,,2,,2,,2,,2,,2,2,3,2,FALSE,FALSE,FALSE,FALSE
6,36649,7010,9,9,2014Q2,1,1,1,1,1,3,2,2,1,1,1,3,3,2,1,FALSE,FALSE,FALSE,FALSE
6,36681,8080,5,5,2014Q2,1,1,2,2,2,3,2,1,2,1,2,3,2,3,2,FALSE,FALSE,FALSE,FALSE
6,36682,8140,9,9,2014Q2,2,3,2,3,3,1,2,3,3,3,3,1,2,3,2,FALSE,FALSE,FALSE,FALSE
5,36701,7040,9,9,2014Q2,1,3,1,3,1,2,2,3,1,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36723,8150,8,8,2014Q2,1,3,2,1,3,3,3,3,3,1,2,1,2,3,3,FALSE,FALSE,FALSE,FALSE
6,36754,8150,5,5,2014Q2,1,3,1,3,2,2,2,3,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36801,8120,6,6,2014Q2,2,3,2,2,2,2,2,3,3,2,2,3,2,3,2,TRUE,FALSE,FALSE,FALSE
6,36805,8150,7,7,2014Q2,1,1,2,1,2,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
5,36849,7070,7,7,2014Q2,2,3,3,3,3,3,3,3,3,3,3,1,3,1,1,TRUE,FALSE,FALSE,FALSE
6,36859,8140,7,7,2014Q2,1,1,,2,,1,,2,,2,,2,3,3,3,FALSE,FALSE,FALSE,FALSE
2,36863,8000,5,5,2014Q2,1,2,3,1,3,2,2,2,3,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE
5,36885,8150,3,3,2014Q2,2,2,1,1,1,2,1,2,2,2,2,1,2,3,1,FALSE,FALSE,FALSE,FALSE
6,36887,8000,8,8,2014Q2,2,2,,2,2,2,1,2,2,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE
6,36899,8150,5,5,2014Q2,2,3,3,3,3,2,2,3,3,2,2,1,1,3,2,FALSE,FALSE,FALSE,FALSE
6,36909,8120,5,5,2014Q2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,2,FALSE,FALSE,FALSE,FALSE
6,36911,8080,6,6,2014Q2,1,2,1,2,1,2,2,3,2,3,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36919,8090,5,5,2014Q2,2,3,2,3,2,1,1,3,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
1,36928,8090,7,7,2014Q2,,3,2,1,2,3,2,1,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36951,7080,5,5,2014Q2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36960,8120,5,5,2014Q2,2,3,2,3,2,3,2,2,2,1,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE
6,36963,7080,5,5,2014Q2,1,2,,2,,2,,2,,2,,2,3,3,3,FALSE,FALSE,FALSE,FALSE
2,36973,7020,7,7,2014Q2,,2,2,2,2,3,2,3,3,1,1,1,2,3,3,FALSE,FALSE,FALSE,FALSE
1,36979,8090,4,4,2014Q2,1,1,1,1,1,1,1,1,1,2,2,3,2,3,2,FALSE,FALSE,FALSE,FALSE
6,37006,8120,3,3,2014Q2,,2,2,2,2,2,2,2,2,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE
6,37037,8120,5,5,2014Q2,2,2,2,3,2,2,2,3,3,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE
5,52138,8070,1,1,2014Q2,2,3,3,3,3,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
6,98057,7010,5,5,2014Q2,2,3,,3,2,3,2,3,2,2,2,1,1,1,1,FALSE,FALSE,FALSE,FALSE
6,36821,8150,5,5,2014Q1,2,3,,3,3,2,3,3,3,2,2,1,2,,1,TRUE,FALSE,FALSE,FALSE
6,36752,8180,6,6,2014Q3,1,2,2,2,2,2,2,2,2,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE
2,10861,6000,5,5,2014Q3,1,2,1,2,1,1,2,2,1,1,2,3,3,2,2,FALSE,FALSE,FALSE,FALSE
6,36991,7020,9,9,2014Q3,1,2,2,2,1,2,2,2,1,1,1,3,3,2,,FALSE,FALSE,FALSE,FALSE
1,36445,8150,4,4,2014Q3,1,1,1,1,1,1,2,1,1,1,1,3,3,3,3,FALSE,FALSE,FALSE,FALSE
4,36505,8150,6,6,2014Q3,1,3,2,3,2,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
2,36973,7020,7,7,2014Q3,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,36870,7060,8,8,2014Q3,1,3,2,3,2,2,2,3,3,1,1,3,3,3,3,FALSE,FALSE,FALSE,FALSE
6,37053,8040,5,5,2014Q3,2,3,2,3,2,2,2,3,2,2,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE
1,36458,7100,5,5,2014Q3,2,1,1,1,1,2,2,2,2,2,2,2,3,2,1,FALSE,FALSE,FALSE,FALSE
1,36585,8000,5,5,2014Q3,2,2,2,3,1,1,2,1,2,2,2,2,3,2,2,FALSE,FALSE,FALSE,FALSE
1,36395,8150,9,9,2014Q3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE
1,36928,8090,7,7,2014Q3,1,2,2,2,,3,2,3,3,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36488,8120,5,5,2014Q3,2,3,3,3,3,3,3,2,2,1,1,1,3,3,1,FALSE,FALSE,FALSE,FALSE
6,14722,8210,6,6,2014Q3,2,3,,3,2,2,2,3,3,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE
1,12315,6000,5,5,2014Q3,1,1,1,1,,2,,1,,1,,2,3,2,2,FALSE,FALSE,FALSE,FALSE
6,36932,8090,6,6,2014Q3,1,3,3,3,3,2,2,3,3,2,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE
3,36732,8150,5,5,2014Q3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,2,FALSE,FALSE,FALSE,FALSE
6,36521,7120,3,3,2014Q3,2,3,3,3,3,2,2,2,2,1,1,2,3,3,2,FALSE,FALSE,FALSE,FALSE
5,36885,8150,3,3,2014Q3,1,2,1,2,1,2,2,2,2,2,1,1,2,3,1,FALSE,FALSE,FALSE,FALSE
6,36511,8090,7,7,2014Q3,1,3,2,3,2,2,2,3,2,2,1,2,2,3,3,FALSE,FALSE,FALSE,FALSE
1,36448,8000,9,9,2014Q3,2,2,2,2,2,2,2,3,2,3,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE
5,36534,8150,7,7,2014Q3,2,3,3,3,3,2,2,3,3,3,3,1,2,3,2,FALSE,FALSE,FALSE,FALSE
1,36979,8090,4,4,2014Q3,1,1,1,,,1,1,1,1,1,1,2,2,3,2,FALSE,FALSE,FALSE,FALSE
6,36518,8150,4,4,2014Q3,2,2,1,2,1,2,2,3,2,2,2,1,,3,3,FALSE,FALSE,FALSE,FALSE
6,36742,8000,8,8,2014Q3,2,2,2,3,3,3,3,2,2,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE
6,36697,8090,9,9,2014Q3,1,3,3,1,1,1,1,2,2,3,3,3,1,2,3,FALSE,FALSE,FALSE,FALSE
1,10472,9000,5,5,2014Q3,,2,1,1,2,2,2,1,1,1,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
2,36880,8150,5,5,2014Q3,2,3,3,3,3,2,3,3,3,3,3,1,3,3,2,FALSE,FALSE,FALSE,FALSE
3,36698,8120,3,3,2014Q3,1,2,2,2,2,2,2,3,3,1,1,3,2,3,2,FALSE,FALSE,FALSE,FALSE
8,36893,7010,9,9,2014Q3,2,3,2,3,2,3,2,3,2,3,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE
5,36701,7040,9,9,2014Q3,,2,2,2,2,2,2,2,3,2,3,3,3,3,3,FALSE,FALSE,FALSE,FALSE
6,10485,6000,9,9,2014Q3,2,3,2,3,2,3,2,3,3,2,2,1,1,1,1,FALSE,FALSE,FALSE,FALSE
1,10337,6000,2,2,2014Q3,,1,2,1,2,2,2,2,2,3,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE
6,36723,8150,8,8,2014Q3,1,1,2,1,2,3,2,1,2,1,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE
2,10321,6000,2,2,2014Q3,1,1,2,2,2,2,2,2,2,1,1,1,3,3,2,FALSE,FALSE,FALSE,FALSE
2,36550,8010,6,6,2014Q3,1,2,2,1,2,1,2,1,2,1,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE
6,37006,8120,3,3,2014Q3,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36805,8150,7,7,2014Q3,1,1,2,1,2,1,2,2,2,3,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36869,7000,9,9,2014Q3,,2,2,2,2,2,2,2,2,2,,3,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36768,6010,6,6,2014Q3,1,,,1,,2,,1,,2,,2,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36946,7000,5,5,2014Q3,2,3,3,3,3,3,3,3,3,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE
1,36406,8010,3,3,2014Q3,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36743,8010,9,9,2014Q2,2,3,3,3,3,2,2,3,3,3,3,1,3,3,3,TRUE,FALSE,FALSE,FALSE
5,37049,9010,3,3,2014Q2,2,3,2,3,2,3,3,3,3,2,2,2,1,2,1,TRUE,FALSE,FALSE,FALSE
6,36525,8150,5,5,2014Q3,2,3,2,3,2,2,3,3,2,1,1,1,2,2,1,FALSE,FALSE,FALSE,FALSE
4,36515,8200,6,6,2014Q3,2,2,1,3,2,2,2,3,3,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE
6,36950,8090,7,7,2014Q3,1,2,1,2,1,2,2,1,3,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
6,36473,8150,7,7,2014Q3,1,2,2,1,1,3,3,2,2,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE
6,37434,6010,4,4,2014Q3,1,1,1,1,1,1,2,1,1,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE
6,10518,6010,5,5,2014Q3,1,1,1,1,1,2,2,2,2,2,2,2,3,2,1,FALSE,FALSE,FALSE,FALSE
6,36506,8140,5,5,2014Q3,1,2,2,1,2,2,2,1,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36745,8120,5,5,2014Q3,,3,3,3,3,3,3,3,3,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE
6,36620,8120,3,3,2014Q3,2,3,3,3,3,2,2,3,3,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36634,8010,6,6,2014Q3,1,1,,1,,1,,1,,2,,3,2,2,1,FALSE,FALSE,FALSE,FALSE
1,36442,8000,3,3,2014Q3,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE
6,36682,8140,9,9,2014Q3,2,3,2,3,2,2,2,3,3,2,2,1,1,3,2,FALSE,FALSE,FALSE,FALSE
5,36769,7070,8,8,2014Q3,2,3,2,3,2,2,2,3,2,3,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36933,7080,7,7,2014Q3,1,2,2,1,2,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36504,8120,3,3,2014Q3,1,2,2,2,2,2,2,2,2,1,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE
1,36806,7020,9,9,2014Q3,2,2,1,2,1,2,2,2,1,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE
5,36645,7000,6,6,2014Q3,1,2,2,1,1,1,,1,,2,2,2,2,1,2,FALSE,FALSE,FALSE,FALSE
6,10421,8010,5,5,2014Q3,2,3,2,2,2,2,2,3,2,2,2,3,3,3,1,FALSE,FALSE,FALSE,FALSE
5,98216,7020,5,5,2014Q3,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,FALSE,FALSE,FALSE,FALSE
6,36716,8010,4,4,2014Q3,1,2,2,2,2,2,2,3,2,1,1,2,2,2,3,FALSE,FALSE,FALSE,FALSE
6,36503,8150,8,8,2014Q3,2,3,1,3,1,3,1,3,1,3,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE
6,36990,8150,5,5,2014Q3,2,3,1,3,1,3,1,,1,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE
1,10347,6000,2,2,2014Q3,2,2,2,2,2,2,2,3,3,3,1,2,3,2,2,FALSE,FALSE,FALSE,FALSE
6,36956,8150,6,6,2014Q3,2,3,2,3,2,3,2,3,2,2,2,1,2,3,3,FALSE,FALSE,FALSE,FALSE
6,12348,8190,9,9,2014Q3,2,3,1,2,1,3,3,3,2,1,1,3,3,3,2,FALSE,FALSE,FALSE,FALSE
3,14190,8090,3,3,2014Q3,2,3,1,3,1,3,2,3,1,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE
6,36825,8190,9,9,2014Q3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,FALSE,FALSE,FALSE,FALSE
6,98057,7010,5,5,2014Q3,2,3,2,3,2,3,2,3,2,2,2,1,1,1,1,FALSE,FALSE,FALSE,FALSE
6,36691,9000,4,4,2014Q3,2,3,3,3,3,2,2,3,3,2,2,2,3,2,2,FALSE,FALSE,FALSE,FALSE
6,36782,8120,7,7,2014Q3,1,3,2,2,2,1,2,3,2,2,2,2,2,3,1,FALSE,FALSE,FALSE,FALSE
6,36830,7090,8,8,2014Q3,1,1,1,1,1,1,1,1,1,2,2,3,3,2,3,FALSE,FALSE,FALSE,FALSE
5,36868,6010,5,5,2014Q3,1,2,2,2,2,1,2,3,3,3,3,2,3,3,2,FALSE,FALSE,FALSE,FALSE
6,36680,8150,9,9,2014Q3,2,3,2,3,2,2,2,3,2,3,3,1,3,3,3,FALSE,FALSE,FALSE,FALSE
1,36393,8010,7,7,2014Q3,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE
1,36600,8150,5,5,2014Q3,1,,,2,3,3,3,3,3,3,3,2,3,3,3,FALSE,FALSE,FALSE,FALSE
1,36404,9010,3,3,2014Q3,1,1,1,1,1,2,2,2,1,2,1,1,2,1,2,FALSE,FALSE,FALSE,FALSE
1,36417,8120,8,8,2014Q3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE
1,36454,7020,7,7,2014Q3,2,3,2,2,2,2,2,3,2,2,2,1,3,2,2,FALSE,FALSE,FALSE,FALSE
1,12307,8010,5,5,2014Q3,1,1,2,1,2,2,2,1,2,1,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE
1,36403,8120,6,6,2014Q3,2,2,,2,2,3,2,3,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE
1,36482,8120,5,5,2014Q3,2,3,1,3,1,2,2,3,1,1,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE
6,10901,6000,8,8,2014Q3,2,3,2,3,2,2,2,3,2,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE
1,10333,6000,2,2,2014Q3,2,3,1,3,1,2,2,3,1,1,2,1,3,2,1,FALSE,FALSE,FALSE,FALSE
1,12349,8010,5,5,2014Q3,1,1,3,1,3,1,3,1,3,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE
1,12345,6000,5,5,2014Q3,1,1,2,1,2,2,2,1,2,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE
1,36475,8010,9,9,2014Q3,1,3,3,2,2,3,3,2,2,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE
4,36549,8150,7,7,2014Q3,2,3,2,3,2,2,2,3,2,3,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE
4,12309,6000,7,7,2014Q3,1,1,3,1,3,1,2,1,3,1,1,2,2,2,3,FALSE,FALSE,FALSE,FALSE
5,36639,8140,2,2,2014Q3,1,2,3,3,3,1,2,2,2,2,3,2,1,2,2,FALSE,FALSE,FALSE,FALSE
3,36528,8150,5,5,2014Q3,2,3,2,3,2,3,2,3,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE
6,36489,9010,1,1,2014Q3,2,3,1,3,1,2,2,3,1,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE
6,36832,8120,4,4,2014Q3,2,2,1,2,1,1,1,2,1,2,2,3,1,3,3,FALSE,FALSE,FALSE,FALSE
6,36747,8120,6,6,2014Q3,1,2,2,1,1,2,2,2,2,1,1,3,1,2,3,FALSE,FALSE,FALSE,FALSE
6,36529,8120,6,6,2014Q3,2,3,3,3,3,3,3,3,3,3,3,1,1,3,2,FALSE,FALSE,FALSE,FALSE
1,36725,8010,4,4,2014Q3,1,2,1,2,1,2,2,2,1,2,1,3,3,2,2,FALSE,FALSE,FALSE,FALSE
6,36587,8120,5,5,2014Q3,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,FALSE,FALSE,FALSE,FALSE
5,36635,7020,4,4,2014Q3,2,2,2,2,3,2,2,3,2,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE
6,37050,8120,9,9,2014Q3,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE
5,36663,7050,3,3,2014Q3,1,,,1,1,2,2,1,1,2,1,2,2,3,3,FALSE,FALSE,FALSE,FALSE
1,10351,6000,4,4,2014Q3,1,2,2,2,2,2,2,1,2,1,1,3,2,3,3,FALSE,FALSE,FALSE,FALSE
6,36788,6010,4,4,2014Q3,2,3,3,3,3,2,2,3,3,2,2,3,3,3,1,FALSE,FALSE,FALSE,FALSE
6,36486,8000,5,5,2014Q3,2,3,2,3,2,1,1,3,2,3,2,1,3,2,2,FALSE,FALSE,FALSE,FALSE
6,37020,7090,8,8,2014Q3,2,3,1,3,1,3,1,2,2,1,1,2,1,3,3,FALSE,FALSE,FALSE,FALSE
2,10848,6000,5,5,2014Q3,1,2,2,1,2,2,2,2,2,1,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
3,37016,8000,5,5,2014Q3,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,FALSE,FALSE,FALSE,FALSE
5,14726,8210,5,5,2014Q3,2,3,,3,2,2,2,3,2,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE
5,37033,7020,4,4,2014Q3,1,1,3,2,3,2,3,3,3,3,3,3,1,3,1,FALSE,FALSE,FALSE,FALSE
2,12322,8010,5,5,2014Q3,2,3,3,3,3,2,2,2,2,3,3,1,3,3,3,FALSE,FALSE,FALSE,FALSE
6,37083,8010,5,5,2014Q3,2,,,3,3,2,2,3,3,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE
6,36775,9010,7,7,2014Q3,2,2,2,3,2,2,2,3,2,2,1,2,1,3,2,FALSE,FALSE,FALSE,FALSE
6,36859,8140,7,7,2014Q3,1,2,2,1,1,1,1,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
6,12313,8010,3,3,2014Q3,2,3,3,3,3,2,2,3,3,2,2,1,2,3,1,FALSE,FALSE,FALSE,FALSE
6,98208,8030,5,5,2014Q3,2,3,2,3,2,2,2,3,2,1,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
2,14739,7020,9,9,2014Q3,2,3,3,3,2,2,2,3,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36599,8140,5,5,2014Q3,2,1,1,1,3,3,2,2,2,2,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE
1,36617,8000,8,8,2014Q3,2,2,1,2,1,3,2,2,2,2,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE
2,36565,8150,2,2,2014Q3,2,,,2,2,2,2,2,2,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE
2,36581,8120,4,4,2014Q3,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36558,8160,4,4,2014Q3,2,3,3,3,3,2,2,3,3,1,1,1,2,3,2,FALSE,FALSE,FALSE,FALSE
1,36730,8150,7,7,2014Q3,1,1,1,1,1,2,1,1,1,2,1,3,2,3,3,FALSE,FALSE,FALSE,FALSE
1,93375,8010,5,5,2014Q3,1,1,,1,2,2,2,2,2,1,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE
1,36446,8000,5,5,2014Q3,1,2,2,1,2,2,2,2,2,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE
1,36391,8010,9,9,2014Q3,1,1,1,1,1,1,1,3,1,1,1,3,3,3,3,FALSE,FALSE,FALSE,FALSE
6,10523,9050,5,5,2014Q3,2,3,3,3,3,2,2,3,3,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE
1,36566,8160,4,4,2014Q3,2,3,2,3,2,2,2,3,2,1,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
6,10884,6010,6,6,2014Q3,2,3,3,3,3,3,3,3,3,2,1,1,3,3,1,FALSE,FALSE,FALSE,FALSE
1,10893,9050,7,7,2014Q3,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE
6,36811,7020,9,9,2014Q3,2,3,3,3,3,2,2,3,3,2,3,1,3,3,3,FALSE,FALSE,FALSE,FALSE
2,10465,6000,5,5,2014Q3,1,1,2,1,2,1,2,1,2,1,2,2,3,1,2,FALSE,FALSE,FALSE,FALSE
2,36814,8150,5,5,2014Q3,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE
6,36743,8010,9,9,2014Q3,1,2,2,3,3,2,3,3,3,1,1,2,3,3,1,FALSE,FALSE,FALSE,FALSE
6,36388,8120,3,3,2014Q3,1,2,2,1,2,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE
5,10862,8010,5,5,2014Q3,2,3,3,3,3,2,2,3,3,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE
6,99956,8150,5,5,2014Q3,,1,2,1,2,2,2,1,2,1,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36688,8040,9,9,2014Q3,2,2,3,2,3,3,3,2,3,1,1,2,2,3,2,FALSE,FALSE,FALSE,FALSE
1,10350,6000,7,7,2014Q3,1,1,1,1,2,3,2,1,2,1,2,2,3,2,2,FALSE,FALSE,FALSE,FALSE
1,36424,7080,7,7,2014Q3,2,3,3,2,2,1,1,3,3,1,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE
6,14718,8150,6,6,2014Q3,2,3,2,3,2,2,2,3,2,2,1,1,3,3,2,FALSE,FALSE,FALSE,FALSE
6,36669,8090,9,9,2014Q3,2,3,2,3,1,2,2,3,1,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE
6,36926,8040,3,3,2014Q3,2,1,2,1,2,1,2,3,3,1,2,2,3,2,1,FALSE,FALSE,FALSE,FALSE
6,36411,8040,7,7,2014Q3,2,3,3,3,3,2,3,3,3,3,3,1,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36649,7010,9,9,2014Q3,1,1,1,1,1,3,2,2,1,2,3,2,3,3,1,FALSE,FALSE,FALSE,FALSE
5,36849,7070,7,7,2014Q3,1,3,3,3,2,3,2,3,,1,2,1,3,1,1,FALSE,FALSE,FALSE,FALSE
1,12355,8010,7,7,2014Q3,1,2,2,2,,2,,2,,2,,2,3,3,2,FALSE,FALSE,FALSE,FALSE
6,12353,6000,5,5,2014Q3,1,2,2,2,2,2,2,2,2,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36982,8090,3,3,2014Q3,,,,2,2,2,2,2,2,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36741,8010,9,9,2014Q3,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,FALSE,FALSE,FALSE,FALSE
6,36801,8120,6,6,2014Q3,1,2,2,2,2,2,2,3,2,2,2,3,2,3,2,FALSE,FALSE,FALSE,FALSE
6,37054,8160,2,2,2014Q3,1,2,2,2,2,2,2,2,2,1,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE
6,36771,7090,9,9,2014Q3,1,3,2,1,3,1,2,3,3,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE
6,12365,8140,5,5,2014Q3,2,3,3,3,3,2,2,3,3,2,3,1,3,3,3,FALSE,FALSE,FALSE,FALSE
2,36642,8120,7,7,2014Q3,2,1,3,1,3,1,3,3,3,3,3,2,3,3,3,FALSE,FALSE,FALSE,FALSE
6,36931,8000,6,6,2014Q3,2,2,3,2,3,1,2,2,3,2,2,3,3,3,1,FALSE,FALSE,FALSE,FALSE
6,14751,8040,6,6,2014Q3,2,2,3,2,3,2,2,2,3,2,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE
2,10490,6000,5,5,2014Q3,1,2,1,2,1,2,2,2,1,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE
5,14737,8210,5,5,2014Q3,,2,2,2,2,2,2,3,2,2,2,3,3,3,1,FALSE,FALSE,FALSE,FALSE
6,36844,8150,9,9,2014Q3,2,3,2,3,2,2,3,3,3,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE
