"";"Datum";"factorn";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"82112";2012-06-30;0,001204;-1;-1;0;NA;-1
"8360";2012-09-30;0,000716666666666667;1;1;0;NA;1
"8454";2012-12-31;0,000970967741935484;-1;0;0;NA;0
"8556";2013-03-31;0,000813611111111111;1;0;0;NA;0
"41237";2002-03-31;0,00404746551724138;0;-1;-1;NA;0
"42232";2002-06-30;0,0106705909090909;0;1;0;NA;1
"43210";2002-09-30;0,00869455555555555;0;-1;0;NA;-1
"44197";2002-12-31;0,00545937209302326;0;0;-1;NA;0
"47160";2003-09-30;0,005868825;1;1;0;NA;1
"48142";2003-12-31;0,0078251;0;0;0;NA;0
"49138";2004-03-31;0,00711372727272727;-1;0;0;NA;0
"50130";2004-06-30;0,00902896153846154;1;1;0;NA;1
"51211";2004-09-30;0,013809;1;1;0;NA;NA
"52186";2004-12-31;0,0156502;0;0;-1;NA;0
"53182";2005-03-31;0,0161708181818182;0;-1;-1;NA;-1
"54139";2005-06-30;0,00988216666666667;0;0;0;NA;0
"57109";2006-03-31;0,00847042857142857;0;0;0;NA;0
"58112";2006-06-30;0,00773386956521739;0;0;0;NA;0
"59105";2006-09-30;0,0104634705882353;0;1;0;NA;1
"6093";2006-12-31;0,007411625;0;1;0;NA;0
"61159";2007-03-31;0,013683;0;1;0;NA;1
"62141";2007-06-30;0,022234875;0;-1;0;NA;-1
"63126";2007-09-30;0,00936205263157895;0;0;0;NA;0
"6484";2007-12-31;0,00889395;0;-1;0;NA;-1
"6588";2008-03-31;0,0197643333333333;0;1;0;NA;1
"6692";2008-06-30;0,00468102631578947;0;0;0;NA;0
"6785";2008-09-30;0,00847042857142857;0;0;0;NA;0
"6876";2008-12-31;0,00635282142857143;0;0;0;NA;0
"6985";2009-03-31;0,00494108333333333;0;0;0;NA;0
"7087";2009-06-30;0,00480754054054054;0;0;0;NA;0
"71164";2009-09-30;0,00711516;-1;-1;0;NA;-1
"72143";2009-12-31;0,00847042857142857;0;0;-1;NA;0
"73114";2010-03-31;0,00823257692307692;-1;-1;-1;NA;-1
"7481";2010-06-30;0,01070235;0;0;0;NA;0
"7578";2010-09-30;0,0112656315789474;1;1;0;NA;1
"37188";2001-03-31;0,00652091666666667;0;0;0;NA;0
"38197";2001-06-30;0,00451448076923077;1;1;0;NA;1
"39204";2001-09-30;0,00634467567567568;0;0;0;NA;0
"46161";2003-06-30;0,00939012;0;0;-1;NA;-1
"41238";2002-03-31;0,00269831034482759;0;0;0;NA;0
"42233";2002-06-30;0,00711372727272727;0;0;0;NA;0
"46162";2003-06-30;0,00626008;0;0;0;NA;0
"41239";2002-03-31;0,00118205555555556;0;0;0;NA;1
"42234";2002-06-30;0,00236411111111111;NA;-1;NA;NA;0
"43211";2002-09-30;0,00236411111111111;-1;1;0;NA;0
"44198";2002-12-31;0,00151978571428571;1;0;1;NA;0
"45184";2003-03-31;0,00177308333333333;-2;0;0;NA;0
"46163";2003-06-30;0,021277;1;1;0;NA;1
"47161";2003-09-30;0,00531925;0;0;0;NA;-1
"48143";2003-12-31;0,00531925;-1;1;0;NA;-1
"49139";2004-03-31;0,00531925;1;1;0;NA;1
"50131";2004-06-30;0,00531925;0;-1;0;NA;0
"51212";2004-09-30;0,00531925;1;-1;0;NA;-2
"52187";2004-12-31;0,00531925;0;0;0;NA;1
"53183";2005-03-31;0,033341;1;2;0;NA;1
"54140";2005-06-30;0,033341;-1;0;0;NA;0
"57110";2006-03-31;0,00277841666666667;0;-1;0;NA;-1
"58113";2006-06-30;0,00555683333333333;0;0;0;NA;0
"59106";2006-09-30;0,033341;-1;1;0;NA;1
"6094";2006-12-31;0,0111136666666667;0;-1;0;NA;0
"61160";2007-03-31;0,00555683333333333;1;0;1;NA;0
"62142";2007-06-30;0,0111136666666667;0;-2;0;NA;-2
"63127";2007-09-30;0,033341;-1;1;1;NA;0
"6485";2007-12-31;0,033341;0;-1;-1;NA;-1
"6589";2008-03-31;0,003031;-1;0;0;NA;0
"6693";2008-06-30;0,00222273333333333;0;NA;0;NA;-1
"6786";2008-09-30;0,00238897297297297;0;1;0;NA;1
"6877";2008-12-31;0,00252548571428571;0;0;0;NA;0
"6986";2009-03-31;0,00267854545454545;0;0;0;NA;0
"7088";2009-06-30;0,00327377777777778;1;0;0;NA;0
"71165";2009-09-30;0,00384313043478261;1;0;1;NA;0
"7482";2010-06-30;0,00451877777777778;1;0;0;NA;0
"7579";2010-09-30;0,00239229411764706;0;0;0;NA;0
"7678";2010-12-31;0,00387323809523809;-1;1;0;NA;1
"7781";2011-03-31;0,0025418125;0;1;0;NA;1
"7882";2011-06-30;0,0035364347826087;-1;0;0;NA;0
"7971";2011-09-30;0,005083625;0;0;0;NA;-1
"8059";2011-12-31;0,00312838461538462;0;0;0;NA;1
"81139";2012-03-31;0,00338908333333333;1;0;0;NA;-1
"82113";2012-06-30;0,00338908333333333;0;0;0;NA;1
"8361";2012-09-30;0,00301251851851852;0;-1;0;NA;-1
"8653";2013-06-30;0,00289671428571429;1;-1;-1;NA;0
"8750";2013-09-30;0,0035264347826087;0;0;0;NA;-1
"8854";2013-12-31;0,00245781818181818;0;1;0;NA;0
"8945";2014-03-31;0,00386228571428571;0;1;0;NA;1
"9437";2015-06-30;0,0027968275862069;0;1;0;NA;2
"9534";2015-09-30;0,0033795;-1;0;0;NA;0
"9836";2016-06-30;0,0054072;0;0;0;NA;0
"41240";2002-03-31;0,00129459375;0;0;0;NA;0
"41241";2002-03-31;0,000523030303030303;-1;-2;0;NA;-2
"42235";2002-06-30;0,000821904761904762;-1;-1;-1;NA;-1
"43212";2002-09-30;0,00132769230769231;2;1;1;NA;0
"44199";2002-12-31;0,00132769230769231;2;1;0;NA;2
"45185";2003-03-31;0,000719166666666667;0;0;0;NA;0
"43213";2002-09-30;0,000321139534883721;1;0;0;NA;1
"44200";2002-12-31;0,000378328767123288;0;1;0;NA;0
"52188";2004-12-31;0,00055236;0;0;0;NA;0
"59107";2006-09-30;0,000297449275362319;0;0;0;NA;0
"6095";2006-12-31;0,000360070175438597;1;0;1;NA;0
"61161";2007-03-31;0,000306328358208955;0;0;1;NA;0
"62143";2007-06-30;0,00043668085106383;0;0;-1;NA;0
"63128";2007-09-30;0,000418857142857143;-1;-1;0;NA;-1
"6486";2007-12-31;0,000387245283018868;0;0;0;NA;-1
"6590";2008-03-31;0,000373163636363636;-1;-1;-1;NA;-1
"6694";2008-06-30;0,000418857142857143;0;0;0;NA;0
"6787";2008-09-30;0,000892347826086957;0;0;0;NA;0
"6878";2008-12-31;0,000932909090909091;0;0;1;NA;0
"6987";2009-03-31;0,000789384615384615;0;0;0;NA;NA
"7089";2009-06-30;0,0010262;0;0;-1;NA;0
"71166";2009-09-30;0,000733;0;1;1;NA;0
"72144";2009-12-31;0,000641375;-1;0;0;NA;0
"73115";2010-03-31;0,000469368421052632;1;0;0;NA;0
"7483";2010-06-30;0,000557375;0;0;0;NA;0
"42236";2002-06-30;0,0013809;-1;0;0;NA;0
"43214";2002-09-30;0,00128455813953488;-1;-1;0;NA;-1
"44202";2002-12-31;0,00151331506849315;0;-1;-1;NA;1
"47162";2003-09-30;0,00155594366197183;-1;-1;-1;NA;-1
"48144";2003-12-31;0,00167381818181818;-1;0;0;NA;-1
"49140";2004-03-31;0,0017818064516129;0;0;0;NA;1
"50132";2004-06-30;0,001726125;-1;0;0;NA;0
"53184";2005-03-31;0,00139145762711864;-1;-1;0;NA;-1
"54141";2005-06-30;0,00160972549019608;1;-1;0;NA;0
"57111";2006-03-31;0,00112460273972603;0;-2;0;NA;-2
"58114";2006-06-30;0,00141544827586207;1;1;1;NA;1
"59108";2006-09-30;0,00118979710144928;1;-1;0;NA;-1
"6096";2006-12-31;0,00144028070175439;-1;0;0;NA;0
"61162";2007-03-31;0,00122531343283582;-1;1;-1;NA;-1
"62144";2007-06-30;0,00174672340425532;0;-1;1;NA;0
"63129";2007-09-30;0,00167542857142857;0;0;-2;NA;0
"6487";2007-12-31;0,00154898113207547;0;1;0;NA;-1
"6591";2008-03-31;0,00149265454545455;0;1;-1;NA;0
"6879";2008-12-31;0,00373163636363636;0;0;0;NA;1
"6988";2009-03-31;0,00315753846153846;0;-1;0;NA;-1
"7090";2009-06-30;0,0041048;-1;1;0;NA;0
"71167";2009-09-30;0,002932;0;0;0;NA;-1
"72145";2009-12-31;0,0025655;0;0;0;NA;0
"41242";2002-03-31;0,00123662686567164;0;1;0;NA;1
"42237";2002-06-30;0,001035675;0;0;0;NA;0
"43215";2002-09-30;0,000963418604651163;0;1;1;NA;1
"42238";2002-06-30;0,0013809;NA;1;1;NA;1
"45186";2003-03-31;0,00116286315789474;0;0;0;NA;0
"46164";2003-06-30;0,00190468965517241;-1;-1;0;NA;-1
"49141";2004-03-31;0,0017818064516129;-1;-1;-1;NA;-1
"52189";2004-12-31;0,00220944;-1;0;0;NA;0
"53185";2005-03-31;0,00139145762711864;0;0;0;NA;0
"54142";2005-06-30;0,00160972549019608;0;-1;0;NA;-1
"57112";2006-03-31;0,00112460273972603;-1;-1;-1;NA;-1
"58115";2006-06-30;0,00141544827586207;0;0;0;NA;0
"59109";2006-09-30;0,00118979710144928;0;0;0;NA;0
"6097";2006-12-31;0,00144028070175439;-1;-1;-1;NA;-1
"63130";2007-09-30;0,00167542857142857;-1;-1;-1;NA;-1
"6488";2007-12-31;0,00154898113207547;1;1;1;NA;1
"6592";2008-03-31;0,00149265454545455;0;0;0;NA;0
"6695";2008-06-30;0,00167542857142857;-1;0;0;NA;-1
"6989";2009-03-31;0,00253972727272727;-1;0;-1;NA;0
"7091";2009-06-30;0,00310411111111111;-1;-1;-1;NA;-1
"71168";2009-09-30;0,00620822222222222;1;1;0;NA;0
"72146";2009-12-31;0,00465616666666667;-1;-1;-1;NA;-1
"73116";2010-03-31;0,00455233333333333;-1;-1;0;NA;0
"7484";2010-06-30;0,003902;0;0;-1;NA;0
"7580";2010-09-30;0,00606977777777778;-1;-1;-1;NA;-1
"7679";2010-12-31;0,00303488888888889;-1;-1;0;NA;-1
"7782";2011-03-31;0,007804;-1;-1;-1;NA;-1
"7883";2011-06-30;0,007804;0;0;0;NA;0
"41243";2002-03-31;0,000618313432835821;1;1;1;NA;1
"42239";2002-06-30;0,0005178375;1;1;0;NA;1
"43216";2002-09-30;0,000481709302325581;-1;-1;0;NA;-1
"44203";2002-12-31;0,000567493150684932;0;-1;0;NA;-1
"45187";2003-03-31;0,000436073684210526;0;0;0;NA;0
"46165";2003-06-30;0,000714258620689655;0;0;0;NA;0
"47163";2003-09-30;0,000583478873239437;0;0;0;NA;0
"48145";2003-12-31;0,000627681818181818;1;1;1;NA;1
"49142";2004-03-31;0,000668177419354839;0;0;0;NA;0
"50133";2004-06-30;0,000647296875;0;0;0;NA;0
"51213";2004-09-30;0,000714258620689655;-1;-1;0;NA;-1
"52190";2004-12-31;0,00082854;1;1;0;NA;1
"53186";2005-03-31;0,000521796610169492;0;0;0;NA;0
"54143";2005-06-30;0,000603647058823529;0;0;0;NA;0
"57113";2006-03-31;0,00042172602739726;-1;0;0;NA;0
"58116";2006-06-30;0,000530793103448276;1;1;1;NA;1
"59110";2006-09-30;0,000446173913043478;0;0;0;NA;0
"6098";2006-12-31;0,000540105263157895;0;0;0;NA;0
"61163";2007-03-31;0,000459492537313433;0;0;-1;NA;0
"62145";2007-06-30;0,000655021276595745;0;0;0;NA;0
"6696";2008-06-30;0,000628285714285714;-1;-1;0;NA;-1
"6788";2008-09-30;0,00133852173913043;0;1;1;NA;0
"6880";2008-12-31;0,00139936363636364;0;-1;-1;NA;0
"6990";2009-03-31;0,00118407692307692;0;0;1;NA;0
"7092";2009-06-30;0,0015393;0;0;0;NA;0
"71169";2009-09-30;0,0010995;0;0;1;NA;0
"7485";2010-06-30;0,0008360625;0;0;0;NA;0
"7581";2010-09-30;0,00121609090909091;0;0;0;NA;0
"7680";2010-12-31;0,000284617021276596;0;0;0;NA;0
"7783";2011-03-31;0,0003185;0;0;0;NA;0
"7884";2011-06-30;0,00026754;0;0;0;NA;0
"7972";2011-09-30;0,00066885;0;0;0;NA;0
"8060";2011-12-31;0,000393441176470588;0;0;1;NA;0
"81140";2012-03-31;0,000405363636363636;0;1;0;NA;1
"82114";2012-06-30;0,000311093023255814;0;-1;0;NA;-1
"8362";2012-09-30;0,000461275862068966;0;0;0;NA;0
"8455";2012-12-31;0,000304022727272727;0;0;0;NA;0
"8557";2013-03-31;0,000346285714285714;0;1;0;NA;1
"8654";2013-06-30;0,000263478260869565;0;-1;0;NA;-1
"8751";2013-09-30;0,0002424;1;1;0;NA;1
"8855";2013-12-31;0,000198688524590164;-1;0;0;NA;0
"91123";2014-09-30;0,000257872340425532;0;0;1;NA;0
"9438";2015-06-30;0,0004848;0;0;0;NA;0
"41244";2002-03-31;0,000515261194029851;-1;0;-1;NA;0
"42240";2002-06-30;0,000500326086956522;1;0;-1;NA;0
"43217";2002-09-30;0,00047291095890411;0;0;1;NA;0
"44204";2002-12-31;0,000645280373831776;0;0;0;NA;0
"45188";2003-03-31;0,000676911764705882;0;0;0;NA;0
"46166";2003-06-30;0,000670339805825243;0;0;0;NA;0
"47164";2003-09-30;0,000535232558139535;0;0;0;NA;0
"48146";2003-12-31;0,000575375;0;0;-1;NA;0
"49143";2004-03-31;0,000676911764705882;-1;-1;0;NA;-1
"50134";2004-06-30;0,000697424242424242;0;0;0;NA;0
"51214";2004-09-30;0,000676911764705882;1;1;0;NA;1
"52191";2004-12-31;0,00069045;0;-1;0;NA;-1
"53187";2005-03-31;0,00077241935483871;-1;0;0;NA;0
"59111";2006-09-30;0,000845117647058823;0;0;0;NA;0
"6099";2006-12-31;0,000886851851851852;0;1;1;NA;1
"6489";2007-12-31;0,000740567010309278;0;0;-1;NA;0
"6593";2008-03-31;0,00135537735849057;0;0;1;NA;0
"6697";2008-06-30;0,0014367;0;0;0;NA;0
"6789";2008-09-30;0,00213794642857143;0;0;0;NA;0
"6881";2008-12-31;0,00178694029850746;0;0;1;NA;0
"6991";2009-03-31;0,00206422413793103;0;0;0;NA;0
"7093";2009-06-30;0,00176066176470588;0;0;0;NA;0
"71170";2009-09-30;0,00155487012987013;0;0;1;NA;0
"72147";2009-12-31;0,00166284722222222;0;0;0;NA;0
"73117";2010-03-31;0,00129253623188406;0;0;-1;NA;0
"7486";2010-06-30;0,0015376724137931;0;0;0;NA;0
"7784";2011-03-31;0,00135128787878788;0;0;0;NA;0
"7885";2011-06-30;0,0012052027027027;0;0;0;NA;0
"81141";2012-03-31;0,00159258928571429;0;0;0;NA;0
"82115";2012-06-30;0,00141563492063492;0;0;0;NA;0
"8558";2013-03-31;0,00107466101694915;0;0;0;NA;0
"8655";2013-06-30;0,00121932692307692;2;2;0;NA;2
"8752";2013-09-30;0,001409;-2;-2;-1;NA;-2
"8856";2013-12-31;0,00107466101694915;-2;-1;-1;NA;-2
"8946";2014-03-31;0,00166855263157895;0;0;-1;NA;0
"9037";2014-06-30;0,00192136363636364;0;0;1;NA;0
"91124";2014-09-30;0,00171364864864865;0;1;0;NA;1
"9243";2014-12-31;0,00186485294117647;-1;-1;-1;NA;-1
"9340";2015-03-31;0,00162576923076923;1;1;0;NA;1
"9439";2015-06-30;0,0013209375;0;0;0;NA;0
"9535";2015-09-30;0,00119632075471698;0;1;0;NA;1
"9643";2015-12-31;0,00113223214285714;1;1;1;NA;1
"9837";2016-06-30;0,0013209375;0;0;0;NA;0
"62146";2007-06-30;0,000449181818181818;-1;0;-1;NA;0
"37189";2001-03-31;0,000863025;-1;0;0;NA;0
"38198";2001-06-30;0,0016839512195122;1;0;-1;NA;0
"39205";2001-09-30;0,00177030769230769;0;1;0;NA;1
"40172";2001-12-31;0,00197262857142857;1;1;0;NA;1
"41245";2002-03-31;0,00108305882352941;0;0;1;NA;0
"44205";2002-12-31;0,00160104347826087;0;0;0;NA;0
"52192";2004-12-31;0,00216611764705882;0;0;0;NA;0
"53188";2005-03-31;0,00112937142857143;0;0;0;NA;NA
"54144";2005-06-30;0,00126153191489362;1;0;0;NA;0
"6490";2007-12-31;0,00158112;-1;0;1;NA;1
"41246";2002-03-31;0,000541529411764706;0;0;1;NA;-1
"42241";2002-06-30;0,00073648;0;0;-1;NA;0
"44206";2002-12-31;0,000800521739130435;-1;0;0;NA;0
"45189";2003-03-31;0,000575375;0;0;0;NA;0
"46167";2003-06-30;0,000775242105263158;-1;-1;-2;NA;-1
"47165";2003-09-30;0,00100887671232877;0;0;0;NA;0
"37190";2001-03-31;0,00232572631578947;0;0;0;NA;0
"46168";2003-06-30;0,001767552;2;0;-1;NA;0
"47166";2003-09-30;0,00167381818181818;0;0;0;NA;0
"50135";2004-06-30;0,00190468965517241;0;0;0;NA;0
"51215";2004-09-30;0,00179629268292683;0;2;1;NA;2
"52193";2004-12-31;0,00227777319587629;0;-1;-1;NA;-1
"57114";2006-03-31;0,00140910569105691;0;0;0;NA;0
"62147";2007-06-30;0,00153380530973451;1;1;0;NA;1
"48147";2003-12-31;0,00230151111111111;0;1;-1;NA;1
"41247";2002-03-31;0,00277858536585366;0;0;0;NA;0
"42242";2002-06-30;0,00421933333333333;1;1;0;NA;1
"43218";2002-09-30;0,00325491428571429;0;0;0;NA;0
"44207";2002-12-31;0,00406864285714286;-1;-2;0;NA;-1
"45190";2003-03-31;0,00495313043478261;0;1;0;NA;1
"41248";2002-03-31;0,00541529411764706;0;1;0;NA;1
"42243";2002-06-30;0,00575375;1;1;0;NA;1
"43219";2002-09-30;0,00876761904761905;0;-1;0;NA;-1
"46169";2003-06-30;0,00969052631578947;0;0;-1;NA;0
"47167";2003-09-30;0,009206;1;1;1;NA;1
"48148";2003-12-31;0,0108305882352941;0;-1;1;NA;-1
"49144";2004-03-31;0,0204577777777778;1;1;1;NA;1
"50136";2004-06-30;0,0204577777777778;0;0;0;NA;0
"51216";2004-09-30;0,0153433333333333;0;1;0;NA;1
"52194";2004-12-31;0,0115075;1;1;1;NA;1
"53189";2005-03-31;0,01282775;0;0;1;NA;0
"54145";2005-06-30;0,00977352380952381;0;0;0;NA;0
"57115";2006-03-31;0,01282775;1;0;0;NA;0
"58117";2006-06-30;0,0120731764705882;0;0;0;NA;0
"59112";2006-09-30;0,01282775;1;0;0;NA;0
"60100";2006-12-31;0,00892365217391304;0;0;1;NA;0
"61164";2007-03-31;0,00892365217391304;1;-1;0;NA;-1
"62148";2007-06-30;0,0171036666666667;1;1;0;NA;0
"63131";2007-09-30;0,0108023157894737;0;-1;0;NA;-1
"6491";2007-12-31;0,0108023157894737;-1;-1;-1;NA;-1
"6594";2008-03-31;0,0108023157894737;0;1;0;NA;1
"6882";2008-12-31;0,00847042857142857;0;1;0;NA;0
"6992";2009-03-31;0,00658811111111111;1;0;0;NA;0
"7094";2009-06-30;0,00641005405405405;0;0;0;NA;0
"71171";2009-09-30;0,00948688;1;0;0;NA;0
"72148";2009-12-31;0,0112939047619048;1;1;1;NA;1
"73118";2010-03-31;0,0109767692307692;1;NA;0;NA;0
"7487";2010-06-30;0,0142698;1;0;0;NA;0
"7582";2010-09-30;0,0150208421052632;0;-1;0;NA;-1
"7886";2011-06-30;0,0118915;0;0;0;NA;0
"7973";2011-09-30;0,008394;0;1;0;NA;0
"8061";2011-12-31;0,00984124137931034;0;0;0;NA;0
"81142";2012-03-31;0,0095132;0;1;0;NA;1
"82116";2012-06-30;0,0105702222222222;0;0;0;NA;0
"8363";2012-09-30;0,00696087804878049;0;0;1;NA;0
"8456";2012-12-31;0,0101927142857143;1;0;0;NA;0
"8559";2013-03-31;0,0174616;0;0;0;NA;0
"8656";2013-06-30;0,0158741818181818;0;0;0;NA;0
"8753";2013-09-30;0,0102715294117647;0;0;0;NA;0
"8857";2013-12-31;0,0158741818181818;-1;-1;0;NA;-1
"8947";2014-03-31;0,0116410666666667;1;0;0;NA;0
"9038";2014-06-30;0,0291026666666667;1;0;0;NA;0
"91125";2014-09-30;0,0194017777777778;0;0;0;NA;1
"9244";2014-12-31;0,0158741818181818;0;1;0;NA;0
"9341";2015-03-31;0,0205430588235294;1;0;1;NA;1
"9440";2015-06-30;0,00776071111111111;0;0;1;NA;0
"9536";2015-09-30;0,01396928;0;0;0;NA;0
"9644";2015-12-31;0,00582053333333333;0;0;0;NA;0
"42244";2002-06-30;0,00324611940298507;-1;0;1;NA;0
"42245";2002-06-30;0,00139119402985075;0;1;1;NA;1
"43220";2002-09-30;0,00121051948051948;0;0;1;NA;0
"44208";2002-12-31;0,00146787401574803;0;1;1;NA;1
"45191";2003-03-31;0,00127684931506849;0;-1;-1;NA;-1
"46170";2003-06-30;0,00180990291262136;0;0;0;NA;0
"47168";2003-09-30;0,00132212765957447;0;0;0;NA;0
"50137";2004-06-30;0,00126816326530612;-1;1;0;NA;1
"51217";2004-09-30;0,00167945945945946;-1;-2;-2;NA;-2
"52195";2004-12-31;0,0017925;1;0;1;NA;0
"53190";2005-03-31;0,00160441592920354;-2;-1;0;NA;NA
"54146";2005-06-30;0,0014739756097561;0;0;0;NA;0
"57116";2006-03-31;0,001510825;0;0;0;NA;0
"58118";2006-06-30;0,00149833884297521;2;0;1;NA;0
"59113";2006-09-30;0,00164817272727273;0;0;0;NA;0
"60101";2006-12-31;0,0017950396039604;0;0;0;NA;0
"63132";2007-09-30;0,0017103679245283;-1;-2;-1;NA;-2
"42246";2002-06-30;0,00120552380952381;NA;-1;-1;NA;NA
"43221";2002-09-30;0,000843866666666667;NA;1;NA;NA;NA
"44209";2002-12-31;0,00093762962962963;NA;-1;0;NA;-1
"50138";2004-06-30;0,00115072727272727;-1;0;-2;NA;-1
"51218";2004-09-30;0,00168773333333333;-2;-2;0;NA;-2
"58119";2006-06-30;0,0015204;0;-1;0;NA;0
"59114";2006-09-30;0,000844666666666667;0;0;1;NA;0
"62149";2007-06-30;0,001425375;0;0;1;NA;0
"6790";2008-09-30;0,000600157894736842;NA;1;0;NA;0
"7095";2009-06-30;0,000691090909090909;2;0;0;NA;0
"71172";2009-09-30;0,000475125;-1;0;0;NA;0
"72149";2009-12-31;0,0008145;-1;1;-1;NA;0
"73119";2010-03-31;0,000524647058823529;2;1;2;NA;1
"7681";2010-12-31;0,000540545454545455;NA;0;NA;NA;-1
"7974";2011-09-30;0,008919;0;-2;1;NA;NA
"8364";2012-09-30;0,0044595;-1;-1;1;NA;0
"8457";2012-12-31;0,000849428571428571;0;-1;0;NA;NA
"8560";2013-03-31;0,004657;0;0;1;NA;0
"8657";2013-06-30;0,00143292307692308;0;0;0;NA;0
"8754";2013-09-30;0,00206977777777778;0;0;0;NA;0
"8858";2013-12-31;0,0018628;0;0;-1;NA;0
"91126";2014-09-30;0,0018628;0;0;0;NA;0
"9245";2014-12-31;0,0018628;-1;-1;-1;NA;-1
"9342";2015-03-31;0,00310466666666667;0;2;0;NA;2
"9441";2015-06-30;0,000809913043478261;0;0;0;NA;0
"9537";2015-09-30;0,00074512;2;-1;0;NA;-1
"9645";2015-12-31;0,00074512;-2;-1;0;NA;-1
"9740";2016-03-31;0,000716461538461538;0;1;0;NA;1
"9838";2016-06-30;0,000809913043478261;1;1;0;NA;1
"41249";2002-03-31;0,000233370629370629;0;0;0;NA;0
"42247";2002-06-30;0,000221006622516556;1;0;0;NA;NA
"37191";2001-03-31;0,000911803278688525;-2;-2;0;NA;-2
"42248";2002-06-30;0,00110503311258278;0;1;-1;NA;1
"45192";2003-03-31;0,00148982142857143;0;-1;0;NA;-1
"46171";2003-06-30;0,0013905;0;0;1;NA;0
"47169";2003-09-30;0,00151690909090909;0;1;0;NA;1
"53191";2005-03-31;0,0018517094017094;0;-1;0;NA;0
"54147";2005-06-30;0,00182058823529412;-1;-1;0;NA;-1
"41250";2002-03-31;0,000700111888111888;-1;0;0;NA;0
"42249";2002-06-30;0,000221006622516556;0;0;0;NA;0
"43222";2002-09-30;0,00021256050955414;0;-1;0;NA;0
"41251";2002-03-31;0,000700111888111888;1;1;-1;NA;0
"46172";2003-06-30;0,0008343;0;0;0;NA;0
"47170";2003-09-30;0,000910145454545455;0;0;-1;NA;0
"53192";2005-03-31;0,00111102564102564;0;0;-1;NA;0
"58120";2006-06-30;0,00160481481481481;0;0;0;NA;0
"41252";2002-03-31;0,000466741258741259;0;0;-1;NA;0
"42250";2002-06-30;0,000442013245033113;1;1;1;NA;1
"43223";2002-09-30;0,00042512101910828;0;0;0;NA;0
"46173";2003-06-30;0,0005562;0;0;0;NA;0
"48149";2003-12-31;0,000612330275229358;1;1;0;NA;1
"49145";2004-03-31;0,000606763636363636;-1;-1;0;NA;-1
"50139";2004-06-30;0,000580382608695652;1;1;0;NA;1
"51219";2004-09-30;0,00066744;0;1;1;NA;1
"52196";2004-12-31;0,000660831683168317;0;0;0;NA;0
"53193";2005-03-31;0,000740683760683761;0;0;-1;NA;0
"54148";2005-06-30;0,000728235294117647;0;0;0;NA;0
"61165";2007-03-31;0,000753565217391304;0;0;0;NA;0
"61166";2007-03-31;0,00150713043478261;0;-1;-1;NA;-1
"72150";2009-12-31;0,0015475;-2;-2;0;NA;0
"42251";2002-06-30;0,000663019867549669;NA;0;0;NA;0
"43224";2002-09-30;0,00063768152866242;0;0;0;NA;0
"44210";2002-12-31;0,000981529411764706;-1;-1;0;NA;-1
"48150";2003-12-31;0,000918495412844037;1;1;0;NA;1
"49146";2004-03-31;0,000910145454545455;0;0;-1;NA;0
"50140";2004-06-30;0,000870573913043478;0;0;0;NA;-1
"51220";2004-09-30;0,00100116;-1;0;0;NA;0
"52197";2004-12-31;0,000991247524752475;0;-1;-1;NA;-1
"53194";2005-03-31;0,00111102564102564;0;0;0;NA;0
"54149";2005-06-30;0,00109235294117647;1;2;1;NA;2
"59115";2006-09-30;0,00121485981308411;-1;-1;0;NA;-1
"60102";2006-12-31;0,00132642857142857;2;2;-1;NA;2
"61167";2007-03-31;0,00113034782608696;0;0;0;NA;0
"62150";2007-06-30;0,00146056179775281;-2;-1;1;NA;-2
"6595";2008-03-31;0,00224120689655172;0;0;0;NA;0
"6698";2008-06-30;0,00196954545454545;0;1;0;NA;1
"6791";2008-09-30;0,000970074626865672;0;-1;0;NA;-1
"6883";2008-12-31;0,00115035398230088;0;0;0;NA;0
"6993";2009-03-31;0,00112060344827586;0;0;-1;NA;0
"7096";2009-06-30;0,000704552845528455;0;0;0;NA;0
"71173";2009-09-30;0,00117108108108108;0;0;0;NA;0
"72151";2009-12-31;0,001160625;NA;2;0;NA;2
"73120";2010-03-31;0,00113325619834711;NA;0;1;NA;0
"7488";2010-06-30;0,00124658181818182;0;0;0;NA;0
"7583";2010-09-30;0,00107971653543307;-1;-1;0;NA;-1
"7682";2010-12-31;0,000908105960264901;-1;-1;0;NA;-1
"7785";2011-03-31;0,000972510638297872;-1;0;0;NA;0
"7887";2011-06-30;0,00107971653543307;-1;-1;0;NA;-1
"7975";2011-09-30;0,0010548;0;0;0;NA;0
"8062";2011-12-31;0,0011523025210084;0;0;0;NA;0
"81143";2012-03-31;0,0010548;-1;-1;-1;NA;-1
"82117";2012-06-30;0,00112396721311475;0;0;-1;NA;0
"8365";2012-09-30;0,00134435294117647;0;0;0;NA;0
"8458";2012-12-31;0,00119238260869565;0;0;0;NA;0
"8561";2013-03-31;0,000689944444444444;-1;-1;-1;NA;-1
"8658";2013-06-30;0,000556074626865672;0;-1;0;NA;-1
"8755";2013-09-30;0,000665303571428571;-1;-1;0;NA;-1
"8859";2013-12-31;0,000716480769230769;0;0;-1;NA;0
"9538";2015-09-30;0,00085648275862069;0;1;0;NA;1
"9646";2015-12-31;0,000943215189873418;-1;-2;0;NA;-2
"9741";2016-03-31;0,000818835164835165;0;0;0;NA;0
"9839";2016-06-30;0,00100694594594595;0;0;-1;NA;0
