Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7,Q8,Q9,Q10,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
06,36899,8150,5,100,11Q4,2,2,,3,3,2,2,2,2,1,1,2,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36900,7000,7,100,05Q2,2,2,,2,2,2,2,3,3,,,1,,,,FALSE,TRUE,FALSE,FALSE,FALSE
06,36900,7000,7,100,05Q3,2,3,,2,1,2,2,2,2,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36900,7000,7,100,06Q3,2,2,,2,2,2,2,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,36900,7000,7,100,06Q4,1,3,,1,1,2,2,1,1,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36900,7000,7,100,07Q1,1,3,,1,,2,,2,,2,,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36900,7000,7,100,07Q3,1,3,,3,1,2,1,2,1,2,1,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36900,7000,7,100,09Q3,1,2,,2,2,2,2,2,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36901,8240,9,100,05Q2,1,2,,2,2,3,3,1,1,,,2,1,2,2,FALSE,TRUE,FALSE,FALSE,FALSE
06,36901,8240,9,100,05Q3,1,3,,1,1,2,1,2,1,2,2,3,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36901,8240,9,100,06Q1,1,2,,2,2,2,2,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36901,8240,9,100,06Q2,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,36901,8240,9,100,06Q3,1,2,,2,1,1,1,2,2,2,2,3,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36901,8240,9,100,07Q1,1,2,,2,2,1,2,2,2,2,2,2,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36901,8240,9,100,07Q2,1,2,,2,2,1,2,3,2,3,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36901,8240,9,100,07Q3,1,2,,1,1,1,3,3,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36903,8010,4,100,05Q2,2,1,,3,,3,,3,,,,1,3,3,3,FALSE,TRUE,FALSE,FALSE,FALSE
06,36903,8010,4,100,06Q4,1,1,,2,2,2,2,3,2,3,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36903,8010,4,100,07Q1,1,2,,2,2,2,2,3,3,3,3,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36903,8010,4,100,07Q3,1,2,,2,2,2,2,3,3,,,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36903,8010,4,100,09Q1,1,1,,1,1,2,2,3,3,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36903,8010,4,100,09Q4,1,3,,2,2,2,2,3,3,3,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36904,6020,5,100,05Q2,2,2,,3,2,2,2,3,3,2,2,1,3,3,2,FALSE,TRUE,FALSE,FALSE,FALSE
06,36904,6020,5,100,05Q3,2,2,,3,2,2,2,3,3,,,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36904,6020,5,100,06Q1,2,3,,3,1,2,2,3,1,2,1,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,36904,6020,5,100,06Q2,2,3,,3,1,2,2,3,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36904,6020,5,100,06Q3,2,2,,3,2,2,2,3,3,3,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36904,6020,5,100,06Q4,1,1,,3,1,2,2,3,3,1,3,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36904,6020,5,100,07Q3,2,3,,3,1,3,2,3,1,3,1,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36905,9010,6,100,05Q2,2,3,,2,2,2,2,2,2,2,2,,,,2,FALSE,TRUE,FALSE,FALSE,FALSE
06,36905,9010,6,100,07Q1,2,2,,2,2,2,2,,2,2,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36906,7080,9,100,05Q2,1,3,,2,1,2,2,3,2,3,3,1,1,3,2,FALSE,TRUE,FALSE,FALSE,FALSE
06,36906,7080,9,100,06Q1,1,2,,1,1,2,2,1,1,3,2,1,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36906,7080,9,100,06Q2,1,3,,1,2,1,1,1,1,2,2,2,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36906,7080,9,100,09Q3,2,2,,3,3,3,3,3,3,1,1,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36906,7080,9,100,10Q1,2,1,,3,2,3,3,3,3,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36906,7080,9,100,10Q3,2,1,,2,2,3,3,3,2,2,2,1,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36906,7080,9,100,10Q4,1,1,,1,1,3,3,1,1,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36906,7080,9,100,11Q2,1,1,,2,1,3,3,1,1,2,1,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36906,7080,9,100,11Q4,1,1,,1,1,2,2,1,1,2,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36908,8120,6,100,05Q2,1,3,,1,1,1,2,1,1,1,1,3,3,3,3,FALSE,TRUE,FALSE,FALSE,FALSE
06,36909,8120,5,100,05Q2,1,2,,2,2,2,2,2,2,1,1,2,2,3,2,FALSE,TRUE,FALSE,FALSE,FALSE
06,36909,8120,5,100,06Q2,1,2,,2,2,2,2,2,2,2,2,3,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36909,8120,5,100,06Q3,1,2,,2,2,2,2,2,2,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36909,8120,5,100,06Q4,1,2,,2,2,2,1,2,2,1,1,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36909,8120,5,100,07Q2,1,2,,2,1,2,1,2,2,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36909,8120,5,100,08Q4,1,1,,2,2,2,1,2,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36909,8120,5,100,09Q2,1,2,,2,2,1,2,2,2,2,2,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36909,8120,5,100,10Q4,1,1,,1,1,1,1,1,1,2,1,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36909,8120,5,100,11Q1,1,1,,1,,2,,2,,2,,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36909,8120,5,100,11Q2,1,1,,2,,2,,2,,1,,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36910,8150,5,100,05Q2,2,2,,3,2,3,2,3,2,,,1,3,3,2,FALSE,TRUE,FALSE,FALSE,FALSE
06,36910,8150,5,100,05Q3,2,2,,3,2,3,2,3,2,3,2,2,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36910,8150,5,100,06Q1,1,2,,2,1,2,1,2,2,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36910,8150,5,100,06Q2,1,3,,1,1,2,1,1,1,1,1,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36910,8150,5,100,06Q3,1,3,,2,1,2,1,2,2,2,2,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36910,8150,5,100,06Q4,2,3,,2,1,2,1,2,2,2,2,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36910,8150,5,100,07Q1,1,3,,1,1,1,1,2,2,2,2,2,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36910,8150,5,100,07Q3,1,2,,1,2,1,1,2,2,2,2,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36910,8150,5,100,08Q4,1,1,,1,1,1,2,2,2,2,2,1,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36910,8150,5,100,09Q1,1,2,,1,1,1,2,2,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36910,8150,5,100,09Q2,1,2,,2,1,2,1,3,2,3,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36910,8150,5,100,09Q3,1,1,,1,1,1,2,2,2,2,1,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36910,8150,5,100,09Q4,1,1,,1,1,1,2,2,1,2,1,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36910,8150,5,100,10Q1,1,1,,2,1,1,2,2,2,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36910,8150,5,100,10Q2,2,1,,3,1,2,2,3,1,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36910,8150,5,100,10Q4,2,2,,3,1,3,2,3,1,2,2,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36911,8080,6,100,08Q4,1,2,,1,3,2,2,1,3,1,3,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36911,8080,6,100,09Q3,1,2,,1,2,2,2,1,2,1,3,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36911,8080,6,100,09Q4,2,1,,2,1,2,2,1,2,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36911,8080,6,100,10Q1,1,1,,2,1,2,2,1,2,1,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36911,8080,6,100,10Q3,1,2,,3,3,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36911,8080,6,100,10Q4,2,3,,3,3,2,2,3,3,3,3,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36911,8080,6,100,11Q1,2,2,,3,1,2,2,3,2,3,3,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36911,8080,6,100,11Q2,2,3,,3,2,2,2,3,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36911,8080,6,100,11Q3,2,2,,2,2,2,2,3,3,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36912,8000,8,100,05Q2,2,2,,2,2,3,1,1,1,1,1,2,3,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
06,36912,8000,8,100,06Q4,2,2,,3,1,3,3,3,2,3,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36912,8000,8,100,07Q1,2,2,,2,1,,,,,,,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36915,8150,4,100,05Q2,2,2,,3,2,3,2,2,2,3,2,1,1,3,3,FALSE,TRUE,FALSE,FALSE,FALSE
06,36915,8150,4,100,06Q3,1,2,,1,2,2,2,2,2,2,2,2,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36915,8150,4,100,06Q4,1,2,,1,2,3,1,1,2,1,2,2,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36916,9000,3,100,05Q2,1,3,,1,3,2,2,2,3,2,1,,,,2,FALSE,TRUE,FALSE,FALSE,FALSE
06,36918,8150,5,100,05Q2,2,3,,1,1,2,2,2,2,3,1,1,2,3,2,FALSE,TRUE,FALSE,FALSE,FALSE
06,36918,8150,5,100,06Q3,1,2,,1,1,1,1,2,2,1,1,3,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36918,8150,5,100,07Q1,2,2,,2,1,2,1,2,2,2,2,3,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36918,8150,5,100,07Q2,1,2,,2,1,2,1,3,1,3,1,3,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36918,8150,5,100,07Q3,1,2,,2,1,1,2,2,2,3,2,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36918,8150,5,100,08Q4,1,1,,2,3,2,2,2,3,2,3,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36918,8150,5,100,09Q1,2,1,,3,3,2,3,3,3,3,3,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36918,8150,5,100,09Q2,2,3,,3,3,3,3,3,3,2,2,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36918,8150,5,100,09Q3,1,2,,2,2,2,1,2,2,2,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36918,8150,5,100,09Q4,1,2,,1,1,2,1,2,1,,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36918,8150,5,100,10Q1,1,2,,1,1,1,2,1,2,2,2,3,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36918,8150,5,100,10Q3,1,3,,1,1,1,1,2,2,1,2,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36918,8150,5,100,11Q2,1,2,,2,1,,1,,2,,1,3,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36918,8150,5,100,11Q3,2,3,,2,3,2,2,3,3,1,1,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36918,8150,5,100,11Q4,1,1,,1,1,2,1,1,1,2,1,3,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36919,8090,5,100,05Q2,2,2,,2,1,1,3,3,2,3,3,1,2,3,2,FALSE,TRUE,FALSE,FALSE,FALSE
06,36919,8090,5,100,06Q2,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,36919,8090,5,100,08Q4,1,1,,3,3,1,1,3,3,1,1,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36919,8090,5,100,09Q1,1,2,,3,3,2,1,3,3,1,1,3,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36919,8090,5,100,09Q2,1,1,,2,2,1,1,2,2,1,1,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36919,8090,5,100,09Q4,1,2,,1,3,1,1,1,3,3,3,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36919,8090,5,100,10Q2,2,2,,3,1,3,3,3,2,3,3,1,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36919,8090,5,100,10Q4,1,2,,3,1,3,1,3,2,2,1,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36919,8090,5,100,11Q1,1,2,,2,1,3,3,3,2,3,2,2,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36919,8090,5,100,11Q3,1,2,,2,2,3,2,1,2,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36920,8000,3,100,05Q2,1,3,,1,1,2,2,1,1,1,1,3,3,2,2,FALSE,TRUE,FALSE,FALSE,FALSE
06,36920,8000,3,100,06Q2,1,3,,1,2,1,2,1,1,1,1,3,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36920,8000,3,100,09Q2,1,1,,3,2,3,2,2,2,1,2,3,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36921,8100,8,100,05Q2,1,2,,1,2,1,2,3,3,2,2,2,3,3,3,FALSE,TRUE,FALSE,FALSE,FALSE
06,36921,8100,8,100,06Q4,1,2,,1,2,1,2,2,3,3,3,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36921,8100,8,100,10Q1,2,2,,2,2,2,1,3,2,2,2,2,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36921,8100,8,100,10Q3,1,2,,2,2,2,2,2,2,3,2,2,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36921,8100,8,100,10Q4,2,2,,2,2,2,2,3,3,2,2,1,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36925,7090,9,100,05Q2,1,3,,1,1,3,2,1,2,2,2,1,3,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
06,36925,7090,9,100,06Q3,1,3,,1,1,2,2,1,1,1,1,1,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36926,8040,3,100,09Q1,2,2,,2,2,2,2,3,3,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36926,8040,3,100,09Q2,2,2,,3,2,2,2,3,2,3,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36926,8040,3,100,09Q3,2,3,,3,3,2,2,3,3,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36926,8040,3,100,09Q4,2,2,,3,2,3,3,3,3,3,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36926,8040,3,100,10Q1,2,2,,3,2,2,2,3,2,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36926,8040,3,100,10Q2,2,1,,3,3,3,3,3,3,2,2,1,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36926,8050,3,100,05Q2,1,3,,3,3,3,3,1,1,1,1,2,3,1,1,FALSE,TRUE,FALSE,FALSE,FALSE
06,36926,8050,3,100,05Q3,1,2,,2,2,3,2,1,2,1,2,3,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36926,8050,3,100,06Q1,2,3,,3,1,3,1,2,2,2,2,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36926,8050,3,100,07Q3,1,2,,1,1,2,1,2,2,1,2,3,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36930,8160,5,100,05Q2,1,2,,2,2,2,2,1,2,2,2,1,3,3,2,FALSE,TRUE,FALSE,FALSE,FALSE
06,36930,8160,5,100,05Q3,1,3,,1,1,2,2,1,1,2,2,1,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,05Q2,1,2,,3,3,2,2,2,2,1,1,1,3,3,1,FALSE,TRUE,FALSE,FALSE,FALSE
06,36931,8000,6,100,06Q1,2,1,,3,3,3,2,3,3,2,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,06Q2,2,2,,3,2,3,2,3,2,3,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,06Q3,2,1,,3,3,2,3,3,3,3,3,1,,,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,07Q1,1,2,,2,2,2,2,2,2,2,2,2,,,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,07Q2,,2,,3,2,2,2,3,2,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,08Q4,2,2,,2,2,2,2,3,3,2,2,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,09Q1,2,3,,3,2,3,2,3,2,3,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,09Q2,2,3,,3,2,3,2,3,2,3,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,09Q3,2,1,,3,2,3,2,3,2,3,2,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,09Q4,2,3,,3,3,3,3,3,3,3,3,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,10Q1,1,2,,1,2,2,2,1,2,1,2,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,10Q3,1,1,,2,1,2,2,2,1,2,2,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,10Q4,1,1,,1,1,1,2,1,1,2,1,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,11Q1,1,1,,1,2,2,2,1,2,2,2,2,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,11Q2,2,1,,1,,2,,2,,2,,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,11Q4,2,2,,3,2,2,2,3,2,3,2,2,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,05Q2,1,2,,1,1,2,1,2,2,1,1,1,2,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
06,36932,8090,6,100,05Q3,1,2,,1,2,1,2,2,2,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,06Q1,1,2,,2,1,3,2,2,1,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,06Q2,1,3,,2,1,1,2,2,1,2,1,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,06Q3,1,2,,2,1,1,2,2,2,2,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,06Q4,1,2,,1,2,2,1,2,2,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,07Q1,1,2,,1,2,1,2,1,3,2,3,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,07Q3,1,2,,2,2,2,2,2,2,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,08Q4,2,1,,3,3,2,3,3,3,3,3,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,09Q2,1,1,,3,3,2,2,3,3,3,3,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,09Q3,2,2,,3,2,2,2,3,3,3,3,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,09Q4,1,1,,2,1,2,2,3,3,3,3,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,10Q1,1,1,,2,1,2,2,3,2,3,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,10Q2,1,3,,2,3,2,2,3,3,3,3,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,10Q4,2,2,,3,2,2,2,3,3,3,3,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,11Q1,2,2,,3,2,2,2,3,2,3,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,11Q3,1,2,,1,,1,,1,,2,,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,11Q4,1,1,,1,1,2,1,2,2,2,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36933,7080,7,100,05Q2,1,2,,1,1,2,1,1,1,2,2,3,1,3,2,FALSE,TRUE,FALSE,FALSE,FALSE
06,36933,7080,7,100,06Q2,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,36933,7080,7,100,06Q3,1,2,,1,2,2,1,1,2,2,2,3,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36933,7080,7,100,08Q4,2,1,,3,3,2,3,3,3,2,3,1,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36933,7080,7,100,09Q1,2,1,,3,2,3,1,3,3,2,2,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36933,7080,7,100,09Q2,2,1,,3,3,2,3,3,3,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36933,7080,7,100,09Q3,2,3,,3,3,3,3,3,3,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36933,7080,7,100,09Q4,2,1,,3,1,3,2,3,1,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36933,7080,7,100,10Q1,2,1,,1,1,2,2,1,1,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36933,7080,7,100,10Q2,2,,,1,1,2,2,2,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36933,7080,7,100,10Q4,1,2,,1,2,2,2,2,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36933,7080,7,100,11Q1,1,2,,1,2,2,2,1,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36933,7080,7,100,11Q2,1,1,,1,1,2,2,2,1,2,1,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36933,7080,7,100,11Q3,2,,,3,3,2,2,3,3,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36933,7080,7,100,11Q4,2,3,,3,3,2,2,3,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36934,8110,2,100,05Q2,1,2,,1,1,2,2,1,1,1,1,1,3,3,3,FALSE,TRUE,FALSE,FALSE,FALSE
06,36934,8110,2,100,06Q2,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,36934,8110,2,100,06Q3,1,2,,3,2,2,2,2,3,,,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,36934,8110,2,100,06Q4,1,2,,2,2,2,2,2,2,1,1,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36934,8110,2,100,07Q1,1,2,,1,1,1,1,1,1,1,1,3,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36934,8110,2,100,07Q2,1,2,,2,2,1,2,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36934,8110,2,100,08Q4,1,2,,2,2,2,2,2,2,2,2,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36934,8110,2,100,09Q2,1,2,,3,3,2,2,3,3,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36934,8110,2,100,09Q4,1,2,,2,2,2,2,2,2,2,2,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36934,8110,2,100,10Q1,1,2,,2,2,2,2,2,2,2,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36934,8110,2,100,10Q2,1,2,,2,2,2,2,2,2,2,1,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36934,8110,2,100,11Q1,1,2,,2,2,2,2,2,2,2,2,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36934,8110,2,100,11Q2,1,2,,2,2,2,2,2,2,2,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36934,8110,2,100,11Q3,1,2,,2,2,2,2,2,2,2,2,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36934,8110,2,100,11Q4,1,2,,2,2,2,2,2,2,2,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36935,8180,7,100,05Q2,1,3,,1,1,2,1,2,1,2,1,1,2,3,2,FALSE,TRUE,FALSE,FALSE,FALSE
06,36935,8180,7,100,06Q1,1,3,,1,1,1,1,1,1,1,1,3,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
