"";"Datum";"factor";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"3262";1999-12-31;0,25;-2;0;NA;NA;NA
"21116";1997-03-31;0,25;-1;0;NA;NA;NA
"22109";1997-06-30;0,25;1;1;NA;NA;NA
"23128";1997-09-30;0,25;-2;-1;NA;NA;NA
"3644";2000-12-31;2,25;-2;0;NA;NA;NA
"4644";2003-06-30;1;NA;-1;0;-1;NA
"10154";1994-06-30;0,25;0;1;NA;NA;NA
"14121";1995-06-30;0,25;1;1;NA;NA;NA
"15114";1995-09-30;0,25;0;0;NA;NA;NA
"18130";1996-06-30;0,25;-1;-1;NA;NA;NA
"19133";1996-09-30;0,25;1;0;NA;NA;NA
"20125";1996-12-31;0,25;0;0;NA;NA;NA
"21117";1997-03-31;0,25;0;0;NA;NA;NA
"22110";1997-06-30;0,25;1;0;NA;NA;NA
"23129";1997-09-30;0,25;1;1;NA;NA;NA
"24125";1997-12-31;0,25;0;0;NA;NA;NA
"25121";1998-03-31;0,25;0;0;NA;NA;NA
"28100";1998-12-31;0,25;0;NA;NA;NA;NA
"29102";1999-03-31;0,25;-1;NA;NA;NA;NA
"3062";1999-06-30;0,25;2;0;NA;NA;NA
"3150";1999-09-30;1,5;-1;-1;NA;NA;NA
"3263";1999-12-31;1,5;-1;NA;NA;NA;NA
"3550";2000-09-30;1,5;1;-1;NA;NA;NA
"3645";2000-12-31;1,5;-1;1;NA;NA;NA
"3754";2001-03-31;1,5;1;0;NA;NA;NA
"17118";1996-03-31;0,25;0;0;NA;NA;NA
"20126";1996-12-31;0,25;0;0;NA;NA;NA
"21118";1997-03-31;0,25;-1;-1;NA;NA;NA
"22111";1997-06-30;0,25;0;-1;NA;NA;NA
"29103";1999-03-31;0,25;-1;-1;NA;NA;NA
"3063";1999-06-30;0,25;-2;-2;NA;NA;NA
"3151";1999-09-30;1,75;0;0;NA;NA;NA
"3953";2001-09-30;0,75;NA;-1;0;0;NA
"4055";2001-12-31;0,75;0;-1;-1;-1;NA
"4348";2002-09-30;0,75;0;0;1;0;NA
"4445";2002-12-31;0,75;-1;-1;-1;0;NA
"4540";2003-03-31;0,75;0;0;0;0;NA
"4645";2003-06-30;0,75;0;0;0;1;NA
"4737";2003-09-30;0,75;0;0;0;0;NA
"4834";2003-12-31;0,75;0;1;0;-1;NA
"4932";2004-03-31;0,75;0;0;0;0;NA
"5027";2004-06-30;0,75;1;1;1;1;NA
"5131";2004-09-30;0,75;1;0;0;0;NA
"5234";2004-12-31;0,75;NA;0;0;0;NA
"5336";2005-03-31;0,75;NA;0;0;-1;NA
"5433";2005-06-30;0,75;0;0;0;1;NA
"578";2006-03-31;0,75;NA;0;0;-1;NA
"589";2006-06-30;0,75;0;0;0;0;NA
"5922";2006-09-30;0,75;1;1;1;0;NA
"6023";2006-12-31;0,75;0;0;0;0;NA
"61117";2007-03-31;0,75;NA;0;0;-1;NA
"6432";2007-12-31;0,75;0;0;0;-1;NA
"6728";2008-09-30;0,5;1;1;1;0;NA
"6828";2008-12-31;0,5;-2;-2;-1;-1;NA
"6929";2009-03-31;0,5;NA;0;0;0;NA
"7023";2009-06-30;0,5;NA;0;0;0;NA
"7125";2009-09-30;0,5;0;1;1;0;NA
"7231";2009-12-31;0,5;NA;0;0;0;NA
"7326";2010-03-31;0,5;NA;-1;-1;-1;NA
"7425";2010-06-30;0,5;1;1;1;0;NA
"7524";2010-09-30;0,5;NA;0;0;-1;NA
"7623";2010-12-31;0,5;NA;-2;-1;-2;NA
"7919";2011-09-30;0,5;-1;-1;-1;-1;NA
"8022";2011-12-31;0,5;-1;-1;0;0;NA
"8119";2012-03-31;0,5;1;1;1;0;NA
"8217";2012-06-30;0,5;-1;-1;-1;-1;NA
"8320";2012-09-30;0,5;0;0;0;0;NA
"8420";2012-12-31;0,5;2;1;1;1;NA
"896";2014-03-31;0,5;0;0;0;-1;NA
"9215";2014-12-31;0,5;NA;0;0;0;NA
"24126";1997-12-31;0,25;-1;NA;NA;NA;NA
"10155";1994-06-30;0,25;1;1;NA;NA;NA
"11140";1994-09-30;0,25;-1;2;NA;NA;NA
"12140";1994-12-31;0,25;0;0;NA;NA;NA
"13165";1995-03-31;0,25;1;2;NA;NA;NA
"16119";1995-12-31;0,25;0;0;NA;NA;NA
"17119";1996-03-31;0,25;0;0;NA;NA;NA
"20127";1996-12-31;0,25;-1;NA;NA;NA;NA
"21119";1997-03-31;0,25;-1;0;NA;NA;NA
"22112";1997-06-30;0,25;2;NA;NA;NA;NA
"23130";1997-09-30;0,25;0;NA;NA;NA;NA
"23131";1997-09-30;0,25;1;1;NA;NA;NA
"24127";1997-12-31;0,25;1;1;NA;NA;NA
"25122";1998-03-31;0,25;-1;-1;NA;NA;NA
"3152";1999-09-30;0,25;NA;0;NA;NA;NA
"3264";1999-12-31;0,25;0;0;NA;NA;NA
"3551";2000-09-30;0,25;0;0;NA;NA;NA
"3859";2001-06-30;0,25;NA;-2;-1;-1;NA
"3954";2001-09-30;0,25;NA;0;0;0;NA
"4056";2001-12-31;0,25;-1;-1;-1;-1;NA
"21120";1997-03-31;0,25;0;0;NA;NA;NA
"22113";1997-06-30;0,25;0;0;NA;NA;NA
"3552";2000-09-30;0,25;0;0;NA;NA;NA
"16120";1995-12-31;0,25;NA;0;NA;NA;NA
"19134";1996-09-30;0,25;0;0;NA;NA;NA
"10156";1994-06-30;0,25;0;NA;NA;NA;NA
"11141";1994-09-30;0,25;0;NA;NA;NA;NA
"10157";1994-06-30;0,25;0;-1;NA;NA;NA
"11142";1994-09-30;0,25;0;0;NA;NA;NA
"12141";1994-12-31;0,25;0;NA;NA;NA;NA
"14122";1995-06-30;0,25;0;NA;NA;NA;NA
"15115";1995-09-30;0,25;-1;NA;NA;NA;NA
"18131";1996-06-30;0,25;0;NA;NA;NA;NA
"19135";1996-09-30;0,25;1;1;NA;NA;NA
"20128";1996-12-31;0,25;1;1;NA;NA;NA
"21121";1997-03-31;0,25;0;0;NA;NA;NA
"22114";1997-06-30;0,25;-1;0;NA;NA;NA
"23132";1997-09-30;0,25;1;NA;NA;NA;NA
"24128";1997-12-31;0,25;0;NA;NA;NA;NA
"25123";1998-03-31;0,25;0;0;NA;NA;NA
"10158";1994-06-30;0,25;1;0;NA;NA;NA
"10159";1994-06-30;0,25;1;0;NA;NA;NA
"11143";1994-09-30;0,25;-1;-1;NA;NA;NA
"12142";1994-12-31;0,25;NA;-2;NA;NA;NA
"13166";1995-03-31;0,25;-2;-2;NA;NA;NA
"14123";1995-06-30;0,25;0;0;NA;NA;NA
"17120";1996-03-31;0,25;0;NA;NA;NA;NA
"20129";1996-12-31;0,25;-1;-1;NA;NA;NA
"21122";1997-03-31;0,25;-1;-1;NA;NA;NA
"22115";1997-06-30;0,25;-1;0;NA;NA;NA
"23133";1997-09-30;0,25;0;-1;NA;NA;NA
"24129";1997-12-31;0,25;-1;-2;NA;NA;NA
"25124";1998-03-31;0,25;-1;0;NA;NA;NA
"10160";1994-06-30;2,25;0;-2;NA;NA;NA
"10161";1994-06-30;1;-1;NA;NA;NA;NA
"12143";1994-12-31;0,25;0;-1;NA;NA;NA
"15116";1995-09-30;0,25;1;0;NA;NA;NA
"16121";1995-12-31;0,25;0;NA;NA;NA;NA
"17121";1996-03-31;0,25;0;NA;NA;NA;NA
"3553";2000-09-30;0,25;-1;2;NA;NA;NA
"3646";2000-12-31;0,25;NA;2;NA;NA;NA
"3755";2001-03-31;0,25;-1;-1;NA;NA;NA
"3860";2001-06-30;0,25;1;0;0;0;NA
"3955";2001-09-30;0,25;-1;-1;0;0;NA
"4057";2001-12-31;0,25;NA;2;2;1;NA
"4151";2002-03-31;0,25;0;-1;0;1;NA
"4245";2002-06-30;0,25;-1;0;-1;-1;NA
"4541";2003-03-31;0,25;-1;-1;-1;-1;NA
"4646";2003-06-30;0,25;NA;1;1;1;NA
"4738";2003-09-30;0,25;-2;-2;-1;-1;NA
"4835";2003-12-31;0,25;0;0;0;0;NA
"5235";2004-12-31;0,25;1;1;2;1;NA
"5337";2005-03-31;0,25;-1;-1;-2;-1;NA
"579";2006-03-31;0,25;0;0;0;1;NA
"5810";2006-06-30;0,25;-1;-1;-1;-1;NA
"5923";2006-09-30;0,25;0;-1;0;1;NA
"6024";2006-12-31;0,25;-1;-2;0;-1;NA
"61118";2007-03-31;0,25;0;1;1;0;NA
"6273";2007-06-30;0,25;-1;-1;-1;-1;NA
"6334";2007-09-30;0,25;0;-1;0;1;NA
"6433";2007-12-31;0,25;0;0;0;-1;NA
"6538";2008-03-31;0,25;-1;-1;-1;-1;NA
"6632";2008-06-30;0,25;0;0;0;0;NA
"6729";2008-09-30;0,75;0;0;0;0;NA
"6829";2008-12-31;0,75;0;0;1;0;NA
"6930";2009-03-31;0,75;1;1;1;0;NA
"7024";2009-06-30;0,75;-1;-2;-1;-1;NA
"7126";2009-09-30;0,75;0;0;0;0;NA
"7232";2009-12-31;0,75;0;0;0;0;NA
"7327";2010-03-31;0,75;0;0;0;0;NA
"7920";2011-09-30;0,75;1;1;0;0;NA
"8023";2011-12-31;0,75;-1;0;0;0;NA
"8120";2012-03-31;0,75;0;0;0;0;NA
"8421";2012-12-31;0,75;0;0;-1;0;NA
"8513";2013-03-31;0,75;0;0;-1;0;NA
"12144";1994-12-31;0,75;-2;-1;NA;NA;NA
"12145";1994-12-31;0,25;-2;-1;NA;NA;NA
"12146";1994-12-31;0,75;-2;-1;NA;NA;NA
"11144";1994-09-30;1,5;-1;0;NA;NA;NA
"12147";1994-12-31;1,5;-1;-1;NA;NA;NA
"13167";1995-03-31;1,5;1;1;NA;NA;NA
"14124";1995-06-30;1,5;0;0;NA;NA;NA
"15117";1995-09-30;1,5;0;-1;NA;NA;NA
"18132";1996-06-30;1,5;-1;-1;NA;NA;NA
"21123";1997-03-31;1,5;0;NA;NA;NA;NA
"3265";1999-12-31;1,5;0;0;NA;NA;NA
"3554";2000-09-30;1,5;NA;1;NA;NA;NA
"3647";2000-12-31;1,5;1;0;NA;NA;NA
"3956";2001-09-30;0,5;0;1;0;0;NA
"4542";2003-03-31;0,5;0;0;0;0;NA
"4647";2003-06-30;0,5;0;1;0;0;NA
"13168";1995-03-31;0,5;1;0;NA;NA;NA
"11145";1994-09-30;0,25;0;0;NA;NA;NA
"12148";1994-12-31;0,25;-1;-1;NA;NA;NA
"11146";1994-09-30;0,75;0;0;NA;NA;NA
"13169";1995-03-31;0,25;0;-1;NA;NA;NA
"14125";1995-06-30;0,25;0;0;NA;NA;NA
"28101";1998-12-31;1,25;0;-1;NA;NA;NA
"29104";1999-03-31;1,25;0;0;NA;NA;NA
"3266";1999-12-31;1,25;2;1;NA;NA;NA
"3555";2000-09-30;1,25;NA;-1;NA;NA;NA
"3648";2000-12-31;1,25;NA;0;NA;NA;NA
"3756";2001-03-31;1,25;1;0;NA;NA;NA
"3957";2001-09-30;0,25;0;0;0;0;NA
"4058";2001-12-31;0,25;-1;-1;-1;0;NA
"4152";2002-03-31;0,25;-1;-1;-1;-1;NA
"4543";2003-03-31;0,25;1;0;0;0;NA
"4648";2003-06-30;0,25;NA;-2;-2;-2;NA
"4836";2003-12-31;0,25;NA;0;-1;0;NA
"4933";2004-03-31;0,25;1;0;1;1;NA
"5028";2004-06-30;0,25;0;0;1;0;NA
"20130";1996-12-31;0,25;0;-2;NA;NA;NA
"21124";1997-03-31;0,25;-1;-1;NA;NA;NA
"22116";1997-06-30;0,25;0;0;NA;NA;NA
"23134";1997-09-30;0,25;0;0;NA;NA;NA
"11147";1994-09-30;0,25;1;NA;NA;NA;NA
"14126";1995-06-30;0,25;1;1;NA;NA;NA
"15118";1995-09-30;0,25;0;0;NA;NA;NA
"16122";1995-12-31;0,25;-1;-1;NA;NA;NA
"17122";1996-03-31;0,25;-1;-1;NA;NA;NA
"13170";1995-03-31;0,25;-1;-1;NA;NA;NA
"14127";1995-06-30;0,25;-1;0;NA;NA;NA
"20131";1996-12-31;0,25;-1;-1;NA;NA;NA
"21125";1997-03-31;0,25;0;0;NA;NA;NA
"11148";1994-09-30;0,25;0;0;NA;NA;NA
"14128";1995-06-30;0,25;0;0;NA;NA;NA
"15119";1995-09-30;0,25;-2;-2;NA;NA;NA
"16123";1995-12-31;0,25;0;2;NA;NA;NA
"16124";1995-12-31;0,25;0;0;NA;NA;NA
"17123";1996-03-31;0,25;-1;1;NA;NA;NA
"21126";1997-03-31;0,25;-1;0;NA;NA;NA
"24130";1997-12-31;0,25;0;0;NA;NA;NA
"25125";1998-03-31;0,25;0;-1;NA;NA;NA
"28102";1998-12-31;0,25;-1;-1;NA;NA;NA
"29105";1999-03-31;0,25;0;1;NA;NA;NA
"3064";1999-06-30;0,25;0;0;NA;NA;NA
"3153";1999-09-30;0,25;-1;0;NA;NA;NA
"3267";1999-12-31;0,25;NA;0;NA;NA;NA
"3649";2000-12-31;0,25;0;0;NA;NA;NA
"3958";2001-09-30;0,25;-1;-1;0;-1;NA
"4059";2001-12-31;0,25;1;1;1;1;NA
"4153";2002-03-31;0,25;-1;-1;-1;-1;NA
"4246";2002-06-30;0,25;2;2;1;0;NA
"4349";2002-09-30;0,25;NA;0;0;1;NA
"4446";2002-12-31;0,25;0;0;0;0;NA
"4544";2003-03-31;0,25;0;0;-1;-1;NA
"4649";2003-06-30;0,25;0;0;0;-1;NA
"4739";2003-09-30;0,25;0;0;0;0;NA
"5236";2004-12-31;0,25;NA;0;0;0;NA
"6025";2006-12-31;0,25;NA;0;0;0;NA
"61119";2007-03-31;0,25;0;0;0;0;NA
"6274";2007-06-30;0,25;0;0;1;0;NA
"6335";2007-09-30;0,25;1;1;1;1;NA
"6830";2008-12-31;0,25;-1;-1;0;0;NA
"7525";2010-09-30;0,25;1;1;1;1;NA
"7624";2010-12-31;0,25;0;0;0;-1;NA
"7723";2011-03-31;0,25;0;0;0;0;NA
"8121";2012-03-31;0,25;0;0;0;-1;NA
"9319";2015-03-31;0,25;-1;-1;-1;-1;NA
"11149";1994-09-30;0,25;0;0;NA;NA;NA
"17124";1996-03-31;0,25;1;0;NA;NA;NA
"18133";1996-06-30;0,25;1;1;NA;NA;NA
"22117";1997-06-30;0,25;1;NA;NA;NA;NA
"23135";1997-09-30;0,25;0;NA;NA;NA;NA
"28103";1998-12-31;0,25;1;NA;NA;NA;NA
"3154";1999-09-30;2;1;0;NA;NA;NA
"3268";1999-12-31;2;-2;-1;NA;NA;NA
"3650";2000-12-31;2;1;1;NA;NA;NA
"3757";2001-03-31;2;0;-1;NA;NA;NA
"3861";2001-06-30;1;-1;-1;-1;-1;NA
"4350";2002-09-30;1;NA;1;0;0;NA
"4447";2002-12-31;1;0;1;-1;-1;NA
"6539";2008-03-31;1;NA;0;0;0;NA
"7233";2009-12-31;1;-1;-1;1;-1;NA
"13171";1995-03-31;0,25;0;1;NA;NA;NA
"16125";1995-12-31;0,25;-1;-1;NA;NA;NA
"4154";2002-03-31;0,25;NA;1;1;2;NA
"19136";1996-09-30;0,25;0;0;NA;NA;NA
"20132";1996-12-31;0,25;0;0;NA;NA;NA
"11150";1994-09-30;0,25;1;0;NA;NA;NA
"18134";1996-06-30;0,25;0;0;NA;NA;NA
"19137";1996-09-30;0,25;0;0;NA;NA;NA
"20133";1996-12-31;0,25;0;1;NA;NA;NA
"21127";1997-03-31;0,25;-1;-1;NA;NA;NA
"22118";1997-06-30;0,25;-1;0;NA;NA;NA
"28104";1998-12-31;0,25;-1;-1;NA;NA;NA
"29106";1999-03-31;0,25;-1;-1;NA;NA;NA
"11151";1994-09-30;0,25;-1;-1;NA;NA;NA
"15120";1995-09-30;0,25;1;1;NA;NA;NA
"16126";1995-12-31;0,25;1;1;NA;NA;NA
"17125";1996-03-31;0,25;1;1;NA;NA;NA
"18135";1996-06-30;0,25;1;0;NA;NA;NA
"4155";2002-03-31;0,25;NA;1;1;1;NA
"4247";2002-06-30;0,25;NA;-1;-1;0;NA
"4351";2002-09-30;0,25;1;1;2;0;NA
"5132";2004-09-30;0,25;NA;0;0;0;NA
"24131";1997-12-31;0,25;0;0;NA;NA;NA
"11152";1994-09-30;0,25;0;0;NA;NA;NA
"18136";1996-06-30;0,25;NA;0;NA;NA;NA
"19138";1996-09-30;0,25;0;0;NA;NA;NA
"22119";1997-06-30;0,25;0;2;NA;NA;NA
"23136";1997-09-30;0,25;-1;-1;NA;NA;NA
"24132";1997-12-31;0,25;0;-1;NA;NA;NA
"29107";1999-03-31;0,25;0;1;NA;NA;NA
"4352";2002-09-30;0,25;0;1;0;0;NA
"4740";2003-09-30;0,25;1;0;0;-1;NA
"4837";2003-12-31;0,25;0;1;0;0;NA
"4934";2004-03-31;0,25;0;0;0;1;NA
"5029";2004-06-30;0,25;-1;-1;0;0;NA
"5338";2005-03-31;0,25;-1;-1;-1;0;NA
"12149";1994-12-31;0,25;0;NA;NA;NA;NA
"14129";1995-06-30;0,25;0;NA;NA;NA;NA
"12150";1994-12-31;0,25;1;2;NA;NA;NA
"28105";1998-12-31;0,25;0;0;NA;NA;NA
"29108";1999-03-31;0,25;0;0;NA;NA;NA
"3758";2001-03-31;0,25;-1;-2;NA;NA;NA
"12151";1994-12-31;0,25;-2;-2;NA;NA;NA
"13172";1995-03-31;0,25;-2;-1;NA;NA;NA
"20134";1996-12-31;0,25;0;0;NA;NA;NA
"29109";1999-03-31;0,25;0;0;NA;NA;NA
"12152";1994-12-31;0,25;0;-1;NA;NA;NA
"12153";1994-12-31;0,25;0;1;NA;NA;NA
"13173";1995-03-31;0,25;0;-2;NA;NA;NA
"14130";1995-06-30;0,25;0;1;NA;NA;NA
"12154";1994-12-31;0,25;0;-1;NA;NA;NA
"13174";1995-03-31;0,25;-1;0;NA;NA;NA
"23137";1997-09-30;2;1;0;NA;NA;NA
"24133";1997-12-31;2;0;0;NA;NA;NA
"25126";1998-03-31;2;1;1;NA;NA;NA
"21128";1997-03-31;0,25;-1;1;NA;NA;NA
"22120";1997-06-30;0,25;NA;1;NA;NA;NA
"23138";1997-09-30;0,25;-1;-1;NA;NA;NA
"24134";1997-12-31;0,25;1;1;NA;NA;NA
"14131";1995-06-30;0,25;0;1;NA;NA;NA
"20135";1996-12-31;0,25;0;-1;NA;NA;NA
"24135";1997-12-31;0,25;-1;0;NA;NA;NA
"16127";1995-12-31;0,25;NA;1;NA;NA;NA
"23139";1997-09-30;0,25;0;0;NA;NA;NA
"24136";1997-12-31;0,25;0;0;NA;NA;NA
"29110";1999-03-31;0,25;0;0;NA;NA;NA
"12155";1994-12-31;0,25;-2;0;NA;NA;NA
"13175";1995-03-31;0,25;0;0;NA;NA;NA
"14132";1995-06-30;0,25;0;NA;NA;NA;NA
"15121";1995-09-30;0,25;0;NA;NA;NA;NA
"16128";1995-12-31;0,25;2;NA;NA;NA;NA
"17126";1996-03-31;0,25;NA;0;NA;NA;NA
"18137";1996-06-30;0,25;1;NA;NA;NA;NA
"20136";1996-12-31;0,25;-1;NA;NA;NA;NA
"21129";1997-03-31;0,25;-2;NA;NA;NA;NA
"28106";1998-12-31;0,25;0;NA;NA;NA;NA
"20137";1996-12-31;1;0;0;NA;NA;NA
"21130";1997-03-31;1;0;0;NA;NA;NA
"24137";1997-12-31;1;0;0;NA;NA;NA
"28107";1998-12-31;1;-1;-1;NA;NA;NA
"29111";1999-03-31;1;0;0;NA;NA;NA
"3065";1999-06-30;1;NA;-1;NA;NA;NA
"3155";1999-09-30;1,5;1;0;NA;NA;NA
"3556";2000-09-30;0,25;-1;-1;NA;NA;NA
"3651";2000-12-31;0,25;-1;-1;NA;NA;NA
"3759";2001-03-31;0,25;0;0;NA;NA;NA
"3862";2001-06-30;0,25;1;0;0;2;NA
"3959";2001-09-30;0,25;-1;0;2;-1;NA
"4060";2001-12-31;0,25;-2;-2;0;-1;NA
"4156";2002-03-31;0,25;NA;-1;0;-2;NA
"4248";2002-06-30;0,25;NA;2;1;0;NA
"4353";2002-09-30;0,25;1;1;2;1;NA
"4448";2002-12-31;0,25;0;0;2;0;NA
"5339";2005-03-31;0,25;0;-1;0;0;NA
"5811";2006-06-30;0,25;0;0;-1;0;NA
"6275";2007-06-30;0,25;0;0;-1;-1;NA
"6336";2007-09-30;0,25;NA;-1;0;-1;NA
"6434";2007-12-31;0,25;1;1;-1;-1;NA
"6540";2008-03-31;0,25;0;0;0;0;NA
"6633";2008-06-30;0,25;0;0;0;-1;NA
"6730";2008-09-30;0,25;-1;0;0;1;NA
"6831";2008-12-31;0,25;0;-1;0;1;NA
"7025";2009-06-30;0,25;-1;-1;0;0;NA
"7127";2009-09-30;0,25;-1;0;0;0;NA
"7234";2009-12-31;0,25;1;0;0;0;NA
"7328";2010-03-31;0,25;-1;-1;-1;-1;NA
"7426";2010-06-30;0,25;0;0;0;-1;NA
"7526";2010-09-30;0,25;0;-1;0;-1;NA
"7625";2010-12-31;0,25;-1;-1;0;-1;NA
"7724";2011-03-31;0,25;-1;0;0;-1;NA
"7823";2011-06-30;0,25;0;0;0;-1;NA
"7921";2011-09-30;0,25;-1;0;0;-1;NA
"8024";2011-12-31;0,25;-1;0;0;-2;NA
"8122";2012-03-31;0,25;-1;0;0;-2;NA
"8218";2012-06-30;0,25;0;1;0;-2;NA
"13176";1995-03-31;0,25;0;0;NA;NA;NA
"14133";1995-06-30;0,25;-1;NA;NA;NA;NA
"15122";1995-09-30;0,25;-1;1;NA;NA;NA
"13177";1995-03-31;0,25;-1;NA;NA;NA;NA
"5924";2006-09-30;0,25;NA;-2;1;-1;NA
"6026";2006-12-31;0,25;1;0;-2;0;NA
"6541";2008-03-31;0,25;0;0;1;-1;NA
"7026";2009-06-30;0,25;0;0;0;0;NA
"7128";2009-09-30;0,25;0;0;-1;0;NA
"7427";2010-06-30;0,25;0;2;-1;0;NA
"7527";2010-09-30;0,25;-1;-1;0;-2;NA
"7626";2010-12-31;0,25;-2;0;-1;-2;NA
"7725";2011-03-31;0,25;-2;0;0;-2;NA
"7824";2011-06-30;0,25;0;0;1;-2;NA
"7922";2011-09-30;0,25;0;-1;-2;-2;NA
"8611";2013-06-30;0,25;1;2;1;-1;NA
"8715";2013-09-30;0,25;0;0;0;0;NA
"8816";2013-12-31;0,25;2;2;2;0;NA
"897";2014-03-31;0,25;0;0;1;-1;NA
"906";2014-06-30;0,25;0;2;1;2;NA
"9162";2014-09-30;0,25;0;0;NA;NA;NA
"9216";2014-12-31;0,25;2;2;NA;NA;NA
"9320";2015-03-31;0,25;-2;-2;-2;0;NA
"9417";2015-06-30;0,25;0;2;2;0;NA
"17127";1996-03-31;0,25;1;-1;NA;NA;NA
"18138";1996-06-30;0,25;0;-2;NA;NA;NA
"28108";1998-12-31;0,25;-1;-1;NA;NA;NA
"13178";1995-03-31;0,25;0;0;NA;NA;NA
"14134";1995-06-30;0,25;0;0;NA;NA;NA
"19139";1996-09-30;0,25;NA;0;NA;NA;NA
"20138";1996-12-31;0,25;NA;0;NA;NA;NA
"28109";1998-12-31;0,25;0;0;NA;NA;NA
"29112";1999-03-31;0,25;0;0;NA;NA;NA
"16129";1995-12-31;0,25;0;0;NA;NA;NA
"29113";1999-03-31;0,25;NA;0;NA;NA;NA
"13179";1995-03-31;0,25;-1;0;NA;NA;NA
"14135";1995-06-30;0,25;0;0;NA;NA;NA
"15123";1995-09-30;0,25;1;NA;NA;NA;NA
"16130";1995-12-31;0,25;-2;NA;NA;NA;NA
"17128";1996-03-31;0,25;-2;-2;NA;NA;NA
"18139";1996-06-30;0,25;-1;-2;NA;NA;NA
"3557";2000-09-30;0,25;0;0;NA;NA;NA
"3652";2000-12-31;0,25;0;0;NA;NA;NA
"5340";2005-03-31;0,25;0;0;0;1;NA
"61120";2007-03-31;0,25;-1;-1;-1;0;NA
"6276";2007-06-30;0,25;-1;-1;-1;-1;NA
"7329";2010-03-31;0,5;-1;-1;NA;-1;NA
"7428";2010-06-30;0,5;0;0;0;0;NA
"13180";1995-03-31;0,25;-1;-2;NA;NA;NA
"17129";1996-03-31;0,25;-1;-1;NA;NA;NA
"18140";1996-06-30;0,25;0;0;NA;NA;NA
"24138";1997-12-31;0,25;0;0;NA;NA;NA
"17130";1996-03-31;0,25;0;NA;NA;NA;NA
"21131";1997-03-31;0,25;0;NA;NA;NA;NA
"28110";1998-12-31;0,25;0;1;NA;NA;NA
"29114";1999-03-31;0,25;0;-1;NA;NA;NA
"3066";1999-06-30;0,25;0;0;NA;NA;NA
"3156";1999-09-30;2,25;0;0;NA;NA;NA
"3269";1999-12-31;2,25;NA;-1;NA;NA;NA
"3653";2000-12-31;2,25;1;0;NA;NA;NA
"3960";2001-09-30;1;0;-1;-1;0;NA
"4061";2001-12-31;1;0;0;0;-1;NA
"4354";2002-09-30;1;0;0;0;0;NA
"4449";2002-12-31;1;2;1;0;1;NA
"4741";2003-09-30;1;0;0;0;0;NA
"4838";2003-12-31;1;-1;-1;-1;-1;NA
"13181";1995-03-31;1;-1;0;NA;NA;NA
"15124";1995-09-30;0,25;1;0;NA;NA;NA
"16131";1995-12-31;0,25;1;-1;NA;NA;NA
"17131";1996-03-31;0,25;1;-1;NA;NA;NA
"25127";1998-03-31;0,25;-2;-2;NA;NA;NA
"18141";1996-06-30;0,25;0;0;NA;NA;NA
"19140";1996-09-30;0,25;0;1;NA;NA;NA
"18142";1996-06-30;0,25;1;2;NA;NA;NA
"19141";1996-09-30;0,25;1;0;NA;NA;NA
"20139";1996-12-31;0,25;0;0;NA;NA;NA
"13182";1995-03-31;0,25;1;1;NA;NA;NA
"28111";1998-12-31;0,25;0;0;NA;NA;NA
"3654";2000-12-31;0,25;-1;-1;NA;NA;NA
"4650";2003-06-30;0,25;-1;-1;-2;0;NA
"21132";1997-03-31;0,25;-1;-1;NA;NA;NA
"3067";1999-06-30;0,25;0;0;NA;NA;NA
"3655";2000-12-31;1,5;1;1;NA;NA;NA
"3760";2001-03-31;1,5;1;1;NA;NA;NA
"3863";2001-06-30;0,5;0;0;0;0;NA
"3961";2001-09-30;0,5;NA;0;0;1;NA
"4450";2002-12-31;0,5;0;0;0;-1;NA
"5133";2004-09-30;0,5;0;0;0;0;NA
"6634";2008-06-30;0,5;-1;-1;-1;0;NA
"6731";2008-09-30;0,5;-1;-1;0;-1;NA
"8219";2012-06-30;0,5;0;-1;-1;-1;NA
"8321";2012-09-30;0,5;-1;-1;0;-1;NA
"8422";2012-12-31;0,5;1;1;1;1;NA
"8514";2013-03-31;0,5;0;0;-1;0;NA
"8612";2013-06-30;0,5;0;-1;0;-1;NA
"8716";2013-09-30;0,5;1;0;0;1;NA
"8817";2013-12-31;0,5;0;0;-1;-2;NA
"898";2014-03-31;0,5;0;1;0;0;NA
"907";2014-06-30;0,5;0;-1;-1;0;NA
"9163";2014-09-30;0,5;1;2;1;1;NA
"9217";2014-12-31;0,5;0;0;0;0;NA
"9321";2015-03-31;0,5;1;1;1;1;NA
"9418";2015-06-30;0,5;2;1;1;0;NA
"28112";1998-12-31;0,25;0;NA;NA;NA;NA
"29115";1999-03-31;0,25;0;NA;NA;NA;NA
"3558";2000-09-30;0,25;NA;-1;NA;NA;NA
"3656";2000-12-31;0,25;NA;0;NA;NA;NA
"3761";2001-03-31;0,25;NA;1;NA;NA;NA
"3864";2001-06-30;0,25;-1;-2;-1;-1;NA
"3962";2001-09-30;0,25;0;-1;0;0;NA
"4062";2001-12-31;0,25;0;-1;-1;0;NA
"4157";2002-03-31;0,25;1;1;2;0;NA
"4451";2002-12-31;0,25;NA;-1;-1;1;NA
"5710";2006-03-31;0,25;NA;-1;0;-2;NA
"5812";2006-06-30;0,25;NA;2;1;1;NA
"6832";2008-12-31;0,25;0;0;0;0;NA
"6931";2009-03-31;0,25;NA;0;0;0;NA
"7027";2009-06-30;0,25;NA;0;-1;0;NA
