"";"Date";"Datum";"Sector";"id";"sector";"weight";"factor";"factorn";"Q1";"Q2A";"Q2P";"Q3A";"Q3P";"Q4A";"Q4P";"Q5A";"Q5P";"Q6A";"Q6P";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"62117";"2007Q2";2007-06-30;"Services";"36505";"8150";6;2,7;0,010188679245283;1;0;NA;1;0;0;0;0;0;NA;NA;NA;0;1;0;NA
"63118";"2007Q3";2007-09-30;"Services";"36505";"8150";6;2,7;NA;1;0;NA;0;0;1;0;0;0;NA;NA;NA;0;0;0;NA
"64130";"2007Q4";2007-12-31;"Services";"36505";"8150";6;2,7;0,00841121495327103;1;0;NA;0;0;0;0;0;0;NA;NA;NA;-1;0;-1;NA
"67141";"2008Q3";2008-09-30;"Services";"36505";"8150";6;2,7;0,00835913312693498;1;1;NA;0;-1;0;0;-1;-1;NA;NA;NA;1;0;1;NA
"68132";"2008Q4";2008-12-31;"Services";"36505";"8150";6;2,7;0,0100371747211896;1;0;NA;0;0;0;1;0;0;NA;NA;NA;-1;-2;0;NA
"69135";"2009Q1";2009-03-31;"Services";"36505";"8150";6;2,7;0,00912162162162162;1;1;NA;-1;-1;-1;0;0;0;NA;NA;NA;0;NA;NA;NA
"70136";"2009Q2";2009-06-30;"Services";"36505";"8150";6;2,7;0,0113924050632911;1;0;NA;-1;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA
"71125";"2009Q3";2009-09-30;"Services";"36505";"8150";6;2,7;0,00870967741935484;1;0;NA;0;-1;0;0;0;-1;NA;NA;NA;0;0;1;NA
"72132";"2009Q4";2009-12-31;"Services";"36505";"8150";6;2,7;0,0081570996978852;1;-1;NA;-1;-1;0;0;0;-1;NA;NA;NA;0;0;0;NA
"73123";"2010Q1";2010-03-31;"Services";"36505";"8150";6;2,7;0,00950704225352113;1;NA;NA;-1;0;0;0;-1;0;NA;NA;NA;-1;0;-1;NA
"74113";"2010Q2";2010-06-30;"Services";"36505";"8150";6;2,7;0,00810810810810811;-1;0;NA;-1;0;0;0;-1;0;NA;NA;NA;-1;0;0;NA
"77133";"2011Q1";2011-03-31;"Services";"36505";"8150";6;2,7;0,00876623376623377;1;0;NA;0;0;0;0;0;0;NA;NA;NA;1;0;0;NA
"78113";"2011Q2";2011-06-30;"Services";"36505";"8150";6;2,7;0,00915254237288136;1;0;NA;1;0;0;0;0;0;NA;NA;NA;0;-1;-1;NA
"79117";"2011Q3";2011-09-30;"Services";"36505";"8150";6;2,7;0,00967741935483871;1;0;NA;0;0;-1;-1;-1;-1;NA;NA;NA;-1;0;0;NA
"8488";"2012Q4";2012-12-31;"Services";"36505";"8150";6;2,7;0,0101503759398496;1;1;0;1;0;0;0;1;0;NA;NA;1;1;0;0;NA
"8897";"2013Q4";2013-12-31;"Services";"36505";"8150";6;2,7;0,0110655737704918;1;0;0;0;-1;1;0;0;0;NA;NA;0;0;1;0;NA
"8954";"2014Q1";2014-03-31;"Services";"36505";"8150";6;2,7;0,0113924050632911;1;0;0;-1;0;1;0;0;0;NA;NA;0;-1;0;0;NA
"9042";"2014Q2";2014-06-30;"Services";"36505";"8150";6;2,7;0,0169811320754717;1;0;0;-1;-1;0;0;0;-1;NA;NA;-1;0;0;1;NA
"9478";"2015Q2";2015-06-30;"Services";"36505";"8150";6;2,7;0,0125581395348837;-1;-1;0;-1;0;0;0;-1;0;NA;NA;-1;-1;0;-1;NA
"8296";"2012Q2";2012-06-30;"Services";"36765";"8150";4;1,8;0,00807174887892377;-1;1;NA;0;1;-1;0;-1;0;NA;NA;NA;-2;-1;-1;NA
"8783";"2013Q3";2013-09-30;"Services";"36765";"8150";4;1,8;0,00878048780487805;-1;-1;0;-1;0;-1;0;0;0;NA;NA;0;0;-1;-1;NA
"66149";"2008Q2";2008-06-30;"Services";"36888";"8150";6;2,7;0,00789473684210526;-1;-1;NA;-1;1;-1;0;-1;0;NA;NA;NA;-2;-1;-1;NA
"67142";"2008Q3";2008-09-30;"Services";"36888";"8150";6;2,7;0,00835913312693498;NA;NA;NA;-1;0;-1;0;-1;0;NA;NA;NA;-1;-1;0;NA
"68133";"2008Q4";2008-12-31;"Services";"36888";"8150";6;2,7;0,0100371747211896;-1;1;NA;-1;-1;-1;-1;0;-1;NA;NA;NA;0;2;0;NA
"77134";"2011Q1";2011-03-31;"Services";"36888";"8150";6;2,7;0,00876623376623377;-1;0;NA;-1;0;-1;0;-1;0;NA;NA;NA;-1;-1;-1;NA
"9272";"2014Q4";2014-12-31;"Services";"36888";"8150";6;2,7;0,0144385026737968;1;1;0;1;0;1;1;0;0;NA;NA;0;0;-1;0;NA
"9779";"2016Q1";2016-03-31;"Services";"36888";"8150";6;2,7;0,0106719367588933;1;0;1;0;1;0;0;-1;0;NA;NA;-2;-2;0;-1;NA
"9871";"2016Q2";2016-06-30;"Services";"36888";"8150";6;2,7;0,0103053435114504;1;-1;0;-1;1;0;0;-1;1;NA;NA;0;-1;0;-1;NA
"54217";"2005Q2";2005-06-30;"Services";"36509";"8150";6;2,7;0,00389048991354467;1;0;NA;0;0;0;0;1;0;NA;NA;NA;0;0;-1;NA
"54218";"2005Q2";2005-06-30;"Services";"36478";"8150";5;2,25;0,00324207492795389;1;0;NA;0;0;0;0;0;0;NA;NA;NA;1;1;1;NA
"57124";"2006Q1";2006-03-31;"Services";"36478";"8150";5;2,25;NA;1;0;NA;0;0;0;0;-1;-1;NA;NA;NA;0;0;1;NA
"58136";"2006Q2";2006-06-30;"Services";"36478";"8150";5;2,25;0,0065406976744186;1;0;NA;0;0;0;0;0;0;NA;NA;NA;0;0;-1;NA
"59140";"2006Q3";2006-09-30;"Services";"36478";"8150";5;2,25;0,00581395348837209;1;0;NA;0;0;0;0;-1;-1;NA;NA;NA;-1;0;0;NA
"60143";"2006Q4";2006-12-31;"Services";"36478";"8150";5;2,25;NA;1;0;NA;-1;0;0;-1;-1;0;NA;NA;NA;-1;1;0;NA
"61132";"2007Q1";2007-03-31;"Services";"36478";"8150";5;2,25;NA;1;0;NA;-1;0;0;0;0;0;NA;NA;NA;-1;0;-1;NA
"62118";"2007Q2";2007-06-30;"Services";"36478";"8150";5;2,25;0,00849056603773585;1;0;NA;-1;0;0;0;-1;0;NA;NA;NA;-1;0;NA;NA
"63119";"2007Q3";2007-09-30;"Services";"36478";"8150";5;2,25;NA;1;0;NA;-1;0;0;0;NA;0;NA;NA;NA;0;0;0;NA
"64131";"2007Q4";2007-12-31;"Services";"36478";"8150";5;2,25;0,00700934579439252;1;0;NA;0;0;0;0;0;0;NA;NA;NA;0;0;-1;NA
"65145";"2008Q1";2008-03-31;"Services";"36478";"8150";5;2,25;0,0087890625;1;0;NA;0;0;0;-1;-1;-1;NA;NA;NA;-1;1;0;NA
"66150";"2008Q2";2008-06-30;"Services";"36478";"8150";5;2,25;0,00657894736842105;1;1;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"67143";"2008Q3";2008-09-30;"Services";"36478";"8150";5;2,25;0,00696594427244582;-1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"68134";"2008Q4";2008-12-31;"Services";"36478";"8150";5;2,25;0,00836431226765799;-1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"69136";"2009Q1";2009-03-31;"Services";"36478";"8150";5;2,25;0,00760135135135135;-1;0;NA;-1;0;0;0;-1;0;NA;NA;NA;-1;-1;-1;NA
"70137";"2009Q2";2009-06-30;"Services";"36478";"8150";5;2,25;0,00949367088607595;-1;0;NA;-1;-1;-1;-1;-1;-1;NA;NA;NA;0;1;0;NA
"71126";"2009Q3";2009-09-30;"Services";"36478";"8150";5;2,25;0,00725806451612903;-1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"72133";"2009Q4";2009-12-31;"Services";"36478";"8150";5;2,25;0,006797583081571;-1;0;NA;-1;NA;0;0;-1;-1;NA;NA;NA;NA;0;0;NA
"73124";"2010Q1";2010-03-31;"Services";"36478";"8150";5;2,25;0,00792253521126761;-1;0;NA;1;0;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"74114";"2010Q2";2010-06-30;"Services";"36478";"8150";5;2,25;0,00675675675675676;-1;0;NA;0;0;0;0;-1;-1;NA;NA;NA;1;0;1;NA
"75127";"2010Q3";2010-09-30;"Services";"36478";"8150";5;2,25;0,0076271186440678;1;0;NA;1;0;0;0;0;0;NA;NA;NA;0;0;0;NA
"76126";"2010Q4";2010-12-31;"Services";"36478";"8150";5;2,25;0,00792253521126761;-1;1;NA;0;1;0;0;0;0;NA;NA;NA;0;0;1;NA
"77135";"2011Q1";2011-03-31;"Services";"36478";"8150";5;2,25;0,00730519480519481;1;0;NA;1;0;0;0;1;0;NA;NA;NA;1;0;0;NA
"78114";"2011Q2";2011-06-30;"Services";"36478";"8150";5;2,25;0,0076271186440678;1;0;NA;1;0;0;0;0;0;NA;NA;NA;1;0;0;NA
"8489";"2012Q4";2012-12-31;"Services";"36478";"8150";5;2,25;0,00845864661654135;1;-1;-1;-1;-1;0;0;-1;-1;NA;NA;1;1;0;1;NA
"8578";"2013Q1";2013-03-31;"Services";"36478";"8150";5;2,25;0,01;1;0;0;0;0;0;0;0;0;NA;NA;0;-1;0;-1;NA
"8680";"2013Q2";2013-06-30;"Services";"36478";"8150";5;2,25;0,0101809954751131;1;0;0;-1;-1;0;0;-1;-1;NA;NA;0;1;0;0;NA
"8784";"2013Q3";2013-09-30;"Services";"36478";"8150";5;2,25;0,0109756097560976;1;0;0;0;0;0;0;-1;-1;NA;NA;-1;-1;0;0;NA
"8898";"2013Q4";2013-12-31;"Services";"36478";"8150";5;2,25;0,00922131147540984;1;-1;-1;-1;-1;0;0;-1;-1;NA;NA;1;0;0;0;NA
"8955";"2014Q1";2014-03-31;"Services";"36478";"8150";5;2,25;0,00949367088607595;1;0;0;-1;-1;0;0;-1;-1;NA;NA;0;1;0;0;NA
"9479";"2015Q2";2015-06-30;"Services";"36478";"8150";5;2,25;0,0104651162790698;-1;-1;NA;-1;0;0;0;-1;0;NA;NA;NA;-1;0;-1;NA
"9572";"2015Q3";2015-09-30;"Services";"36478";"8150";5;2,25;0,00865384615384615;-1;-1;0;-1;0;0;0;-1;0;NA;NA;-1;-1;0;-1;NA
"54219";"2005Q2";2005-06-30;"Services";"36558";"8150";4;1,8;0,00259365994236311;1;0;NA;1;0;0;0;1;0;NA;NA;NA;1;0;1;NA
"57125";"2006Q1";2006-03-31;"Services";"36558";"8150";4;1,8;NA;1;0;NA;0;1;0;0;1;0;NA;NA;NA;0;0;0;NA
"58137";"2006Q2";2006-06-30;"Services";"36558";"8150";4;1,8;0,00523255813953488;1;0;NA;1;1;0;0;0;0;NA;NA;NA;-1;-1;0;NA
"59141";"2006Q3";2006-09-30;"Services";"36558";"8150";4;1,8;0,00465116279069767;1;0;NA;0;0;-1;-1;0;0;NA;NA;NA;-1;1;0;NA
"60144";"2006Q4";2006-12-31;"Services";"36558";"8150";4;1,8;NA;1;0;NA;-1;0;0;0;0;0;NA;NA;NA;-1;0;0;NA
"61133";"2007Q1";2007-03-31;"Services";"36558";"8150";4;1,8;NA;1;0;NA;-1;-1;0;0;0;0;NA;NA;NA;1;0;0;NA
"62119";"2007Q2";2007-06-30;"Services";"36558";"8150";4;1,8;0,00679245283018868;-1;0;NA;0;1;0;0;0;0;NA;NA;NA;-1;0;0;NA
"65146";"2008Q1";2008-03-31;"Services";"36558";"8160";4;1,8;0,0486486486486487;-1;1;NA;-1;-1;0;0;0;0;NA;NA;NA;0;0;-1;NA
"66151";"2008Q2";2008-06-30;"Services";"36558";"8160";4;1,8;0,0473684210526316;-1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;1;0;0;NA
"69137";"2009Q1";2009-03-31;"Services";"36558";"8160";4;1,8;0,05625;-1;0;NA;1;1;0;0;1;1;NA;NA;NA;-1;0;0;NA
"70138";"2009Q2";2009-06-30;"Services";"36558";"8160";4;1,8;0,0409090909090909;-1;0;NA;0;1;0;0;1;1;NA;NA;NA;-2;0;0;NA
"71127";"2009Q3";2009-09-30;"Services";"36558";"8160";4;1,8;0,0580645161290323;-1;0;NA;-1;0;0;0;1;0;NA;NA;NA;0;0;1;NA
"72134";"2009Q4";2009-12-31;"Services";"36558";"8160";4;1,8;0,0409090909090909;-1;1;NA;0;1;0;0;1;1;NA;NA;NA;-1;0;-2;NA
"73125";"2010Q1";2010-03-31;"Services";"36558";"8160";4;1,8;0,0782608695652174;-1;1;NA;0;1;0;0;-1;-1;NA;NA;NA;-2;0;0;NA
"74115";"2010Q2";2010-06-30;"Services";"36558";"8160";4;1,8;0,0620689655172414;-1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;1;0;1;NA
"75128";"2010Q3";2010-09-30;"Services";"36558";"8160";4;1,8;0,0473684210526316;-1;0;NA;0;0;0;0;0;1;NA;NA;NA;0;0;-2;NA
"76127";"2010Q4";2010-12-31;"Services";"36558";"8160";4;1,8;0,04;-1;0;NA;0;0;0;0;-1;-1;NA;NA;NA;1;0;1;NA
"77136";"2011Q1";2011-03-31;"Services";"36558";"8160";4;1,8;0,0642857142857143;-1;1;NA;1;1;0;0;0;1;NA;NA;NA;0;0;0;NA
"78115";"2011Q2";2011-06-30;"Services";"36558";"8160";4;1,8;0,0818181818181818;1;0;NA;1;1;0;0;1;1;NA;NA;NA;0;0;0;NA
"79118";"2011Q3";2011-09-30;"Services";"36558";"8160";4;1,8;0,072;1;-1;NA;1;1;0;0;1;1;NA;NA;NA;0;0;0;NA
"80118";"2011Q4";2011-12-31;"Services";"36558";"8160";4;1,8;0,05625;1;0;NA;1;0;0;0;1;0;NA;NA;NA;1;0;0;NA
"81104";"2012Q1";2012-03-31;"Services";"36558";"8160";4;1,8;0,0461538461538462;1;0;NA;1;0;0;0;0;0;NA;NA;NA;1;0;1;NA
"8297";"2012Q2";2012-06-30;"Services";"36558";"8160";4;1,8;0,05;1;-1;NA;1;0;0;0;1;1;NA;NA;NA;-1;0;-2;NA
"83106";"2012Q3";2012-09-30;"Services";"36558";"8160";4;1,8;0,05625;-1;-1;-1;-1;-1;0;0;-1;-1;NA;NA;1;1;0;0;NA
"8490";"2012Q4";2012-12-31;"Services";"36558";"8160";4;1,8;0,0486486486486487;1;0;-1;0;1;0;0;-1;-1;NA;NA;1;0;0;1;NA
"8899";"2013Q4";2013-12-31;"Services";"36558";"8160";4;1,8;0,12;1;-1;-1;1;1;0;0;1;1;NA;NA;0;-1;1;-1;NA
"9163";"2014Q3";2014-09-30;"Services";"36558";"8160";4;1,8;0,18;-1;-1;-1;-1;-1;0;0;-1;-1;NA;NA;0;0;0;0;NA
"9273";"2014Q4";2014-12-31;"Services";"36558";"8160";4;1,8;0,15;-1;-1;-1;-1;-1;0;0;-1;-1;NA;NA;0;0;-1;0;NA
"9370";"2015Q1";2015-03-31;"Services";"36558";"8160";4;1,8;0,0580645161290323;-1;-1;-1;-1;-1;-1;-1;-1;-1;NA;NA;0;0;1;0;NA
"9480";"2015Q2";2015-06-30;"Services";"36558";"8160";4;1,8;0,1125;-1;-1;0;-1;0;0;0;-1;0;NA;NA;-1;-1;0;-1;NA
"9573";"2015Q3";2015-09-30;"Services";"36558";"8160";4;1,8;0,128571428571429;-1;-1;-1;-1;-1;0;-1;-1;-1;NA;NA;0;0;0;0;NA
"9677";"2015Q4";2015-12-31;"Services";"36558";"8160";4;1,8;0,1125;-1;-1;-1;-1;-1;-1;-1;-1;-1;NA;NA;0;0;0;0;NA
"54220";"2005Q2";2005-06-30;"Services";"36805";"8150";7;3,15;0,00453890489913545;1;0;NA;1;0;0;0;0;0;NA;NA;NA;0;0;0;NA
"57126";"2006Q1";2006-03-31;"Services";"36805";"8150";7;3,15;NA;1;-1;NA;1;1;0;1;1;1;NA;NA;NA;0;-1;-1;NA
"58138";"2006Q2";2006-06-30;"Services";"36805";"8150";7;3,15;0,00915697674418605;1;0;NA;1;1;0;1;0;0;NA;NA;NA;0;-1;1;NA
"59142";"2006Q3";2006-09-30;"Services";"36805";"8150";7;3,15;0,00813953488372093;1;0;NA;1;1;0;0;1;1;NA;NA;NA;0;0;0;NA
"60145";"2006Q4";2006-12-31;"Services";"36805";"8150";7;3,15;NA;1;0;NA;1;0;0;0;1;0;NA;NA;NA;0;-1;0;NA
"61134";"2007Q1";2007-03-31;"Services";"36805";"8150";7;3,15;NA;1;-1;NA;0;0;-1;1;0;0;NA;NA;NA;1;-1;1;NA
"64132";"2007Q4";2007-12-31;"Services";"36805";"8150";7;3,15;0,00981308411214953;1;0;NA;1;0;0;0;0;0;NA;NA;NA;-1;-1;-1;NA
"65147";"2008Q1";2008-03-31;"Services";"36805";"8150";7;3,15;0,0123046875;-1;0;NA;-1;0;-1;0;-1;0;NA;NA;NA;0;-1;-1;NA
"66152";"2008Q2";2008-06-30;"Services";"36805";"8150";7;3,15;0,00921052631578947;1;1;NA;0;0;-1;0;-1;0;NA;NA;NA;0;-1;0;NA
"77137";"2011Q1";2011-03-31;"Services";"36805";"8150";7;3,15;0,0102272727272727;-1;0;NA;-1;0;0;0;-1;-1;NA;NA;NA;-1;0;0;NA
"80119";"2011Q4";2011-12-31;"Services";"36805";"8150";7;3,15;0,0104651162790698;1;-1;NA;1;0;0;0;-1;-1;NA;NA;NA;0;-1;0;NA
"81105";"2012Q1";2012-03-31;"Services";"36805";"8150";7;3,15;0,0123046875;1;-1;NA;0;-1;-1;-1;-1;-1;NA;NA;NA;1;0;0;NA
"8785";"2013Q3";2013-09-30;"Services";"36805";"8150";7;3,15;0,0153658536585366;1;1;0;1;0;-1;-1;-1;-1;NA;NA;0;0;0;1;NA
"88100";"2013Q4";2013-12-31;"Services";"36805";"8150";7;3,15;0,0129098360655738;1;0;-1;0;-1;-1;0;0;-1;NA;NA;1;2;0;1;NA
"8956";"2014Q1";2014-03-31;"Services";"36805";"8150";7;3,15;0,0132911392405063;1;0;0;1;0;0;0;0;0;NA;NA;1;1;0;0;NA
"9043";"2014Q2";2014-06-30;"Services";"36805";"8150";7;3,15;0,019811320754717;1;1;0;1;0;0;0;0;0;NA;NA;1;1;1;0;NA
"9164";"2014Q3";2014-09-30;"Services";"36805";"8150";7;3,15;0,0165789473684211;1;1;0;1;0;1;0;0;0;NA;NA;-1;0;1;0;NA
"9274";"2014Q4";2014-12-31;"Services";"36805";"8150";7;3,15;0,0168449197860963;1;-1;NA;0;-1;1;0;0;0;NA;NA;NA;1;0;0;NA
"9371";"2015Q1";2015-03-31;"Services";"36805";"8150";7;3,15;0,0201923076923077;1;0;0;0;-1;0;0;0;-1;NA;NA;0;1;0;0;NA
"9481";"2015Q2";2015-06-30;"Services";"36805";"8150";7;3,15;0,0146511627906977;-1;0;-1;0;-1;0;0;-1;-1;NA;NA;1;1;0;1;NA
"9574";"2015Q3";2015-09-30;"Services";"36805";"8150";7;3,15;0,0121153846153846;1;0;0;0;0;0;0;0;-1;NA;NA;0;-1;0;0;NA
"9678";"2015Q4";2015-12-31;"Services";"36805";"8150";7;3,15;0,0159090909090909;-1;0;-1;-1;-1;0;-1;-1;-1;NA;NA;1;1;1;1;NA
"9780";"2016Q1";2016-03-31;"Services";"36805";"8150";7;3,15;0,0124505928853755;-1;0;-1;0;-1;0;-1;0;-1;NA;NA;0;0;1;0;NA
"9872";"2016Q2";2016-06-30;"Services";"36805";"8150";7;3,15;0,0120229007633588;-1;-1;-1;-1;-1;0;0;-1;-1;NA;NA;0;0;0;0;NA
"8786";"2013Q3";2013-09-30;"Services";"36990";"8150";5;2,25;0,0109756097560976;-1;NA;NA;0;1;0;1;0;1;NA;NA;NA;-1;-1;-2;NA
"54221";"2005Q2";2005-06-30;"Services";"36539";"8150";5;2,25;0,00324207492795389;1;-1;NA;1;1;0;1;1;1;NA;NA;NA;0;-1;-1;NA
"57127";"2006Q1";2006-03-31;"Services";"36539";"8150";5;2,25;NA;1;-1;NA;1;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA
"62120";"2007Q2";2007-06-30;"Services";"36539";"8150";5;2,25;0,00849056603773585;1;0;NA;0;1;0;1;0;0;NA;NA;NA;0;-1;0;NA
"63120";"2007Q3";2007-09-30;"Services";"36539";"8150";5;2,25;NA;1;-1;NA;1;1;0;1;0;1;NA;NA;NA;-1;-1;-1;NA
"64133";"2007Q4";2007-12-31;"Services";"36539";"8150";5;2,25;0,00700934579439252;1;0;NA;0;0;0;1;0;0;NA;NA;NA;-1;-2;-1;NA
"65148";"2008Q1";2008-03-31;"Services";"36539";"8150";5;2,25;0,0087890625;1;1;NA;-1;-1;-1;0;-1;-1;NA;NA;NA;1;1;1;NA
"66153";"2008Q2";2008-06-30;"Services";"36539";"8150";5;2,25;0,00657894736842105;1;0;NA;0;0;1;0;0;0;NA;NA;NA;0;0;0;NA
"68135";"2008Q4";2008-12-31;"Services";"36539";"8150";7;3,15;0,0117100371747212;1;1;NA;-1;-1;-1;0;-1;-1;NA;NA;NA;1;0;1;NA
"73126";"2010Q1";2010-03-31;"Services";"36539";"8150";7;3,15;0,0110915492957746;-1;0;NA;-1;0;0;0;-1;-1;NA;NA;NA;-1;-1;0;NA
"74116";"2010Q2";2010-06-30;"Services";"36539";"8150";7;3,15;0,00945945945945946;-1;0;NA;-1;0;-1;0;-1;0;NA;NA;NA;-1;-1;-1;NA
"75129";"2010Q3";2010-09-30;"Services";"36539";"8150";7;3,15;0,0106779661016949;-1;-1;NA;-1;-1;-1;0;-1;-1;NA;NA;NA;0;-1;0;NA
"8957";"2014Q1";2014-03-31;"Services";"36539";"8150";7;3,15;0,0132911392405063;-1;0;1;0;1;-1;1;-1;1;NA;NA;-1;-2;-2;-2;NA
"9482";"2015Q2";2015-06-30;"Services";"36539";"8150";7;3,15;0,0146511627906977;-1;-1;0;-1;0;-1;-1;-1;-1;NA;NA;-1;-1;0;0;NA
"9575";"2015Q3";2015-09-30;"Services";"36539";"8150";7;3,15;0,0121153846153846;-1;-1;0;-1;0;-1;0;-1;0;NA;NA;0;-1;-1;-1;NA
"9679";"2015Q4";2015-12-31;"Services";"36539";"8150";7;3,15;0,0159090909090909;-1;0;0;-1;0;-1;0;-1;0;NA;NA;0;0;-1;-1;NA
"9781";"2016Q1";2016-03-31;"Services";"36539";"8150";7;3,15;0,0124505928853755;-1;0;1;0;1;-1;0;-1;0;NA;NA;-1;-1;-1;-1;NA
"9873";"2016Q2";2016-06-30;"Services";"36539";"8150";7;3,15;0,0120229007633588;-1;0;0;0;0;-1;0;-1;0;NA;NA;1;1;-1;1;NA
"58139";"2006Q2";2006-06-30;"Services";"36474";"8150";9;4,05;0,0117732558139535;-1;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA
"59143";"2006Q3";2006-09-30;"Services";"36474";"8150";9;4,05;0,0104651162790698;-1;0;NA;0;0;0;0;0;0;NA;NA;NA;1;1;-1;NA
"63121";"2007Q3";2007-09-30;"Services";"36474";"8150";9;4,05;NA;1;0;NA;1;1;1;1;1;1;NA;NA;NA;0;0;0;NA
"74117";"2010Q2";2010-06-30;"Services";"36474";"8150";9;4,05;0,0121621621621622;1;0;NA;1;1;1;1;1;1;NA;NA;NA;-1;-1;-1;NA
"79119";"2011Q3";2011-09-30;"Services";"36474";"8150";9;4,05;0,0145161290322581;-1;-1;NA;-1;-1;-1;-1;-1;-1;NA;NA;NA;0;0;0;NA
"8579";"2013Q1";2013-03-31;"Services";"36474";"8150";9;4,05;0,018;1;1;1;1;1;0;0;1;1;NA;NA;-1;-1;0;-2;NA
"9782";"2016Q1";2016-03-31;"Services";"36474";"8150";9;4,05;0,0160079051383399;1;1;1;1;1;1;1;1;1;NA;NA;0;0;0;0;NA
"57128";"2006Q1";2006-03-31;"Services";"36549";"8150";5;2,25;NA;1;0;NA;1;1;1;1;0;0;NA;NA;NA;0;0;0;NA
"61135";"2007Q1";2007-03-31;"Services";"36549";"8150";5;2,25;NA;1;0;NA;0;0;0;0;0;0;NA;NA;NA;1;0;0;NA
"64134";"2007Q4";2007-12-31;"Services";"36549";"8150";7;3,15;0,00981308411214953;1;0;NA;-1;-1;-1;-1;-1;-1;NA;NA;NA;0;1;1;NA
"65149";"2008Q1";2008-03-31;"Services";"36549";"8150";7;3,15;0,0123046875;1;0;NA;-1;0;0;0;0;0;NA;NA;NA;0;0;0;NA
"66154";"2008Q2";2008-06-30;"Services";"36549";"8150";7;3,15;0,00921052631578947;1;0;NA;0;-1;0;0;0;0;NA;NA;NA;1;0;0;NA
"67144";"2008Q3";2008-09-30;"Services";"36549";"8150";7;3,15;0,00975232198142415;1;0;NA;0;0;0;0;0;0;NA;NA;NA;0;0;0;NA
"68136";"2008Q4";2008-12-31;"Services";"36549";"8150";7;3,15;0,0117100371747212;1;0;NA;0;0;0;0;0;0;NA;NA;NA;-1;0;-1;NA
"69138";"2009Q1";2009-03-31;"Services";"36549";"8150";7;3,15;0,0106418918918919;1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;1;0;1;NA
"70139";"2009Q2";2009-06-30;"Services";"36549";"8150";7;3,15;0,0132911392405063;1;0;NA;0;0;0;0;0;0;NA;NA;NA;-1;0;-1;NA
"71128";"2009Q3";2009-09-30;"Services";"36549";"8150";7;3,15;0,0101612903225806;1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;1;0;1;NA
"72135";"2009Q4";2009-12-31;"Services";"36549";"8150";7;3,15;0,0095166163141994;1;0;NA;0;0;0;0;0;0;NA;NA;NA;-1;0;-1;NA
"73127";"2010Q1";2010-03-31;"Services";"36549";"8150";7;3,15;0,0110915492957746;-1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"74118";"2010Q2";2010-06-30;"Services";"36549";"8150";7;3,15;0,00945945945945946;-1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"75130";"2010Q3";2010-09-30;"Services";"36549";"8150";7;3,15;0,0106779661016949;-1;1;NA;-1;0;0;NA;-1;NA;NA;NA;NA;-1;NA;NA;NA
"76128";"2010Q4";2010-12-31;"Services";"36549";"8150";7;3,15;0,0110915492957746;-1;1;NA;-1;1;0;0;-1;0;NA;NA;NA;0;0;0;NA
"77138";"2011Q1";2011-03-31;"Services";"36549";"8150";7;3,15;0,0102272727272727;1;0;NA;1;1;0;0;0;0;NA;NA;NA;-1;0;0;NA
"78116";"2011Q2";2011-06-30;"Services";"36549";"8150";7;3,15;0,0106779661016949;1;0;NA;0;0;0;0;0;0;NA;NA;NA;0;0;0;NA
"79120";"2011Q3";2011-09-30;"Services";"36549";"8150";7;3,15;0,0112903225806452;1;1;NA;0;1;0;0;0;0;NA;NA;NA;-2;0;-1;NA
"80120";"2011Q4";2011-12-31;"Services";"36549";"8150";7;3,15;0,0104651162790698;1;0;NA;-1;1;0;0;-1;1;NA;NA;NA;-2;0;-2;NA
"81106";"2012Q1";2012-03-31;"Services";"36549";"8150";7;3,15;0,0123046875;-1;0;NA;-1;0;0;0;-1;0;NA;NA;NA;1;0;0;NA
"8298";"2012Q2";2012-06-30;"Services";"36549";"8150";7;3,15;0,0141255605381166;1;0;NA;1;1;0;0;0;0;NA;NA;NA;0;0;1;NA
"83107";"2012Q3";2012-09-30;"Services";"36549";"8150";7;3,15;0,0127016129032258;1;1;1;1;1;0;0;1;1;NA;NA;0;0;0;-1;NA
"8491";"2012Q4";2012-12-31;"Services";"36549";"8150";7;3,15;0,0118421052631579;1;1;1;1;1;0;0;0;0;NA;NA;NA;0;0;0;NA
"9165";"2014Q3";2014-09-30;"Services";"36549";"8150";7;3,15;0,0165789473684211;-1;-1;0;-1;0;0;0;-1;0;NA;NA;-1;-1;-1;-1;NA
