Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Dag,Q1AX,Q1PX,Q3A,Q3P,Q3AX,Q3PX,Q4AX,Q4PX,Q6,Q7,Q6bX,Q6cXi,Q6cXii,Q8,Q10,Q6eX,Q9,Q7aX,Q7bX,Q7cX,Q7dX,Q1,Q2A,Q2P
2,80132,5010,1,1,1999Q2,15,2,2,2,2,2,2,2,2,1,2,3,,,3,3,3,2,1,1,1,1,1,3,2
6,80086,5010,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,3,3,,,3,2,1,1,1,1,1,1,2,3,3
6,31419,5010,7,7,1999Q2,15,2,2,2,2,1,,1,,1,3,2,,,3,3,1,1,1,1,1,1,1,2,1
6,41562,5010,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,2,1,,,3,2,1,1,1,1,1,1,2,3,3
8,40132,5010,1,1,1999Q2,15,2,2,2,2,2,2,2,2,,3,3,,,3,1,1,2,1,1,1,1,,2,2
5,41719,5010,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,2,2,,,1,1,1,1,,,,,,3,3
6,90890,5010,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,3,3,,,3,2,2,1,,,,,2,3,3
5,90384,5010,1,1,1999Q2,15,3,3,3,3,3,3,3,3,,3,3,,,3,3,1,1,1,1,1,1,2,3,3
4,31929,5010,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,2,2,,,3,1,1,1,1,1,1,1,2,3,3
6,74012,6000,1,1,1999Q2,15,2,1,2,1,1,1,1,1,3,3,2,,,3,1,1,3,,,,,1,2,
2,90145,6000,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,3,3,,,3,3,1,1,1,1,1,1,2,3,3
1,44139,6000,1,1,1999Q2,15,1,2,2,1,2,2,2,2,,2,2,,,3,1,1,1,1,1,1,1,2,2,2
2,80686,6000,1,1,1999Q2,15,3,3,3,3,3,3,3,3,2,3,3,,,3,3,3,1,,,1,,2,3,2
4,81372,6000,1,1,1999Q2,15,3,3,3,3,3,3,,3,1,3,3,,,3,1,1,1,1,1,1,1,2,3,3
6,80006,6000,1,1,1999Q2,15,3,3,3,3,3,3,3,3,2,3,3,,,1,3,3,3,,,,,,,
1,30480,6000,1,1,1999Q2,15,2,3,2,3,3,3,3,3,1,2,2,,,,3,3,1,,,,,2,3,3
5,31586,6000,2,2,1999Q2,15,3,2,3,2,2,2,3,,1,3,3,,,3,2,2,2,1,1,1,1,2,2,2
6,80648,6000,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,3,3,,,1,1,1,1,,,,1,2,3,3
6,80898,6000,1,1,1999Q2,15,3,3,3,3,3,3,3,3,,2,3,,,3,1,1,1,1,1,1,1,2,3,3
2,40288,6000,1,1,1999Q2,15,2,2,2,2,1,,1,,2,2,2,,,3,3,3,1,,,,,1,2,
1,52130,6000,1,1,1999Q2,15,1,1,1,1,1,1,1,1,2,3,3,,,3,2,2,3,1,1,1,1,1,3,2
5,31744,6000,1,1,1999Q2,15,3,3,3,3,3,3,3,3,,3,3,,,3,1,1,1,1,1,1,1,2,3,3
5,42030,6000,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,3,3,,,3,1,1,1,1,1,1,1,2,3,3
1,80610,6000,1,1,1999Q2,15,3,3,3,3,3,3,3,3,,3,3,,,3,1,1,1,,,,,2,3,3
6,31623,6000,1,1,1999Q2,15,3,3,2,3,3,3,3,3,1,2,2,,,1,1,1,1,1,1,1,1,2,3,3
5,31673,6000,1,1,1999Q2,15,2,3,3,3,2,2,3,3,,3,3,,,3,1,1,1,,,,1,,3,3
1,80139,6000,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,3,3,,,3,3,3,1,,,,,2,3,3
6,40831,6000,1,1,1999Q2,15,3,2,3,2,3,,3,,2,2,2,,,2,2,2,1,1,1,1,1,2,3,3
1,30257,6000,1,1,1999Q2,15,3,3,3,3,3,3,3,3,,3,3,,,3,2,2,1,,,,,2,3,3
1,31886,6000,1,1,1999Q2,15,3,2,3,3,1,1,1,1,1,3,3,,,3,2,2,1,,,,,,2,3
1,30067,6000,1,1,1999Q2,15,3,3,3,3,3,3,3,3,3,3,3,,,3,2,2,2,,,,,2,3,3
1,30956,6000,1,1,1999Q2,15,3,2,3,2,3,3,3,3,1,3,3,,,3,3,3,2,1,1,1,1,2,3,2
6,80924,6000,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,3,3,,,2,2,1,1,,,,,2,3,3
1,30085,6000,1,1,1999Q2,15,3,2,3,2,3,2,3,2,1,,,,,,,1,1,,,,,2,3,2
1,42803,6000,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,,,,,,1,1,1,,,,,2,3,3
1,32027,6000,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,3,3,,,3,3,3,1,,,,,2,3,3
1,31671,6000,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,3,3,,,3,2,2,1,,,,1,2,3,3
1,30830,6010,1,1,1999Q2,15,3,2,3,2,1,,1,,1,2,2,,,3,3,3,2,,,,,2,3,2
1,32047,6010,1,1,1999Q2,15,2,2,2,2,,,,,2,2,3,,,3,3,3,1,,,,1,2,2,2
1,30958,6010,1,1,1999Q2,15,2,3,2,3,2,3,2,3,1,,,,,,,,,,,,,,3,3
2,40216,6010,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,3,,,,3,2,2,1,1,,1,2,2,3,3
2,90174,6010,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,3,3,,,2,2,2,1,,,,,2,3,3
1,42159,6010,1,1,1999Q2,15,3,2,3,2,1,1,1,1,1,2,2,,,3,3,,3,,,,,,,
1,31655,6010,1,1,1999Q2,15,3,3,3,3,2,3,2,3,1,1,,,,,1,1,1,,,,2,2,3,2
6,44034,6010,1,1,1999Q2,15,3,2,3,2,3,2,3,2,2,3,3,,,3,3,3,2,1,1,1,1,2,3,
6,81189,6010,1,1,1999Q2,15,3,2,3,2,3,2,3,2,,3,3,,,3,3,3,1,,,,,2,3,2
6,40272,6010,1,1,1999Q2,15,3,3,3,3,2,2,2,2,1,3,3,,,3,2,1,1,,,,,2,3,3
5,44066,6010,1,1,1999Q2,15,2,2,2,2,3,2,3,2,,3,3,,,3,3,2,1,1,1,1,1,2,2,2
3,31784,6010,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,3,3,,,3,2,2,1,,,,,,,
1,80562,6010,1,1,1999Q2,15,3,1,3,1,3,1,3,1,1,3,3,,,3,3,3,1,1,,1,1,2,3,1
6,44059,6010,1,1,1999Q2,15,2,3,3,3,2,3,2,3,1,3,3,,,3,3,3,1,,,,,2,3,3
6,81046,6010,1,1,1999Q2,15,3,3,3,3,2,1,2,1,1,3,3,,,3,3,3,1,,,,,2,3,3
6,80077,6010,1,1,1999Q2,15,1,2,1,2,1,,1,,2,3,3,,,2,2,1,1,,,,,2,1,1
1,90022,6010,1,1,1999Q2,15,2,3,2,3,2,3,2,3,1,,,,,,,1,1,,,,,2,3,3
6,31590,6010,1,1,1999Q2,15,2,3,2,3,3,3,3,3,1,,1,,,,,1,1,,,,,2,3,3
6,31603,6010,1,1,1999Q2,15,1,1,1,1,1,,1,,2,3,3,,,3,3,1,3,,,,1,1,1,1
5,30155,6010,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,3,3,,,3,1,1,1,,,,,,,
1,31605,6010,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,1,1,,,1,1,1,1,,,,,2,3,3
3,30895,6010,1,1,1999Q2,15,3,2,3,2,3,2,3,2,1,2,3,,,2,1,1,1,1,2,1,1,2,3,2
5,53436,6010,1,1,1999Q2,15,3,2,3,2,3,2,3,2,1,3,3,,,3,3,1,1,,,,1,2,3,2
6,80895,6010,1,1,1999Q2,15,1,1,1,1,2,1,2,1,,2,3,,,3,2,1,2,,,,,,,
2,31913,6010,4,4,1999Q2,15,2,2,2,2,1,,1,,2,2,2,,,3,3,3,1,,,,,1,2,
9,90815,6010,1,1,1999Q2,15,1,2,1,2,1,2,1,2,1,3,3,,,3,3,3,2,,,,,,,
5,44011,6010,1,1,1999Q2,15,3,2,3,2,3,3,3,3,1,3,3,,,3,1,1,1,,,,,2,3,2
6,31852,6010,1,1,1999Q2,15,1,3,1,3,3,2,3,2,1,2,2,,,3,3,1,1,,,,,2,3,2
6,80616,6010,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,,,,,,,,1,,,,,2,3,3
5,50199,6010,1,1,1999Q2,15,3,3,3,3,3,3,3,3,1,2,3,,,3,2,2,1,,,,,2,3,3
5,31319,6010,1,1,1999Q2,15,1,2,1,2,1,2,1,2,1,3,3,,,3,1,1,1,,,,,2,3,1
6,31811,6010,1,1,1999Q2,15,2,2,2,2,2,2,2,2,1,2,3,,,2,1,1,1,,,,,,,
6,80019,6010,1,1,1999Q2,15,3,2,3,2,3,3,3,3,,3,3,,,3,2,1,1,1,1,1,1,2,3,3
6,43231,6010,1,1,1999Q2,15,3,2,2,2,3,2,3,2,,3,3,,,3,3,,1,1,1,1,1,2,3,
6,30770,5010,1,1,1999Q2,15,1,1,1,1,1,1,1,1,2,3,3,,,3,1,1,,,,,,1,1,2
1,30818,5010,1,1,1999Q2,15,3,3,3,,1,,1,,1,,,,,,1,1,1,,,,,2,3,2
1,31092,5000,1,1,1999Q2,15,3,1,3,1,3,1,3,1,1,2,1,,,3,3,2,1,1,1,1,1,2,3,3
2,80566,5010,1,1,1999Q2,15,3,2,3,2,2,2,2,2,1,3,3,,,3,2,2,1,1,1,1,,2,3,2
5,31534,5010,6,6,1999Q2,15,3,3,3,3,3,3,3,3,1,2,3,,,3,1,1,1,1,1,1,1,2,3,
6,31823,5010,3,3,1999Q2,15,3,1,3,1,3,2,3,2,1,2,2,,,3,3,1,1,1,1,1,2,2,3,2
6,30876,5010,1,1,1999Q2,15,3,2,3,2,3,2,3,2,,2,1,,,3,3,3,1,1,1,1,1,2,3,2
6,42347,6010,1,1,1999Q2,15,3,2,3,2,3,3,2,2,,2,2,,,3,2,1,3,,,,,,2,2
5,31806,6010,8,8,1999Q2,15,3,3,3,3,3,3,3,3,2,3,3,,,3,1,1,1,,,,,2,3,3
1,30060,5000,1,1,1999Q1,15,3,2,,,3,2,3,2,2,2,2,,,2,2,2,2,1,1,1,1,2,3,3
4,90273,5000,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,2,,,2,3,2,1,1,1,1,1,2,3,3
6,31072,5000,1,1,1999Q1,15,2,3,2,,3,3,3,,1,3,3,,,3,3,1,3,1,1,1,1,2,3,3
5,40840,5000,1,1,1999Q1,15,3,3,3,3,2,3,2,3,1,2,2,,,2,2,1,1,1,1,1,1,2,3,3
2,90149,5000,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,1,1,1,1,1,1,1,2,3,3
6,31005,5000,7,7,1999Q1,15,3,3,3,3,3,3,3,3,1,2,2,,,3,1,1,1,1,1,1,1,2,3,3
1,31222,5000,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,3,3,3,1,1,1,1,2,3,3
6,31153,5000,1,1,1999Q1,15,3,3,3,3,,3,2,3,1,3,3,,,3,3,1,1,1,1,1,,2,3,2
3,41294,5000,1,1,1999Q1,15,1,2,1,2,1,2,1,2,2,3,3,,,3,3,1,2,1,1,1,1,2,2,2
3,80988,5000,1,1,1999Q1,15,3,2,3,2,2,2,2,2,1,2,3,,,1,3,2,1,,,,,,3,2
6,81121,5000,1,1,1999Q1,15,3,3,3,3,3,2,3,3,,2,1,,,2,3,1,2,,,1,,2,3,2
1,90042,5000,1,1,1999Q1,15,3,3,3,3,2,,2,,1,2,2,,,3,2,1,1,1,1,1,,2,3,3
2,80480,5000,1,1,1999Q1,15,2,1,2,1,2,,2,,2,2,3,,,2,2,1,2,1,1,1,1,1,2,2
1,53046,5000,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,1,1,,,1,1,1,1,1,1,1,1,2,3,3
1,31112,5000,1,1,1999Q1,15,3,2,3,2,3,,3,,2,2,1,,,3,2,2,1,,,,,2,3,2
1,80052,5000,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,3,1,1,1,1,1,1,2,3,3
2,31276,5000,5,5,1999Q1,15,3,3,3,3,3,3,3,3,,3,3,,,3,3,3,3,1,1,1,1,,3,3
1,30342,5000,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,3,1,1,1,1,1,1,2,3,3
2,80513,5000,1,1,1999Q1,15,3,3,3,3,2,2,2,2,1,1,1,,,3,2,1,1,1,,1,1,2,3,3
1,80065,5000,1,1,1999Q1,15,3,3,3,3,3,3,3,3,2,3,3,,,2,3,1,1,1,1,1,1,2,3,2
1,30018,5000,1,1,1999Q1,15,3,3,3,3,3,,3,,1,3,3,,,3,2,1,1,1,1,1,1,2,3,3
1,74006,5000,1,1,1999Q1,15,2,2,2,2,1,1,1,1,1,3,3,,,3,3,1,1,1,1,1,1,2,3,3
1,30769,5010,1,1,1999Q1,15,2,3,1,3,3,3,3,3,1,3,3,,,2,3,3,1,1,1,1,,1,3,3
1,31523,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,2,1,,,2,3,1,1,1,1,1,1,2,3,3
1,31558,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,2,,,3,3,1,1,1,1,1,1,2,3,1
1,80559,5010,1,1,1999Q1,15,2,3,3,3,2,3,3,3,1,3,3,,,3,2,1,1,1,1,1,1,2,3,3
1,31508,5010,1,1,1999Q1,15,2,2,2,2,1,,1,,1,2,2,,,3,2,1,1,1,1,1,1,2,2,
1,30628,5010,0,0,1999Q1,15,3,3,3,3,1,1,1,1,1,2,2,,,1,2,1,1,,1,1,1,2,3,3
2,51802,5010,1,1,1999Q1,15,3,2,3,2,2,2,2,2,1,3,3,,,3,2,2,1,1,1,1,1,2,3,2
1,80001,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,3,1,1,1,1,1,1,2,3,2
1,31443,5010,1,1,1999Q1,15,2,3,2,3,2,,2,,1,3,3,,,3,3,2,1,1,1,1,1,2,3,3
5,31515,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,1,1,1,1,1,1,1,2,3,3
5,90384,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,1,1,1,1,1,1,1,2,3,2
5,80735,5010,1,1,1999Q1,15,3,2,3,2,2,2,2,2,1,1,1,,,3,1,1,1,,,,2,2,3,2
5,31493,5010,1,1,1999Q1,15,3,1,3,1,1,1,1,1,2,3,3,,,3,3,1,1,1,1,1,1,2,1,1
9,31147,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,2,1,1,1,2,1,1,2,3,3
2,31575,5010,5,5,1999Q1,15,3,3,3,3,3,,3,,,3,3,,,3,3,3,3,1,1,1,1,,3,3
4,31453,5010,1,1,1999Q1,15,2,1,2,1,3,2,3,2,1,2,1,,,3,2,1,1,1,1,1,1,,3,3
6,53780,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,2,2,,,3,3,3,1,1,1,1,1,2,3,3
4,31422,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,3,1,1,1,1,1,1,2,3,3
4,40015,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,3,1,1,1,1,1,1,2,3,3
8,90777,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,2,2,1,2,,,,,2,3,2
6,30400,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,2,,,3,1,1,1,1,1,1,1,2,3,3
2,31527,5010,1,1,1999Q1,15,3,2,3,2,2,3,2,3,1,2,1,,,2,1,1,1,1,1,1,2,2,3,3
5,43125,5010,,0,1999Q1,15,3,3,3,3,3,,3,,1,3,3,,,3,3,2,1,1,1,1,1,2,3,2
2,80009,5010,1,1,1999Q1,15,2,2,2,2,1,2,1,2,,3,3,,,,,,,,,,,2,3,2
4,30086,5010,1,1,1999Q1,15,3,1,3,1,1,,1,,1,3,3,,,3,1,1,1,1,1,1,1,2,3,1
1,31213,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,2,,,3,3,1,1,1,1,1,1,2,3,3
4,31929,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,2,2,2,,,3,1,1,1,,,,,2,3,3
1,31568,5010,7,7,1999Q1,15,3,3,3,3,2,,1,,1,1,2,,,2,1,1,2,,,,,2,3,2
6,31369,5010,8,8,1999Q1,15,3,2,3,2,3,3,3,3,1,1,1,,,2,1,1,1,1,1,1,1,2,3,3
2,31381,5010,5,5,1999Q1,15,3,3,3,2,1,1,1,1,1,3,3,,,3,3,2,1,1,1,1,1,2,3,1
2,31407,5010,4,4,1999Q1,15,3,3,3,3,3,,3,,1,3,3,,,3,1,1,1,1,1,1,1,2,3,
1,30149,5010,1,1,1999Q1,15,3,3,3,3,2,3,2,3,1,2,3,,,2,1,1,1,1,1,1,2,2,3,3
6,31211,5010,1,1,1999Q1,15,2,2,2,2,2,2,2,2,2,3,3,,,2,2,2,1,1,1,1,1,2,2,2
6,31374,5010,1,1,1999Q1,15,3,3,,,,,2,2,1,3,3,,,3,3,3,1,1,1,1,1,2,3,2
2,80132,5010,1,1,1999Q1,15,3,3,3,3,2,2,2,2,1,2,3,,,3,3,1,1,1,1,1,1,2,3,3
5,40625,5010,1,1,1999Q1,15,3,3,3,3,3,,3,,1,1,2,,,3,3,3,1,1,1,1,2,,3,3
5,31395,5010,1,1,1999Q1,15,3,2,3,2,3,2,3,2,2,3,2,,,3,1,1,1,1,1,1,1,2,3,2
6,41562,5010,1,1,1999Q1,15,2,2,2,2,1,,1,,1,2,1,,,3,2,1,1,1,1,1,1,2,3,3
6,80867,5010,1,1,1999Q1,15,3,3,,,,,,,1,2,3,,,2,3,3,2,1,1,1,1,1,3,3
6,80086,5010,1,1,1999Q1,15,3,3,3,3,,,3,3,1,3,3,,,3,3,1,1,1,1,1,1,2,3,3
2,31474,5010,1,1,1999Q1,15,1,1,,,1,1,,,1,3,,,,3,3,2,1,1,1,1,1,2,2,1
5,44068,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,1,2,1,1,1,1,1,2,3,3
6,31550,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,2,2,,,3,2,1,1,1,1,1,1,2,3,3
6,80662,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,2,3,2,1,2,1,1,1,2,3,3
6,30770,5010,1,1,1999Q1,15,1,2,1,2,2,2,2,2,2,3,3,,,3,1,1,2,,,,,,2,2
2,53420,5010,1,1,1999Q1,15,3,3,3,3,2,,3,,,3,3,,,3,3,1,1,1,1,1,1,2,3,3
2,44072,5010,1,1,1999Q1,15,1,1,1,1,1,1,1,1,3,3,3,,,,3,1,3,1,1,1,1,1,1,1
6,31387,5010,8,8,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,1,1,1,1,1,1,1,2,3,
6,80705,5010,1,1,1999Q1,15,1,1,1,1,2,1,2,1,2,1,2,,,3,3,2,1,,,,,2,1,1
2,31408,5010,3,3,1999Q1,15,3,3,3,3,3,,3,,1,2,3,,,3,1,1,1,1,1,1,1,2,3,3
5,38009,5010,1,1,1999Q1,15,3,1,3,1,1,1,1,1,2,3,3,,,3,3,1,1,1,1,1,1,2,3,2
2,80566,5010,1,1,1999Q1,15,3,2,3,2,3,2,3,2,1,3,3,,,3,2,1,1,1,1,1,,2,3,3
5,41719,5010,1,1,1999Q1,15,1,1,1,1,1,1,1,1,,2,2,,,1,1,1,2,,,,,,1,1
4,81379,5010,1,1,1999Q1,15,2,2,2,2,2,2,2,2,1,3,3,,,3,3,3,3,1,,1,1,2,3,3
6,80588,5010,1,1,1999Q1,15,3,2,3,2,2,2,3,,1,3,,,,3,3,3,1,,,,,2,3,2
6,44098,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,2,,,3,2,1,1,1,1,1,1,2,3,3
5,53499,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,3,1,1,1,1,1,1,2,3,3
6,80960,5010,1,1,1999Q1,15,2,2,2,2,2,3,2,3,,3,3,,,3,3,1,2,1,1,1,1,2,3,2
2,90309,5010,1,1,1999Q1,15,3,3,3,3,2,,2,,1,1,1,,,1,2,1,1,1,1,1,2,2,3,3
2,80492,5010,1,1,1999Q1,15,3,3,,,3,2,,,3,2,2,,,3,2,2,1,1,1,1,1,2,3,3
6,31242,5010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,3,1,1,1,1,1,1,2,3,3
6,32019,5000,1,1,1999Q1,15,2,2,2,2,2,3,2,3,1,3,3,,,2,3,2,2,1,2,1,1,2,3,2
1,42803,6000,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,,,,,,1,1,1,,,,,2,3,3
2,31916,6000,1,1,1999Q1,15,1,2,1,2,1,,1,,2,3,3,,,3,2,1,1,,,,,1,1,2
5,31673,6000,1,1,1999Q1,15,3,3,3,3,3,3,,,1,3,3,,,3,1,1,1,,,,1,2,3,3
1,52130,6000,1,1,1999Q1,15,3,3,3,3,3,3,3,3,2,3,3,,,3,3,2,2,1,1,1,1,2,3,2
8,31663,6000,1,1,1999Q1,15,3,3,,,,,,,1,3,3,,,3,2,1,1,1,1,1,1,,3,3
5,31702,6000,1,1,1999Q1,15,3,3,3,2,3,3,,,1,3,3,,,3,3,1,1,,,,,2,3,3
6,80898,6000,1,1,1999Q1,15,3,3,3,3,3,3,3,3,3,1,1,,,3,1,1,1,1,1,1,1,2,1,3
6,80648,6000,1,1,1999Q1,15,1,2,1,2,1,2,1,2,1,3,3,,,1,1,1,1,,,,1,2,2,2
3,31743,6000,1,1,1999Q1,15,1,1,1,1,1,1,1,1,2,3,3,,,3,3,2,2,,,,,1,1,1
2,90145,6000,1,1,1999Q1,15,3,,3,,3,,3,,1,2,2,,,3,2,1,1,1,1,1,1,2,3,1
2,40288,6000,1,1,1999Q1,15,3,1,3,1,3,,3,,2,3,3,,,3,3,3,1,,,,,2,3,1
6,80924,6000,1,1,1999Q1,15,3,3,3,3,3,3,3,3,,3,3,,,2,2,1,1,,,,,2,3,2
6,80658,6000,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,2,2,,,3,3,3,1,1,1,1,1,2,3,3
1,31721,6000,1,1,1999Q1,15,3,3,3,3,3,,3,,1,3,3,,,3,3,3,1,,,,,2,3,2
6,80006,6000,1,1,1999Q1,15,3,3,3,3,,,3,,1,3,3,,,3,1,1,1,,,,,2,3,3
5,43038,6000,1,1,1999Q1,15,3,3,3,2,1,1,1,1,1,3,3,,,3,3,2,1,1,1,1,1,2,3,1
2,31620,6000,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,1,1,,,,1,,2,3,3
6,40831,6000,1,1,1999Q1,15,3,3,3,3,3,,3,,1,1,1,,,2,2,2,1,1,1,1,1,2,3,3
1,80610,6000,1,1,1999Q1,15,3,3,,,3,3,,,1,3,3,,,3,1,1,1,,,,,2,3,
1,30956,6000,1,1,1999Q1,15,2,2,2,2,2,2,2,2,2,3,3,,,3,3,3,1,1,1,1,1,1,2,2
6,90860,6000,1,1,1999Q1,15,1,3,,,2,3,,,1,,2,,,3,3,,2,,,,,1,1,3
1,31592,6000,1,1,1999Q1,15,3,,3,,3,,3,,1,3,3,,,3,3,1,1,1,1,1,1,2,3,2
1,32027,6000,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,1,1,1,,,,1,2,3,3
1,80507,6010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,1,1,,,1,,1,,,,,,2,3,3
1,30085,6010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,,,,,,,,1,,,,,2,3,3
1,42631,6010,1,1,1999Q1,15,3,2,3,2,1,,1,,1,3,3,,,3,3,3,2,1,1,1,1,2,3,3
1,40891,6010,1,1,1999Q1,15,3,3,3,3,1,,1,,2,2,2,,,2,3,3,1,,,,1,2,3,3
2,80040,6010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,1,1,,,2,2,1,1,,,,,2,3,3
3,31784,6010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,2,2,1,1,1,1,1,2,3,3
5,30155,6010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,3,3,,,,3,1,1,1,,,,,,3,3
6,80077,6010,1,1,1999Q1,15,1,1,1,1,1,,1,,2,3,3,,,3,3,1,2,,,,,2,1,1
6,31590,6010,1,1,1999Q1,15,3,3,3,3,2,3,2,3,1,,1,,,,,,1,,,,,2,3,2
4,31864,6010,1,1,1999Q1,15,3,3,3,3,2,,2,,2,3,3,,,,3,3,3,,,,,,3,3
6,44059,6010,1,1,1999Q1,15,3,3,2,3,3,3,3,3,1,3,3,,,3,3,3,1,,,,,2,2,2
4,81372,6000,1,1,1999Q1,15,3,2,3,2,3,2,3,2,1,3,3,,,3,1,,3,1,1,1,1,2,3,3
1,31655,6010,1,1,1999Q1,15,1,2,3,2,2,2,2,2,1,,1,,,3,1,1,1,,,,2,2,3,2
6,40272,6010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,3,1,1,1,1,1,1,2,3,3
5,44011,6010,1,1,1999Q1,15,3,2,3,2,3,2,3,2,1,3,3,,,3,1,1,1,,,,,2,3,2
2,90174,6010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,3,3,1,,,,,,3,3
6,31852,6010,1,1,1999Q1,15,3,2,3,2,3,2,3,2,1,1,2,,,3,3,2,2,,,,,,3,3
6,31230,6010,1,1,1999Q1,15,1,1,1,1,1,1,1,1,2,1,1,,,1,1,1,1,,,,,1,1,1
1,30958,6010,1,1,1999Q1,15,2,3,2,3,3,3,3,3,1,,,,,,,,,,,,,,3,
4,81366,6010,1,1,1999Q1,15,1,,,,,,,,2,1,,,,1,1,,1,,,,,,,
2,31889,6010,1,1,1999Q1,15,3,3,3,,3,3,,,1,3,3,,,3,1,1,1,1,,1,1,2,3,
1,80562,6010,1,1,1999Q1,15,3,2,3,2,2,2,2,2,1,3,3,,,3,2,1,1,1,1,1,1,2,3,2
6,31603,6010,1,1,1999Q1,15,1,1,1,1,2,,2,,,3,3,,,3,3,1,3,,,,1,1,1,1
1,32047,6010,1,1,1999Q1,15,3,1,3,1,2,,2,,2,,,,,,,2,2,,,,1,2,2,2
1,31875,6010,1,1,1999Q1,15,1,2,1,2,2,3,2,3,1,2,3,,,3,1,1,1,1,1,1,1,2,3,3
1,31746,6010,1,1,1999Q1,15,2,3,2,3,3,,3,,,3,3,,,3,1,1,1,,,,,,3,3
1,42159,6010,1,1,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,3,3,1,,,1,,2,3,3
6,31873,6010,2,2,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,2,1,1,,,,,2,3,3
6,31800,6010,2,2,1999Q1,15,3,3,3,3,3,2,3,2,1,3,2,,,3,2,1,1,,,,,2,3,3
3,80017,6010,1,1,1999Q1,15,3,3,3,3,2,,2,,3,2,1,,,1,2,1,1,2,2,2,2,2,3,3
6,80616,6010,1,1,1999Q1,15,3,2,3,2,3,,3,,,,,,,,,,,,,,,,3,3
6,81189,6010,1,1,1999Q1,15,3,3,3,3,2,2,2,2,2,3,3,,,3,2,2,1,,,,,2,2,2
6,31894,6010,4,4,1999Q1,15,3,3,3,3,3,3,3,3,1,3,3,,,3,3,3,1,1,1,1,1,2,3,3
