"";"region";"id";"sector";"weight";"factor";"surveyQ";"Q1";"Q2A";"Q2P";"Q3A";"Q3P";"Q4A";"Q4P";"Q5A";"Q5P";"Q6";"Q7";"Q8";"Q9";"Q10";"Q11";"Q12"
"945";"1";"31257";"5000";1;0,080432096;"2011Q1";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"946";"1";"31257";"5000";1;0,075018397;"2011Q2";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"947";"1";"31257";"5000";1;0,08126993;"2011Q3";-1;0;0;0;0;0;0;0;0;0;0;-1;1;NA;NA;NA
"948";"1";"31257";"5000";1;0,09287992;"2011Q4";NA;NA;NA;0;0;0;0;0;0;0;-1;-1;1;NA;NA;NA
"949";"1";"31257";"5000";1;0,086687925;"2012Q1";-1;0;NA;0;0;0;0;0;0;0;-1;-1;1;NA;NA;NA
"950";"1";"31257";"5000";1;0,098758396;"2012Q2";-1;0;0;0;0;0;0;0;0;0;-1;-1;1;NA;NA;NA
"951";"1";"31257";"5000";1;0,100024529;"2012Q3";-1;0;0;0;0;0;0;0;0;0;-1;-1;1;-1;NA;1
"952";"1";"31257";"5000";1;0,091787215;"2012Q4";-1;0;0;0;0;0;0;0;0;1;-1;-1;1;-1;NA;NA
"953";"1";"31443";"5010";1;0,264680901;"2001Q2";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"954";"1";"31443";"5010";1;0,269019932;"2001Q3";-1;-1;0;-1;0;-1;0;-1;0;1;-1;-1;1;NA;NA;NA
"955";"1";"31443";"5010";1;0,315581074;"2001Q4";-1;NA;NA;-1;0;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"956";"1";"31443";"5010";1;0,278139252;"2002Q1";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"957";"1";"31443";"5010";1;0,248639634;"2002Q2";-1;0;0;0;0;-1;0;-1;0;1;-1;-1;1;NA;NA;NA
"958";"1";"31443";"5010";1;0,321768938;"2002Q3";1;NA;NA;1;0;-1;-1;0;0;0;-1;-1;0;NA;NA;NA
"959";"1";"31443";"5010";1;0,293039569;"2002Q4";-1;0;0;0;0;-1;-1;-1;-1;0;-1;-1;1;NA;NA;NA
"960";"1";"31443";"5010";1;0,303892886;"2003Q1";-1;1;0;1;0;0;0;0;0;0;-1;-1;1;NA;NA;NA
"961";"1";"31443";"5010";1;0,273503598;"2003Q2";-1;-1;NA;-1;0;-1;0;-1;0;1;-1;-1;1;NA;NA;NA
"962";"1";"31443";"5010";1;0,315581074;"2003Q3";-1;-1;NA;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"963";"1";"31443";"5010";1;0,287898524;"2003Q4";-1;0;0;0;0;0;0;-1;-1;0;-1;-1;1;NA;NA;NA
"964";"1";"31443";"5010";1;0,328204317;"2004Q1";-1;0;0;0;0;0;0;-1;0;1;-1;-1;1;NA;NA;NA
"965";"1";"31443";"5010";1;0,420774766;"2004Q3";1;0;0;0;0;0;0;0;0;0;1;-1;0;NA;NA;NA
"966";"1";"31443";"5010";1;0,321768938;"2004Q4";1;1;NA;1;0;1;0;1;0;-1;1;-1;-1;NA;NA;NA
"967";"1";"31443";"5010";1;0,334902365;"2005Q1";1;1;NA;1;0;0;0;1;0;-1;1;0;-1;NA;NA;NA
"968";"1";"31443";"5010";1;0,321768938;"2005Q2";1;0;0;0;0;0;0;0;0;0;0;0;-1;NA;NA;NA
"969";"1";"31443";"5010";1;0,372959451;"2005Q3";1;0;0;0;0;0;0;0;0;0;1;0;-1;NA;NA;NA
"970";"1";"31443";"5010";1;0,341879497;"2006Q1";1;0;0;0;0;0;0;0;0;0;1;0;-1;NA;NA;NA
"971";"1";"31443";"5010";1;0,180332042;"2006Q3";1;0;-1;1;0;1;0;1;0;0;1;0;-1;NA;NA;NA
"972";"1";"31508";"5010";4;2,023526406;"2001Q2";-1;0;NA;1;1;0;0;0;0;0;0;-1;1;NA;NA;NA
"973";"1";"31508";"5010";4;2,104467463;"2001Q3";-1;0;0;0;0;0;0;-1;0;1;0;0;1;NA;NA;NA
"974";"1";"31508";"5010";4;1,594293532;"2002Q2";-1;-1;NA;-1;0;-1;0;-1;0;1;0;-1;1;NA;NA;NA
"975";"1";"31508";"5010";4;1,547402546;"2002Q3";-1;0;0;0;0;0;0;0;0;1;0;0;1;NA;NA;NA
"976";"1";"31508";"5010";4;1,644115205;"2002Q4";-1;0;NA;NA;0;0;0;0;0;0;0;-1;1;NA;NA;NA
"977";"1";"31508";"5010";4;2,104467463;"2003Q1";-1;0;NA;1;1;0;1;0;1;0;-1;-1;1;NA;NA;NA
"978";"1";"31508";"5010";4;1,503191045;"2003Q3";1;0;NA;0;NA;0;NA;-1;NA;1;0;-1;0;NA;NA;NA
"979";"1";"31508";"5010";4;1,814196089;"2003Q4";1;1;NA;1;NA;0;NA;0;NA;0;0;-1;0;NA;NA;NA
"980";"1";"31508";"5010";4;1,814196089;"2004Q1";1;1;NA;1;NA;0;NA;0;NA;0;0;-1;-1;NA;NA;NA
"981";"1";"31508";"5010";4;1,878988806;"2004Q3";1;1;1;1;1;0;0;0;0;-1;0;0;-1;NA;NA;NA
"982";"1";"31508";"5010";4;2,104467463;"2004Q4";1;1;1;1;1;0;1;0;1;-1;1;1;-1;NA;NA;NA
"983";"1";"31508";"5010";4;2,023526406;"2005Q1";1;1;1;1;1;1;1;1;1;-1;1;1;-1;NA;NA;NA
"984";"1";"31508";"5010";4;1,814196089;"2005Q2";1;0;0;0;0;1;0;0;0;0;0;0;-1;NA;NA;NA
"985";"1";"31508";"5010";4;2,104467463;"2005Q3";1;1;0;1;0;1;0;1;0;-1;0;0;-1;NA;NA;NA
"986";"1";"31508";"5010";4;1,948580984;"2006Q1";1;1;NA;1;NA;0;NA;0;NA;0;1;0;-1;NA;NA;NA
"987";"1";"31508";"5010";4;1,69715118;"2006Q3";1;1;0;1;0;1;0;0;0;0;1;0;-1;NA;NA;NA
"988";"1";"31508";"5010";4;2,505318408;"2006Q4";1;1;NA;0;NA;0;NA;1;NA;0;1;0;-1;NA;NA;NA
"989";"1";"31508";"5010";4;2,023526406;"2007Q1";1;-1;NA;-1;NA;0;NA;-1;NA;1;0;0;0;NA;NA;NA
"990";"1";"31508";"5010";4;1,814196089;"2007Q2";1;0;0;0;0;1;1;0;0;0;1;0;-1;NA;NA;NA
"991";"1";"31508";"5010";4;1,753722886;"2007Q3";1;-1;NA;-1;NA;0;0;0;0;1;1;0;0;NA;NA;NA
"992";"1";"31508";"5010";4;1,753722886;"2007Q4";1;0;0;0;0;1;0;0;0;0;1;0;-1;NA;NA;NA
"993";"1";"31508";"5010";4;2,023526406;"2008Q1";1;0;-1;0;-1;0;0;-1;-1;1;1;0;0;NA;NA;NA
"994";"1";"31508";"5010";4;1,753722886;"2008Q2";-1;-1;-1;-1;-1;0;-1;-1;-1;1;0;0;0;NA;NA;NA
"995";"1";"31508";"5010";4;1,503191045;"2008Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;NA;NA;NA
"996";"1";"31508";"5010";4;1,644115205;"2008Q4";-1;-1;-1;-1;-1;0;0;-1;-1;1;0;0;1;NA;NA;NA
"997";"1";"31508";"5010";4;1,503191045;"2009Q3";-1;-1;-1;-1;-1;0;0;-1;-1;1;-1;-1;0;NA;NA;NA
"998";"1";"31508";"5010";4;1,644115205;"2009Q4";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"999";"1";"31508";"5010";4;1,384518068;"2010Q1";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"1000";"1";"31508";"5010";4;1,753722886;"2010Q2";-1;-1;NA;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"1001";"1";"31508";"5010";4;2,391440299;"2010Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"1002";"1";"31508";"5010";4;2,287464633;"2010Q4";-1;0;0;-1;0;0;0;-1;0;1;-1;-1;1;NA;NA;NA
"1003";"1";"31508";"5010";4;1,830745756;"2011Q1";-1;-1;0;-1;0;-1;0;-1;0;1;-1;-1;1;NA;NA;NA
"1004";"1";"31508";"5010";4;2,330040053;"2011Q2";-1;-1;0;-1;0;-1;0;-1;0;1;-1;-1;1;NA;NA;NA
"1005";"1";"31508";"5010";4;2,228733964;"2011Q3";1;0;0;0;0;0;NA;-1;0;NA;-1;-1;0;NA;NA;NA
"1006";"1";"31508";"5010";4;1,767616592;"2011Q4";-1;0;NA;0;0;0;0;-1;0;1;-1;-1;1;NA;NA;NA
"1007";"1";"31508";"5010";4;2,050435247;"2012Q1";-1;0;0;1;1;1;1;0;0;0;-1;-1;0;NA;NA;NA
"1008";"1";"31508";"5010";4;2,563044058;"2012Q2";-1;0;1;1;1;1;1;0;0;0;-1;-1;0;NA;NA;NA
"1009";"1";"31508";"5010";4;1,830745756;"2012Q4";-1;0;0;-1;0;0;0;0;0;1;-1;-1;0;-1;NA;NA
"1010";"1";"31523";"5010";4;2,023526406;"2001Q2";-1;-1;0;-1;0;-1;-1;-1;-1;1;1;-1;1;NA;NA;NA
"1011";"1";"31523";"5010";4;1,878988806;"2002Q1";-1;NA;NA;-1;1;-1;0;-1;0;1;-1;0;1;NA;NA;NA
"1012";"1";"31523";"5010";4;1,547402546;"2002Q3";-1;-1;NA;-1;1;-1;1;-1;0;1;0;0;1;NA;NA;NA
"1013";"1";"31523";"5010";4;1,644115205;"2002Q4";-1;1;NA;1;1;1;1;0;0;-1;1;0;0;NA;NA;NA
"1014";"1";"31523";"5010";4;1,384518068;"2003Q2";-1;NA;NA;1;0;1;0;0;0;0;0;0;1;NA;NA;NA
"1015";"1";"31523";"5010";4;1,503191045;"2003Q3";-1;1;1;1;1;0;0;0;0;-1;1;0;1;NA;NA;NA
"1016";"1";"31545";"5000";1;0,15628777;"2009Q3";-1;1;1;1;1;0;0;-1;1;0;1;0;0;NA;NA;NA
"1017";"1";"31545";"5000";1;0,12623243;"2010Q1";-1;1;1;0;1;0;0;1;1;1;0;0;0;NA;NA;NA
"1018";"1";"31545";"5000";1;0,135621619;"2010Q2";-1;-1;0;-1;0;-1;0;-1;0;NA;NA;NA;1;NA;NA;NA
"1019";"1";"31545";"5000";1;0,080432096;"2011Q1";NA;1;1;0;1;0;0;1;1;NA;NA;NA;NA;NA;NA;NA
"1020";"1";"31545";"5000";1;0,08126993;"2011Q3";-1;0;1;-1;1;0;0;0;0;NA;-1;0;1;NA;NA;NA
"1021";"1";"31545";"5000";1;0,09287992;"2011Q4";-1;1;1;0;1;0;0;0;1;0;-1;0;0;NA;NA;NA
"1022";"1";"31568";"5010";3;5,350280699;"2002Q4";1;-1;0;0;0;-1;-1;0;0;0;1;0;1;NA;NA;NA
"1023";"1";"31568";"5010";3;5,350280699;"2003Q1";1;0;1;0;0;1;0;1;1;0;0;-1;0;NA;NA;NA
"1024";"1";"31568";"5010";3;7,133707599;"2003Q4";NA;0;NA;1;-1;0;-1;0;-1;1;1;0;0;NA;NA;NA
"1025";"1";"31568";"5010";3;4,280224559;"2004Q4";1;1;-1;0;-1;0;0;0;-1;0;1;0;-1;NA;NA;NA
"1026";"1";"31568";"5010";3;3,057303257;"2005Q2";1;1;1;1;1;1;1;1;1;0;1;0;-1;NA;NA;NA
"1027";"1";"31568";"5010";3;1,528651628;"2006Q1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1028";"1";"31568";"5010";3;2,377902533;"2008Q1";1;1;1;0;1;0;1;1;1;1;1;1;-1;NA;NA;NA
"1029";"1";"31568";"5010";3;1,188951266;"2009Q3";1;0;1;-1;1;0;0;0;1;1;1;-1;0;NA;NA;NA
"1030";"1";"31568";"5010";3;2,600134402;"2011Q1";1;0;NA;0;NA;0;NA;0;NA;1;1;0;1;NA;NA;NA
"1031";"1";"31568";"5010";3;3,033490135;"2011Q3";-1;-1;-1;-1;-1;0;0;-1;-1;1;-1;-1;1;NA;NA;NA
"1032";"1";"31568";"5010";3;4,550235203;"2012Q1";1;0;0;0;0;0;0;0;0;1;1;-1;0;NA;NA;NA
"1033";"1";"31592";"6000";1;0,470394782;"2001Q3";-1;0;0;-1;0;0;0;-1;-1;1;-1;-1;1;NA;NA;NA
"1034";"1";"31592";"6000";1;0,306469328;"2002Q1";-1;-1;-1;-1;-1;0;0;-1;-1;1;-1;-1;1;NA;NA;NA
"1035";"1";"31592";"6000";1;0,348740959;"2003Q1";-1;-1;NA;-1;NA;-1;NA;-1;NA;1;-1;-1;1;NA;NA;NA
"1036";"1";"31592";"6000";1;0,374573623;"2003Q3";-1;-1;0;-1;-1;0;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"1037";"1";"31592";"6000";1;0,342830095;"2003Q4";-1;-1;0;-1;0;0;0;-1;0;1;-1;-1;1;NA;NA;NA
"1038";"1";"31592";"6000";1;0,374573623;"2004Q3";1;0;NA;0;NA;0;NA;-1;NA;1;-1;-1;1;NA;NA;NA
"1039";"1";"31592";"6000";1;0,374573623;"2004Q4";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"1040";"1";"31592";"6000";1;0,306469328;"2005Q1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1041";"1";"31592";"6000";1;0,31118424;"2005Q2";-1;-1;0;-1;0;0;0;-1;-1;0;-1;0;1;NA;NA;NA
"1042";"1";"31592";"6000";1;0,331589764;"2006Q3";1;0;0;1;0;0;0;0;0;1;-1;-1;-1;NA;NA;NA
"1043";"1";"31592";"6000";1;0,348740959;"2007Q2";1;0;NA;1;NA;0;NA;-1;NA;1;-1;0;-1;NA;NA;NA
"1044";"1";"31605";"6010";4;2,883321941;"2001Q2";-1;-1;0;-1;0;-1;0;-1;0;1;-1;-1;1;NA;NA;NA
"1045";"1";"31605";"6010";4;3,407562294;"2001Q3";-1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;NA;NA;NA
"1046";"1";"31605";"6010";4;4,16479836;"2001Q4";-1;-1;0;-1;0;-1;0;-1;-1;1;-1;-1;1;NA;NA;NA
"1047";"1";"31605";"6010";4;3,407562294;"2002Q1";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"1048";"1";"31655";"6010";1;0,354859221;"2001Q2";-1;-1;0;-1;0;-1;-1;-1;-1;1;1;1;1;NA;NA;NA
"1049";"1";"31655";"6010";1;0,470394782;"2001Q3";-1;0;-1;-1;0;0;-1;-1;0;NA;1;1;1;NA;NA;NA
"1050";"1";"31655";"6010";1;0,404539512;"2001Q4";-1;-1;0;-1;0;0;0;-1;-1;1;0;1;1;NA;NA;NA
"1051";"1";"31655";"6010";1;0,306469328;"2002Q1";-1;-1;0;-1;0;-1;-1;-1;-1;1;0;0;1;NA;NA;NA
"1052";"1";"31655";"6010";1;0,331589764;"2002Q2";-1;-1;0;NA;NA;-1;-1;-1;-1;1;0;0;1;NA;NA;NA
"1053";"1";"31655";"6010";1;0,354859221;"2002Q3";-1;-1;0;-1;0;-1;0;-1;-1;1;0;1;1;NA;NA;NA
"1054";"1";"31721";"6000";1;0,354859221;"2001Q2";-1;0;NA;0;NA;-1;NA;-1;NA;1;0;-1;1;NA;NA;NA
"1055";"1";"31721";"6000";1;0,404539512;"2001Q4";-1;NA;NA;-1;-1;-1;-1;-1;-1;0;-1;-1;1;NA;NA;NA
"1056";"1";"31721";"6000";1;0,31118424;"2005Q2";1;0;NA;0;NA;0;NA;0;NA;0;1;1;1;NA;NA;NA
"1057";"1";"31721";"6000";1;0,331589764;"2006Q3";1;-1;NA;-1;NA;0;NA;0;NA;1;1;1;1;NA;NA;NA
"1058";"1";"31721";"6000";1;0,348740959;"2007Q2";1;0;NA;0;NA;0;NA;0;NA;1;0;0;-1;NA;NA;NA
"1059";"1";"31721";"6000";1;0,404539512;"2007Q3";NA;1;NA;1;NA;0;NA;0;NA;1;1;0;-1;NA;NA;NA
"1060";"1";"31721";"6000";1;0,439716861;"2008Q1";1;0;0;1;1;1;1;1;1;0;1;0;1;NA;NA;NA
"1061";"1";"31721";"6000";1;0,288956795;"2008Q2";1;0;0;0;0;0;0;-1;0;1;1;0;0;NA;NA;NA
"1062";"1";"31721";"6000";1;0,449488347;"2008Q4";1;-1;NA;-1;NA;0;NA;-1;NA;1;0;0;0;NA;NA;NA
"1063";"1";"31721";"6000";1;0,404539512;"2009Q1";1;0;NA;0;NA;0;NA;0;NA;1;0;0;1;NA;NA;NA
"1064";"1";"31721";"6000";1;0,421395325;"2010Q4";-1;-1;NA;-1;NA;-1;NA;0;NA;0;0;-1;1;NA;NA;NA
"1065";"1";"31721";"6000";1;0,495801375;"2011Q1";-1;0;NA;-1;NA;-1;NA;0;0;1;0;0;1;NA;NA;NA
"1066";"1";"31721";"6000";1;0,495801375;"2011Q4";-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;1;NA;NA;NA
"1067";"1";"31721";"6000";1;0,521227086;"2012Q1";-1;0;NA;0;NA;0;NA;0;NA;0;0;0;1;NA;NA;NA
"1068";"1";"31721";"6000";1;0,534943589;"2012Q3";NA;NA;NA;0;0;0;0;0;0;0;0;0;1;-1;NA;4
"1069";"1";"31730";"6000";1;0,342830095;"2006Q1";1;0;NA;0;0;0;0;0;0;1;0;0;-1;NA;NA;NA
"1070";"1";"31730";"6000";1;0,404539512;"2009Q1";1;0;-1;-1;-1;0;-1;0;-1;1;0;-1;0;NA;NA;NA
"1071";"1";"31730";"6000";1;0,374573623;"2009Q2";1;0;0;-1;-1;1;0;1;0;1;1;0;0;NA;NA;NA
"1072";"1";"31730";"6000";1;0,412795421;"2009Q4";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0;-1;1;NA;NA;NA
"1073";"1";"31730";"6000";1;0,449488347;"2010Q1";-1;NA;NA;-1;0;-1;0;-1;0;1;-1;-1;0;NA;NA;NA
"1074";"1";"31730";"6000";1;0,396607365;"2010Q2";1;0;NA;0;0;0;0;0;-1;1;1;-1;0;NA;NA;NA
"1075";"1";"31730";"6000";1;0,421395325;"2010Q4";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;NA;NA;NA
"1076";"1";"31730";"6000";1;0,495801375;"2011Q4";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0;-1;1;NA;NA;NA
"1077";"1";"31875";"6010";1;0,354859221;"2001Q2";-1;-1;NA;-1;NA;0;NA;0;NA;1;0;-1;1;NA;NA;NA
"1078";"1";"31875";"6010";1;0,470394782;"2001Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;-1;1;NA;NA;NA
"1079";"1";"31875";"6010";1;0,404539512;"2001Q4";-1;-1;0;-1;0;-1;0;-1;0;1;0;-1;1;NA;NA;NA
"1080";"1";"31875";"6010";1;0,331589764;"2002Q2";NA;-1;-1;-1;-1;-1;-1;-1;-1;-1;NA;NA;1;NA;NA;NA
"1081";"1";"31875";"6010";1;0,348740959;"2003Q1";-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;NA;-1;-1;NA;NA;NA
"1082";"1";"31875";"6010";1;0,306469328;"2005Q1";1;1;NA;1;0;1;-1;0;-1;1;1;-1;-1;NA;NA;NA
"1083";"1";"31886";"6000";1;0,354859221;"2001Q2";-1;0;1;1;1;0;0;-1;1;0;0;-1;-1;NA;NA;NA
"1084";"1";"32027";"6000";3;5,929785339;"2001Q2";-1;-1;-1;-1;-1;0;0;-1;-1;1;-1;-1;0;NA;NA;NA
"1085";"1";"32027";"6000";3;5,929785339;"2001Q3";NA;-1;-1;-1;-1;-1;-1;-1;-1;1;0;-1;1;NA;NA;NA
"1086";"1";"32027";"6000";3;4,941487783;"2001Q4";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"1087";"1";"32027";"6000";3;5,929785339;"2002Q1";-1;-1;0;-1;0;-1;0;-1;-1;1;-1;-1;1;NA;NA;NA
"1088";"1";"32027";"6000";3;4,941487783;"2002Q2";-1;-1;0;-1;0;-1;0;-1;0;1;0;-1;1;NA;NA;NA
"1089";"1";"32027";"6000";3;4,941487783;"2002Q3";-1;-1;-1;0;0;0;0;-1;-1;1;-1;0;0;NA;NA;NA
"1090";"1";"32027";"6000";3;5,929785339;"2002Q4";-1;-1;-1;0;1;0;0;-1;-1;1;-1;-1;0;NA;NA;NA
"1091";"1";"32027";"6000";3;7,412231674;"2003Q1";-1;-1;-1;-1;-1;0;0;-1;-1;1;-1;-1;0;NA;NA;NA
"1092";"1";"32027";"6000";3;4,235560957;"2003Q2";-1;-1;-1;-1;-1;0;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"1093";"1";"32027";"6000";3;9,882975566;"2003Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0;-1;1;NA;NA;NA
"1094";"1";"33130";"6010";4;4,16479836;"2001Q4";-1;-1;0;-1;0;-1;0;-1;-1;1;1;-1;1;NA;NA;NA
"1095";"1";"33130";"6010";4;3,407562294;"2002Q1";1;1;0;0;0;0;0;1;1;0;0;-1;1;NA;NA;NA
"1096";"1";"33130";"6010";4;2,677370374;"2002Q2";-1;-1;-1;-1;-1;-1;0;0;0;1;0;-1;1;NA;NA;NA
"1097";"1";"33130";"6010";4;4,685398155;"2003Q2";1;-1;1;-1;1;0;0;-1;1;0;-1;-1;1;NA;NA;NA
"1098";"1";"33130";"6010";4;4,16479836;"2003Q4";NA;-1;1;-1;1;0;1;-1;1;0;-1;-1;1;NA;NA;NA
"1099";"1";"33130";"6010";4;4,16479836;"2004Q4";1;1;1;1;1;1;1;1;1;-1;0;-1;-1;NA;NA;NA
"1100";"1";"33130";"6010";4;5,354740748;"2005Q1";1;1;1;1;1;1;1;1;1;1;0;-1;-1;NA;NA;NA
"1101";"1";"33130";"6010";4;3,407562294;"2006Q1";1;-1;1;0;1;-1;1;-1;1;0;1;1;-1;NA;NA;NA
"1102";"1";"33130";"6010";4;3,12359877;"2006Q3";1;1;0;1;1;1;0;1;1;1;1;1;1;NA;NA;NA
"1103";"1";"33130";"6010";4;7,496637047;"2006Q4";1;1;NA;1;1;0;1;1;1;0;0;1;1;NA;NA;NA
"1104";"1";"33130";"6010";4;4,16479836;"2007Q1";1;1;NA;1;1;1;1;1;1;1;0;0;-1;NA;NA;NA
"1105";"1";"33130";"6010";4;5,354740748;"2007Q2";1;0;1;0;1;1;1;1;1;1;1;0;-1;NA;NA;NA
"1106";"1";"33130";"6010";4;7,496637047;"2007Q4";1;1;NA;1;1;1;1;1;1;1;0;-1;-1;NA;NA;NA
"1107";"1";"33130";"6010";4;5,354740748;"2008Q1";1;1;NA;1;1;1;1;1;1;0;0;-1;-1;NA;NA;NA
"1108";"1";"33130";"6010";4;4,16479836;"2008Q2";-1;NA;NA;1;1;1;1;1;1;0;0;-1;-1;NA;NA;NA
"1109";"1";"33130";"6010";4;4,16479836;"2008Q3";1;1;1;1;1;1;1;1;1;0;1;0;0;NA;NA;NA
"1110";"1";"33130";"6010";4;3,748318524;"2008Q4";1;1;1;1;1;1;1;1;1;0;0;1;0;NA;NA;NA
"1111";"1";"33130";"6010";4;3,748318524;"2009Q1";1;0;NA;0;1;1;1;0;1;0;1;0;1;NA;NA;NA
