Streek,Idnr,Sektor,Gewig,Firmw,Sektorw,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
6,51189,3140,3,1,0.06,0.06,93Q1,2,3,2,1,1,1,1,3,,,1,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51176,3140,6,2,0.06,0.12,93Q1,1,2,2,2,2,2,2,2,,,2,,,,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,51154,3140,3,1,0.06,0.06,93Q1,2,2,2,2,2,2,2,2,,,2,,2,,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,51152,3140,6,2,0.06,0.12,93Q1,2,1,2,1,2,1,2,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51181,3140,2,1,0.06,0.06,93Q1,2,3,2,3,2,3,2,3,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51188,3140,7,3,0.06,0.18,93Q1,1,1,1,1,1,1,1,1,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,31239,3140,3,1,0.06,0.06,93Q1,2,2,2,2,2,2,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,30064,3140,3,1,0.06,0.06,93Q1,2,1,2,1,1,1,1,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51212,3160,1,1,0.07,0.07,93Q1,2,3,2,3,3,3,3,3,,,3,,3,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51231,3160,1,1,0.07,0.07,93Q1,2,2,2,2,2,3,3,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51235,3160,2,1,0.07,0.07,93Q1,2,3,2,3,3,,,2,,,3,,3,,1,,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51207,3160,1,1,0.07,0.07,93Q1,2,3,2,3,3,3,3,3,,,,,,,2,,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,51203,3160,2,1,0.07,0.07,93Q1,1,2,2,1,2,3,2,1,,,2,,2,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51198,3160,2,1,0.07,0.07,93Q1,1,3,3,2,2,3,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51206,3160,2,1,0.07,0.07,93Q1,2,3,3,3,,3,,3,,,2,,2,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51227,3160,1,1,0.07,0.07,93Q1,2,2,3,1,1,1,1,3,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51199,3160,3,1,0.07,0.07,93Q1,2,3,3,2,2,2,2,3,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51249,3160,6,2,0.07,0.14,93Q1,2,3,3,1,1,,,1,,,2,,2,,1,,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51237,3160,2,1,0.07,0.07,93Q1,2,3,3,3,3,3,3,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,51247,3160,1,1,0.07,0.07,93Q1,2,3,3,3,3,,,2,,,3,,3,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51242,3160,1,1,0.07,0.07,93Q1,2,3,2,3,2,3,2,3,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51285,3160,4,1,0.07,0.07,93Q1,1,2,2,1,1,1,1,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51283,3160,1,1,0.07,0.07,93Q1,2,3,3,2,2,2,2,2,,,2,,2,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51267,3160,3,1,0.07,0.07,93Q1,2,3,3,2,2,2,2,2,,,2,,2,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51298,3160,3,1,0.07,0.07,93Q1,2,3,3,3,3,3,3,3,,,,,,,2,,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,51302,3160,1,1,0.07,0.07,93Q1,1,2,2,2,2,2,2,2,,,3,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51275,3160,2,1,0.07,0.07,93Q1,2,3,3,3,3,,,2,,,,,,,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,51269,3160,1,1,0.07,0.07,93Q1,2,3,3,3,,,3,3,,,3,,2,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51262,3160,1,1,0.07,0.07,93Q1,2,3,3,3,3,,,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51304,3160,1,1,0.07,0.07,93Q1,2,3,3,1,1,1,1,1,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51305,3160,5,2,0.07,0.14,93Q1,2,2,2,3,2,3,2,3,,,1,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51270,3160,3,1,0.07,0.07,93Q1,2,2,2,3,3,,,3,,,2,,,,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
7,51299,3160,1,1,0.07,0.07,93Q1,2,3,3,3,3,3,3,1,,,1,,1,,2,,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51317,3210,2,1,0.06,0.06,93Q1,1,2,2,2,2,2,2,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,51349,3210,4,1,0.06,0.06,93Q1,2,1,1,2,1,1,1,1,,,1,,1,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51356,3210,1,1,0.06,0.06,93Q1,2,2,2,1,3,2,3,2,,,3,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,61315,3210,1,1,0.06,0.06,93Q1,1,2,1,2,1,,,1,,,1,,1,,,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,61302,3210,1,1,0.06,0.06,93Q1,1,1,1,1,1,,,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51337,3210,2,1,0.06,0.06,93Q1,2,3,2,3,2,3,2,3,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,61306,3210,1,1,0.06,0.06,93Q1,2,3,3,3,3,3,3,2,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51364,3210,3,1,0.06,0.06,93Q1,2,3,3,3,3,3,3,2,,,1,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51350,3210,8,3,0.06,0.18,93Q1,2,3,3,3,3,3,3,3,,,,,,,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
4,51355,3210,1,1,0.06,0.06,93Q1,2,3,3,3,3,3,3,3,,,1,,1,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51359,3210,2,1,0.06,0.06,93Q1,1,2,3,1,1,1,1,2,,,1,,1,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51334,3210,7,3,0.06,0.18,93Q1,2,3,3,3,3,3,3,3,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,61310,3210,2,1,0.06,0.06,93Q1,2,3,3,3,3,3,3,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51328,3210,2,1,0.06,0.06,93Q1,2,3,2,3,2,,,2,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51439,3220,1,1,0.08,0.08,93Q1,2,3,3,3,3,3,3,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
8,51391,3220,2,1,0.08,0.08,93Q1,1,2,2,2,2,2,2,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51446,3220,3,1,0.08,0.08,93Q1,2,3,3,3,2,3,2,3,,,3,,3,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51411,3220,6,2,0.08,0.16,93Q1,2,3,2,3,2,3,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51480,3220,1,1,0.08,0.08,93Q1,1,2,2,2,,2,,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51488,3220,3,1,0.08,0.08,93Q1,2,3,3,3,3,3,3,2,,,,,3,,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
8,51451,3220,2,1,0.08,0.08,93Q1,1,2,2,1,,2,,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51404,3220,1,1,0.08,0.08,93Q1,2,3,3,3,3,3,3,2,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51522,3220,2,1,0.08,0.08,93Q1,1,3,3,3,3,3,3,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51403,3220,3,1,0.08,0.08,93Q1,2,2,2,2,2,2,2,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51475,3220,2,1,0.08,0.08,93Q1,2,2,2,1,,,,2,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51492,3220,2,1,0.08,0.08,93Q1,2,3,3,3,3,,,3,,,2,,,,2,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,51435,3220,9,4,0.08,0.32,93Q1,2,3,2,2,2,,,3,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51509,3220,2,1,0.08,0.08,93Q1,2,3,3,3,3,3,3,2,,,3,,3,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51500,3220,2,1,0.08,0.08,93Q1,2,3,3,3,3,,,2,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51507,3220,3,1,0.08,0.08,93Q1,2,3,3,3,3,3,3,2,,,1,,1,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51370,3220,2,1,0.08,0.08,93Q1,2,3,3,3,3,3,3,3,,,3,,3,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51395,3220,3,1,0.08,0.08,93Q1,2,3,3,3,3,3,3,3,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51384,3220,1,1,0.08,0.08,93Q1,2,3,3,2,2,2,1,,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51519,3220,2,1,0.08,0.08,93Q1,1,1,1,1,1,2,2,3,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51420,3220,2,1,0.08,0.08,93Q1,2,3,3,3,3,,,2,,,3,,3,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51482,3220,2,1,0.08,0.08,93Q1,2,3,2,2,2,,,2,,,3,,3,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51505,3220,1,1,0.08,0.08,93Q1,2,3,3,3,3,,,2,,,3,,2,,1,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
7,51416,3220,1,1,0.08,0.08,93Q1,2,3,3,3,3,3,3,3,,,3,,3,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51456,3220,1,1,0.08,0.08,93Q1,2,3,3,2,3,2,3,2,,,2,,2,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51508,3220,2,1,0.08,0.08,93Q1,2,3,2,1,,,,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51476,3220,2,1,0.08,0.08,93Q1,2,3,2,2,2,3,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51375,3220,4,1,0.08,0.08,93Q1,2,3,3,2,2,2,2,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51473,3220,1,1,0.08,0.08,93Q1,1,3,3,2,2,2,2,2,,,2,,3,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51470,3220,1,1,0.08,0.08,93Q1,2,3,3,2,2,2,2,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51440,3220,3,1,0.08,0.08,93Q1,2,3,3,3,2,3,3,3,,,3,,3,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,51521,3220,1,1,0.08,0.08,93Q1,2,3,3,3,3,3,3,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51479,3220,1,1,0.08,0.08,93Q1,2,3,2,3,2,,,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51501,3220,2,1,0.08,0.08,93Q1,2,2,1,1,1,3,3,1,,,3,,3,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,51382,3220,1,1,0.08,0.08,93Q1,2,2,2,1,2,1,2,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51409,3220,2,1,0.08,0.08,93Q1,2,3,3,3,3,3,3,2,,,1,,1,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51441,3220,2,1,0.08,0.08,93Q1,2,2,1,2,2,2,2,3,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51516,3220,3,1,0.08,0.08,93Q1,2,3,3,3,3,3,3,3,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51388,3220,2,1,0.08,0.08,93Q1,2,3,2,3,2,3,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51489,3220,3,1,0.08,0.08,93Q1,1,2,2,2,2,2,2,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51400,3220,2,1,0.08,0.08,93Q1,2,3,2,2,2,2,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51376,3220,5,2,0.08,0.16,93Q1,2,1,1,3,1,3,1,1,,,3,,3,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51495,3220,3,1,0.08,0.08,93Q1,2,3,2,2,1,,,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51494,3220,1,1,0.08,0.08,93Q1,2,3,3,3,3,3,3,2,,,3,,3,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51490,3220,4,1,0.08,0.08,93Q1,2,2,2,2,2,2,2,2,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51386,3220,2,1,0.08,0.08,93Q1,2,2,2,1,1,,,2,,,2,,3,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51453,3220,1,1,0.08,0.08,93Q1,2,2,2,2,2,2,2,2,,,2,,3,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51377,3220,1,1,0.08,0.08,93Q1,2,3,3,3,3,2,2,2,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51442,3220,9,4,0.08,0.32,93Q1,1,1,2,1,2,1,2,2,,,2,,2,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,51387,3220,2,1,0.08,0.08,93Q1,2,3,3,3,3,3,3,2,,,2,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51431,3220,3,1,0.08,0.08,93Q1,2,3,2,3,3,3,3,2,,,2,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51503,3220,2,1,0.08,0.08,93Q1,2,3,2,3,2,,,2,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
8,51753,3230,3,1,0.36,0.36,93Q1,2,3,2,3,2,3,2,3,,,,,,,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,51590,3230,2,1,0.36,0.36,93Q1,1,1,1,1,1,1,1,1,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,51606,3230,2,1,0.36,0.36,93Q1,2,3,3,3,3,3,3,2,,,1,,1,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51650,3230,8,3,0.36,1.08,93Q1,2,3,3,3,2,3,2,2,,,3,,3,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51598,3230,1,1,0.36,0.36,93Q1,2,3,3,1,1,1,1,3,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51674,3230,9,4,0.36,1.44,93Q1,2,3,3,3,3,3,3,3,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51697,3230,2,1,0.36,0.36,93Q1,1,2,2,2,2,2,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,51538,3230,2,1,0.36,0.36,93Q1,2,2,1,2,2,2,2,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51546,3230,1,1,0.36,0.36,93Q1,2,3,3,3,3,3,3,2,,,,,,,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,51670,3230,1,1,0.36,0.36,93Q1,1,2,2,,,,,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51556,3230,1,1,0.36,0.36,93Q1,1,3,3,3,3,3,3,2,,,2,,,,2,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,51695,3230,1,1,0.36,0.36,93Q1,2,3,2,2,2,2,2,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,51719,3230,1,1,0.36,0.36,93Q1,2,3,3,3,2,,,2,,,1,,2,,2,,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51739,3230,1,1,0.36,0.36,93Q1,1,3,2,2,2,2,2,2,,,1,,1,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,31106,3230,1,1,0.36,0.36,93Q1,2,3,3,3,,,,3,,,1,,1,,3,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51533,3230,3,1,0.36,0.36,93Q1,1,2,2,1,2,,,2,,,1,,1,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51700,3230,1,1,0.36,0.36,93Q1,2,3,3,3,3,,,3,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,32003,3230,2,1,0.36,0.36,93Q1,2,3,3,2,3,,3,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51560,3230,2,1,0.36,0.36,93Q1,2,3,3,3,3,3,3,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51550,3230,6,2,0.36,0.72,93Q1,1,1,1,1,1,1,1,3,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51668,3230,2,1,0.36,0.36,93Q1,1,2,2,2,2,2,2,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51580,3230,7,3,0.36,1.08,93Q1,2,2,2,2,1,2,1,1,,,3,,,,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
4,51673,3230,6,2,0.36,0.72,93Q1,2,3,3,3,2,,,3,,,,,,,2,1,,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,51599,3230,3,1,0.36,0.36,93Q1,2,3,2,3,2,3,2,2,,,3,,3,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51542,3230,2,1,0.36,0.36,93Q1,1,2,2,2,2,2,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51523,3230,3,1,0.36,0.36,93Q1,1,3,3,1,2,2,2,2,,,3,,3,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51715,3230,2,1,0.36,0.36,93Q1,2,3,2,3,,3,,3,,,3,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,51718,3230,1,1,0.36,0.36,93Q1,1,2,2,2,2,2,2,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51654,3230,4,1,0.36,0.36,93Q1,2,3,2,2,3,3,,2,,,,,,,2,3,,2,FALSE,FALSE,FALSE,FALSE,FALSE
7,51671,3230,3,1,0.36,0.36,93Q1,2,3,3,2,2,,,2,,,,,2,,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51689,3230,1,1,0.36,0.36,93Q1,2,1,2,2,1,2,2,2,,,3,,,,3,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,51676,3230,1,1,0.36,0.36,93Q1,1,2,2,1,1,1,1,2,,,2,,2,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51543,3230,2,1,0.36,0.36,93Q1,1,2,2,2,2,,,2,,,2,,2,,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,51594,3230,3,1,0.36,0.36,93Q1,1,1,1,1,1,1,1,1,,,3,,3,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51530,3230,1,1,0.36,0.36,93Q1,2,3,2,3,3,3,3,2,,,2,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51698,3230,1,1,0.36,0.36,93Q1,2,3,3,3,3,3,3,3,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51652,3230,1,1,0.36,0.36,93Q1,2,3,3,3,3,,,2,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,38026,3330,5,2,0.04,0.08,93Q1,2,1,1,1,1,2,2,1,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51870,3310,2,1,0.13,0.13,93Q1,2,2,2,1,1,1,1,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51831,3310,2,1,0.13,0.13,93Q1,2,3,3,3,3,3,3,2,,,2,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51839,3310,8,3,0.13,0.39,93Q1,2,1,1,1,1,1,1,3,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51823,3310,3,1,0.13,0.13,93Q1,2,2,2,2,2,2,2,2,,,,,2,,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51826,3310,2,1,0.13,0.13,93Q1,1,2,2,1,2,1,2,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51811,3310,3,1,0.13,0.13,93Q1,2,3,3,3,3,3,3,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,30050,3310,5,2,0.13,0.26,93Q1,1,1,2,1,2,2,2,3,,,,,,,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
4,51900,3310,2,1,0.13,0.13,93Q1,2,3,3,3,3,3,3,3,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51874,3310,3,1,0.13,0.13,93Q1,1,2,1,2,1,3,2,2,,,3,,3,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
8,31477,3310,3,1,0.13,0.13,93Q1,2,2,2,2,2,,,2,,,,,,,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,51766,3310,1,1,0.13,0.13,93Q1,2,3,2,2,2,2,2,2,,,,,,,1,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
4,51848,3310,3,1,0.13,0.13,93Q1,2,3,2,2,2,2,2,2,,,2,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,51869,3310,1,1,0.13,0.13,93Q1,2,3,2,3,3,,,2,,,,,,,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,51845,3310,3,1,0.13,0.13,93Q1,2,3,2,3,2,3,2,3,,,2,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51837,3310,3,1,0.13,0.13,93Q1,1,3,2,3,2,3,2,2,,,3,,3,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51891,3310,5,2,0.13,0.26,93Q1,2,2,2,2,2,1,3,2,,,1,,1,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51858,3310,3,1,0.13,0.13,93Q1,1,1,2,1,1,1,1,2,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51860,3310,1,1,0.13,0.13,93Q1,2,3,2,2,1,,,3,,,1,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51814,3310,2,1,0.13,0.13,93Q1,1,1,1,1,1,2,1,2,,,3,,3,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51865,3310,1,1,0.13,0.13,93Q1,2,1,1,1,2,1,2,2,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51774,3310,2,1,0.13,0.13,93Q1,2,3,3,2,3,,,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51862,3310,3,1,0.13,0.13,93Q1,2,1,1,1,1,1,1,1,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51815,3310,4,1,0.13,0.13,93Q1,1,2,2,1,2,2,2,2,,,1,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51783,3310,7,3,0.13,0.39,93Q1,2,3,3,3,3,3,3,3,,,3,,3,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,90974,3310,6,2,0.13,0.26,93Q1,1,3,2,1,1,1,1,1,,,3,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51879,3310,1,1,0.13,0.13,93Q1,1,2,1,1,1,2,1,1,,,3,,,,2,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,51788,3310,3,1,0.13,0.13,93Q1,2,3,2,3,3,3,3,2,,,,,3,,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,30972,3310,3,1,0.13,0.13,93Q1,2,3,2,3,2,3,2,3,,,,,,,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,51956,3370,4,1,0.08,0.08,93Q1,2,2,2,2,2,3,2,2,,,,,,,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,51963,3370,3,1,0.08,0.08,93Q1,2,3,3,3,3,3,3,3,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51942,3370,6,2,0.08,0.16,93Q1,2,2,2,2,2,,,3,,,,,,,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,51962,3370,2,1,0.08,0.08,93Q1,1,2,2,2,2,2,2,3,,,,,,,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
7,51926,3370,3,1,0.08,0.08,93Q1,2,2,2,2,2,3,3,2,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
