Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6,Q7,Q8,Q9,Q10,Q12,Latecomer,NewRecruit,WrongClassif,Duplicate
5,53436,6010,1,0.534943589,2012Q3,2,3,2,3,2,3,2,3,2,1,3,3,1,3,1,FALSE,FALSE,FALSE,FALSE
5,80642,5000,2,0.323951711,2012Q3,2,2,2,3,2,3,2,3,2,1,2,2,1,2,3,FALSE,FALSE,FALSE,FALSE
5,80735,5010,4,2.563044058,2012Q3,1,2,2,2,3,2,2,2,3,1,2,3,1,3,,FALSE,FALSE,FALSE,FALSE
5,97045,6000,1,0.534943589,2012Q3,2,3,3,3,3,3,2,3,3,1,1,2,1,2,,FALSE,FALSE,FALSE,FALSE
6,10069,5000,4,2.563044058,2012Q3,1,3,,2,,2,,2,,2,3,3,3,3,15,FALSE,FALSE,FALSE,FALSE
6,10071,5000,1,0.100024529,2012Q3,2,3,,3,,3,,3,,1,3,3,1,3,12,FALSE,FALSE,FALSE,FALSE
6,10158,5000,1,0.100024529,2012Q3,2,2,,2,2,2,1,3,3,1,2,2,,3,,FALSE,FALSE,FALSE,FALSE
6,10160,5000,1,0.100024529,2012Q3,2,3,3,3,3,3,3,3,3,3,3,3,1,3,1.5,FALSE,FALSE,FALSE,FALSE
6,10178,5000,1,0.100024529,2012Q3,2,2,1,3,1,3,1,3,2,2,3,3,1,3,,FALSE,FALSE,FALSE,FALSE
6,10183,5000,1,0.100024529,2012Q3,2,2,2,2,2,2,2,3,3,1,2,2,,3,,FALSE,FALSE,FALSE,FALSE
6,10193,5000,1,0.100024529,2012Q3,2,2,2,3,2,3,2,3,3,,3,3,1,3,3,FALSE,FALSE,FALSE,FALSE
6,10204,5000,2,0.323951711,2012Q3,1,2,,2,,1,,2,,2,3,3,1,2,4,FALSE,FALSE,FALSE,FALSE
6,10218,5000,4,2.563044058,2012Q3,2,2,2,2,2,2,2,3,3,1,3,3,1,3,1.5,FALSE,FALSE,FALSE,FALSE
6,10249,5000,2,0.323951711,2012Q3,1,1,1,1,1,1,1,1,1,2,2,3,2,2,8,FALSE,FALSE,FALSE,FALSE
6,10548,6000,1,0.534943589,2012Q3,1,3,2,3,2,2,2,2,2,2,2,2,1,3,2,FALSE,FALSE,FALSE,FALSE
6,10559,6010,2,0.883536817,2012Q3,2,3,2,3,2,3,2,3,2,1,1,2,1,3,1,FALSE,FALSE,FALSE,FALSE
6,11064,5000,1,0.100024529,2012Q3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE
6,11103,5000,1,0.100024529,2012Q3,2,2,2,3,3,3,3,3,3,3,1,3,1,1,2,FALSE,FALSE,FALSE,FALSE
6,12391,5010,4,2.563044058,2012Q3,2,3,3,3,3,3,3,3,3,1,2,2,1,3,6,FALSE,FALSE,FALSE,FALSE
6,30400,5010,1,0.100024529,2012Q3,2,3,2,3,2,2,2,3,2,2,2,1,1,3,5,FALSE,FALSE,FALSE,FALSE
6,31169,5010,4,2.563044058,2012Q3,2,1,1,1,1,2,1,1,1,2,2,3,1,2,6,FALSE,FALSE,FALSE,FALSE
6,31603,6010,1,0.534943589,2012Q3,2,3,3,3,3,2,2,3,3,2,3,3,1,3,,FALSE,FALSE,FALSE,FALSE
6,33119,6000,1,0.534943589,2012Q3,1,2,2,2,2,2,2,3,2,2,2,3,2,3,,FALSE,FALSE,FALSE,FALSE
6,33134,5000,1,0.100024529,2012Q3,2,2,,2,2,2,2,3,3,3,1,3,1,3,,FALSE,FALSE,FALSE,FALSE
6,34801,5000,1,0.100024529,2012Q3,2,2,,2,3,3,2,3,3,1,1,3,1,1,3,FALSE,FALSE,FALSE,FALSE
6,34854,5000,1,0.100024529,2012Q3,1,2,2,2,2,3,3,2,2,1,2,3,2,3,,FALSE,FALSE,FALSE,FALSE
6,34914,5010,1,0.100024529,2012Q3,2,3,,3,2,3,2,3,2,1,1,2,1,3,,FALSE,FALSE,FALSE,FALSE
6,34962,6000,3,7.617886293,2012Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,3,1,FALSE,FALSE,FALSE,FALSE
6,34992,5000,1,0.100024529,2012Q3,2,3,1,3,1,2,2,3,1,2,3,3,2,3,3,FALSE,FALSE,FALSE,FALSE
6,35024,5010,2,0.323951711,2012Q3,2,3,3,3,2,2,2,2,3,2,2,2,2,1,,FALSE,FALSE,FALSE,FALSE
6,36213,6010,2,0.883536817,2012Q3,2,2,2,2,2,1,2,3,3,1,3,3,1,3,2,FALSE,FALSE,FALSE,FALSE
6,37305,6010,3,7.617886293,2012Q3,1,,,1,1,2,2,2,1,1,3,3,1,2,1,FALSE,FALSE,FALSE,FALSE
6,37307,5000,3,7.280376325,2012Q3,2,2,,2,2,2,2,3,2,2,3,3,1,2,,FALSE,FALSE,FALSE,FALSE
6,37314,6000,1,0.534943589,2012Q3,1,1,1,1,1,1,1,2,2,2,3,3,2,3,2,FALSE,FALSE,FALSE,FALSE
6,37325,6010,1,0.534943589,2012Q3,2,3,,3,,3,,3,,1,3,2,2,2,3,FALSE,FALSE,FALSE,FALSE
6,37341,5010,4,2.563044058,2012Q3,2,2,2,2,2,2,2,3,2,2,3,3,1,3,8,FALSE,FALSE,FALSE,FALSE
6,37343,5000,1,0.100024529,2012Q3,1,1,1,2,2,2,2,2,2,2,1,2,3,3,12,FALSE,FALSE,FALSE,FALSE
6,37351,5010,3,7.280376325,2012Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,3,3,FALSE,FALSE,FALSE,FALSE
6,37651,5010,4,2.563044058,2012Q3,2,1,2,1,2,2,2,2,2,2,3,3,3,3,,FALSE,FALSE,FALSE,FALSE
6,37659,6010,4,5.009144199,2012Q3,2,3,1,3,2,2,2,3,3,1,2,3,1,3,9,FALSE,FALSE,FALSE,FALSE
6,44059,6010,1,0.534943589,2012Q3,2,3,3,3,3,2,2,3,3,2,3,3,1,3,,FALSE,FALSE,FALSE,FALSE
6,50037,6000,1,0.534943589,2012Q3,2,1,1,1,1,1,1,2,2,2,2,3,2,2,8,FALSE,FALSE,FALSE,FALSE
6,53335,6000,2,0.883536817,2012Q3,2,3,,3,2,3,2,3,2,1,3,3,1,3,,FALSE,FALSE,FALSE,FALSE
6,80006,6000,1,0.534943589,2012Q3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,,FALSE,FALSE,FALSE,FALSE
6,80648,6010,2,0.883536817,2012Q3,2,3,2,2,2,2,2,3,3,1,3,1,1,1,8,FALSE,FALSE,FALSE,FALSE
6,81189,5000,1,0.100024529,2012Q3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE
6,97074,6000,2,0.883536817,2012Q3,2,3,,3,2,3,2,3,2,1,3,3,1,3,1,FALSE,FALSE,FALSE,FALSE
6,97201,6010,4,5.009144199,2012Q3,1,3,2,3,2,1,2,3,2,2,2,3,2,3,4,FALSE,FALSE,FALSE,FALSE
6,97346,6010,1,0.534943589,2012Q3,2,3,3,3,3,3,3,3,3,1,3,1,1,2,,FALSE,FALSE,FALSE,FALSE
8,11183,5000,1,0.100024529,2012Q3,1,2,2,1,1,1,1,1,1,1,1,1,2,3,9,FALSE,FALSE,FALSE,FALSE
4,11195,5000,1,0.100024529,2012Q3,1,2,2,2,2,2,2,2,2,2,1,1,1,1,3,TRUE,FALSE,FALSE,FALSE
1,15279,6010,1,0.534943589,2012Q3,,3,,3,,3,,3,,3,3,3,1,2,6,TRUE,TRUE,FALSE,FALSE
6,13879,6010,3,7.617886293,2012Q3,2,2,2,2,2,3,2,3,2,1,2,2,1,2,2,TRUE,TRUE,FALSE,FALSE
5,13881,6010,2,0.883536817,2012Q3,1,2,,3,,2,,3,,1,1,1,1,2,,TRUE,TRUE,FALSE,FALSE
5,13882,5010,4,2.563044058,2012Q3,1,1,,1,,1,,1,,1,1,1,1,2,8,TRUE,TRUE,FALSE,FALSE
6,13883,5000,1,0.100024529,2012Q3,1,2,2,2,2,3,3,2,2,1,2,3,3,3,,TRUE,TRUE,FALSE,FALSE
2,13884,6010,2,0.883536817,2012Q3,2,3,3,3,3,1,2,3,3,1,2,2,1,2,,TRUE,TRUE,FALSE,FALSE
5,13885,6010,3,7.617886293,2012Q3,1,2,2,2,2,2,2,1,1,1,2,2,2,2,3,TRUE,TRUE,FALSE,FALSE
6,13886,6010,1,0.534943589,2012Q3,2,3,3,3,3,3,3,3,3,2,3,,,,,TRUE,TRUE,FALSE,FALSE
6,13887,6000,1,0.534943589,2012Q3,2,1,,2,,2,,2,,2,1,3,2,3,6,TRUE,TRUE,FALSE,FALSE
5,13888,6010,3,7.617886293,2012Q3,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE
2,13889,5000,2,0.323951711,2012Q3,2,2,,2,2,2,2,2,2,1,2,2,1,2,6,TRUE,TRUE,FALSE,FALSE
1,13890,5010,4,2.563044058,2012Q3,2,2,2,2,2,2,2,3,2,2,1,3,1,3,12,TRUE,TRUE,FALSE,FALSE
6,13891,6010,4,5.009144199,2012Q3,1,1,2,1,3,1,2,3,1,1,3,2,3,3,18,TRUE,TRUE,FALSE,FALSE
5,13892,6010,1,0.534943589,2012Q3,2,2,,2,,2,,2,,2,2,3,1,3,2,TRUE,TRUE,FALSE,FALSE
5,12393,5000,2,0.323951711,2012Q3,2,3,,3,2,3,2,3,2,1,2,3,1,1,,TRUE,FALSE,FALSE,FALSE
6,13894,6010,1,0.534943589,2012Q3,1,1,2,,,2,2,1,2,2,3,,,2,3,TRUE,TRUE,FALSE,FALSE
6,13895,5010,4,2.563044058,2012Q3,2,3,,3,,3,,3,,1,3,3,1,2,3,TRUE,TRUE,FALSE,FALSE
6,13896,6010,4,5.009144199,2012Q3,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE
1,13897,6010,2,0.883536817,2012Q3,2,3,3,3,3,2,3,3,3,1,1,3,1,3,2,TRUE,TRUE,FALSE,FALSE
1,13898,6010,4,5.009144199,2012Q3,,2,,2,2,2,1,2,2,2,2,2,1,3,,TRUE,TRUE,FALSE,FALSE
1,13899,6010,1,0.534943589,2012Q3,1,1,,1,,1,,1,,1,1,2,2,3,6,TRUE,TRUE,FALSE,FALSE
2,13900,5010,4,2.563044058,2012Q3,2,3,3,3,3,3,3,3,3,1,1,3,1,3,3,TRUE,TRUE,FALSE,FALSE
1,13901,6000,1,0.534943589,2012Q3,1,1,1,1,2,2,2,2,2,1,2,3,2,3,1,TRUE,TRUE,FALSE,FALSE
1,13902,6010,2,0.883536817,2012Q3,,,,2,2,2,2,2,2,2,2,3,1,3,,TRUE,TRUE,FALSE,FALSE
5,13903,5000,1,0.100024529,2012Q3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,TRUE,TRUE,FALSE,FALSE
5,13904,6010,1,0.534943589,2012Q3,2,3,,3,3,3,3,3,3,1,2,3,1,3,2,TRUE,TRUE,FALSE,FALSE
1,13905,5000,1,0.100024529,2012Q3,2,,,3,,3,,3,,1,2,3,1,3,4,TRUE,TRUE,FALSE,FALSE
6,13906,6010,2,0.883536817,2012Q3,2,3,2,3,2,3,2,3,2,1,3,3,1,3,1,TRUE,TRUE,FALSE,FALSE
5,13907,5000,1,0.100024529,2012Q3,1,2,2,2,1,3,2,2,2,2,1,2,1,2,2,TRUE,TRUE,FALSE,FALSE
5,13908,6010,2,0.883536817,2012Q3,1,2,,2,,2,,2,,1,1,2,2,3,4,TRUE,TRUE,FALSE,FALSE
5,13909,5000,1,0.100024529,2012Q3,2,3,,3,,3,,3,,1,1,3,2,2,6,TRUE,TRUE,FALSE,FALSE
1,14258,5010,4,2.563044058,2012Q3,2,2,1,2,1,3,1,3,1,1,3,3,2,2,10,TRUE,TRUE,FALSE,FALSE
4,13911,5000,1,0.100024529,2012Q3,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE
2,13912,6000,3,7.617886293,2012Q3,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE
6,13913,5000,4,2.563044058,2012Q3,2,1,,1,1,2,2,1,1,,2,3,3,1,6,TRUE,TRUE,FALSE,FALSE
6,13915,6010,4,5.009144199,2012Q3,2,3,2,2,2,1,2,3,2,1,1,2,1,3,6,TRUE,TRUE,FALSE,FALSE
6,14257,6010,2,0.883536817,2012Q3,2,3,1,3,2,3,2,3,2,3,2,3,3,3,2,TRUE,TRUE,FALSE,FALSE
5,13916,5000,2,0.323951711,2012Q3,2,3,3,3,3,3,3,3,3,1,2,3,1,3,,TRUE,TRUE,FALSE,FALSE
6,13917,5010,4,2.563044058,2012Q3,2,2,2,1,1,2,2,2,2,1,2,1,1,2,,TRUE,TRUE,FALSE,FALSE
1,13918,6010,1,0.534943589,2012Q3,2,3,2,3,2,2,2,3,2,3,3,3,2,3,11,TRUE,TRUE,FALSE,FALSE
1,13919,5000,1,0.100024529,2012Q3,1,2,,2,,2,,2,,1,1,2,2,2,12,TRUE,TRUE,FALSE,FALSE
1,13921,5010,4,2.563044058,2012Q3,1,,,1,1,2,1,1,1,2,2,3,1,2,,TRUE,TRUE,FALSE,FALSE
1,13923,5000,1,0.100024529,2012Q3,2,3,3,3,3,3,3,3,3,1,2,1,1,2,,TRUE,TRUE,FALSE,FALSE
1,13924,5010,1,0.100024529,2012Q3,2,3,3,3,3,2,2,3,3,,3,3,2,3,,TRUE,TRUE,FALSE,FALSE
1,13925,6010,2,0.883536817,2012Q3,2,3,,2,,2,,3,,1,2,3,1,3,,TRUE,TRUE,FALSE,FALSE
1,13926,5010,4,2.563044058,2012Q3,2,3,2,3,2,2,2,3,2,1,3,3,1,3,2,TRUE,TRUE,FALSE,FALSE
1,13927,6010,3,7.617886293,2012Q3,2,2,,2,2,2,2,2,2,1,2,3,1,2,2,TRUE,TRUE,FALSE,FALSE
1,13928,5010,1,0.100024529,2012Q3,2,3,3,3,3,3,3,3,2,2,2,2,2,3,,TRUE,TRUE,FALSE,FALSE
1,13929,6010,3,7.617886293,2012Q3,2,3,2,3,2,3,2,3,2,1,2,2,1,2,3,TRUE,TRUE,FALSE,FALSE
1,13930,6000,1,0.534943589,2012Q3,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE
1,13931,5010,4,2.563044058,2012Q3,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE
1,13932,6000,1,0.534943589,2012Q3,2,3,,3,2,2,2,3,2,2,2,3,2,3,,TRUE,TRUE,FALSE,FALSE
6,13933,6010,2,0.883536817,2012Q3,1,1,1,2,2,3,3,3,3,1,1,3,1,3,15,TRUE,TRUE,FALSE,FALSE
1,13934,5000,1,0.100024529,2012Q3,2,2,1,2,1,2,,2,,1,3,3,1,3,,TRUE,TRUE,FALSE,FALSE
5,13935,6000,1,0.534943589,2012Q3,2,3,3,3,2,3,2,3,3,1,1,2,1,3,,TRUE,TRUE,FALSE,FALSE
6,14114,6010,2,0.883536817,2012Q3,1,3,3,,,3,2,3,3,1,2,,,2,3,TRUE,TRUE,FALSE,FALSE
6,14115,6010,2,0.883536817,2012Q3,1,3,2,3,2,2,2,2,3,1,1,2,2,2,12,TRUE,TRUE,FALSE,FALSE
6,14116,6010,1,0.534943589,2012Q3,1,3,,3,,3,,3,,2,3,3,3,3,25,TRUE,TRUE,FALSE,FALSE
6,14117,6010,2,0.883536817,2012Q3,2,2,1,,,2,1,3,2,2,2,,,1,1,TRUE,TRUE,FALSE,FALSE
6,14118,5010,2,0.323951711,2012Q3,1,3,1,3,3,2,2,3,2,1,2,3,3,3,2,TRUE,TRUE,FALSE,FALSE
6,14119,5000,3,7.280376325,2012Q3,1,2,,2,,1,,1,,2,1,2,2,3,,TRUE,TRUE,FALSE,FALSE
6,14120,6000,1,0.534943589,2012Q3,1,2,2,,,2,2,2,2,,2,,,2,2,TRUE,TRUE,FALSE,FALSE
5,14121,6010,1,0.534943589,2012Q3,2,3,2,3,2,2,2,3,2,1,1,2,1,3,,TRUE,TRUE,FALSE,FALSE
2,14122,5010,4,2.563044058,2012Q3,2,3,,3,,3,,3,,1,3,3,1,3,6,TRUE,TRUE,FALSE,FALSE
1,14123,6010,1,0.534943589,2012Q3,1,1,,1,,1,,1,,1,2,3,3,2,,TRUE,TRUE,FALSE,FALSE
6,14124,6000,1,0.534943589,2012Q3,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,TRUE,TRUE,FALSE,FALSE
2,14125,5010,4,2.563044058,2012Q3,1,2,1,2,2,2,2,2,1,1,2,3,2,3,18,TRUE,TRUE,FALSE,FALSE
6,14126,5010,1,0.100024529,2012Q3,2,2,3,3,3,2,3,3,3,1,2,3,1,2,1,TRUE,TRUE,FALSE,FALSE
1,14127,6000,2,0.883536817,2012Q3,1,,,1,,1,,1,,2,1,2,2,2,3,TRUE,TRUE,FALSE,FALSE
5,14128,5000,1,0.100024529,2012Q3,1,1,,1,2,1,2,1,2,2,2,3,2,3,4,TRUE,TRUE,FALSE,FALSE
1,14129,5010,4,2.563044058,2012Q3,2,2,3,2,2,3,3,2,2,2,1,3,1,3,5,TRUE,TRUE,FALSE,FALSE
6,14130,6010,2,0.883536817,2012Q3,2,2,,2,2,2,2,3,3,1,2,2,1,3,1,TRUE,TRUE,FALSE,FALSE
6,14131,5010,1,0.100024529,2012Q3,2,3,3,3,3,3,2,3,3,3,2,2,1,2,10,TRUE,TRUE,FALSE,FALSE
6,14132,5000,1,0.100024529,2012Q3,2,3,3,3,3,3,3,3,3,1,,,1,,2,TRUE,TRUE,FALSE,FALSE
5,14133,6010,1,0.534943589,2012Q3,1,1,1,2,2,2,2,1,1,2,3,3,3,3,12,TRUE,TRUE,FALSE,FALSE
6,14134,6010,3,7.617886293,2012Q3,2,2,2,3,3,2,3,2,2,1,1,3,1,3,6,TRUE,TRUE,FALSE,FALSE
5,14136,5010,4,2.563044058,2012Q3,2,2,2,3,2,3,2,3,3,1,2,3,1,3,7,TRUE,TRUE,FALSE,FALSE
5,14137,6010,1,0.534943589,2012Q3,2,3,1,,,2,2,2,2,,2,3,1,3,,TRUE,TRUE,FALSE,FALSE
1,14138,6010,1,0.534943589,2012Q3,,3,2,3,2,2,2,3,2,1,3,2,2,3,,TRUE,TRUE,FALSE,FALSE
6,14140,6010,4,5.009144199,2012Q3,2,2,1,2,1,3,1,3,2,1,3,3,1,2,6,TRUE,TRUE,FALSE,FALSE
1,14141,6010,1,0.534943589,2012Q3,1,1,2,,2,2,2,1,2,2,1,3,3,3,0,TRUE,TRUE,FALSE,FALSE
1,14142,5010,4,2.563044058,2012Q3,2,2,2,2,2,2,2,2,2,1,2,3,2,3,2,TRUE,TRUE,FALSE,FALSE
5,14143,6010,2,0.883536817,2012Q3,1,2,2,1,2,2,2,3,3,1,3,3,3,3,6,TRUE,TRUE,FALSE,FALSE
5,14186,6010,1,0.534943589,2012Q3,1,1,1,1,1,2,2,2,2,1,2,3,3,2,,TRUE,TRUE,FALSE,FALSE
1,10086,5000,1,0.100024529,2012Q3,2,3,2,3,2,2,2,3,2,3,1,2,1,,,TRUE,FALSE,FALSE,FALSE
1,80658,6000,1,0.534943589,2012Q3,1,2,2,2,2,2,2,2,2,2,2,3,3,3,,TRUE,FALSE,FALSE,FALSE
2,10236,5010,4,2.563044058,2012Q3,2,2,,3,,3,,3,,1,3,3,1,3,6,TRUE,FALSE,FALSE,FALSE
2,30090,5000,1,0.100024529,2012Q3,2,,,3,2,,2,,3,2,3,3,2,2,,TRUE,FALSE,FALSE,FALSE
1,11027,5000,1,0.100024529,2012Q3,2,2,2,2,2,3,3,3,3,1,2,2,1,2,3,TRUE,FALSE,FALSE,FALSE
8,11070,5000,1,0.100024529,2012Q3,2,2,1,1,1,2,1,2,1,2,2,3,2,2,3,TRUE,FALSE,FALSE,FALSE
1,35983,5000,4,2.563044058,2012Q3,2,2,,2,,2,,3,,2,2,3,2,3,4,TRUE,FALSE,FALSE,FALSE
1,36144,6010,1,0.534943589,2012Q3,2,2,,3,1,2,2,3,2,1,2,2,2,3,1,TRUE,FALSE,FALSE,FALSE
4,11156,5000,2,0.323951711,2012Q3,2,3,1,3,1,2,2,3,1,1,3,2,1,3,3,TRUE,FALSE,FALSE,FALSE
6,11171,5000,1,0.100024529,2012Q3,2,2,2,2,2,2,2,2,2,2,3,3,1,3,,TRUE,FALSE,FALSE,FALSE
6,35028,5010,1,0.100024529,2012Q3,2,3,2,3,2,2,2,3,2,2,2,1,1,2,,TRUE,FALSE,FALSE,FALSE
2,10139,5000,1,0.100024529,2012Q3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,TRUE,FALSE,FALSE,FALSE
1,96986,6010,2,0.883536817,2012Q3,2,2,2,2,1,2,1,1,2,3,1,3,1,2,,TRUE,FALSE,FALSE,FALSE
1,12395,5010,4,2.563044058,2012Q3,2,2,2,2,2,2,2,3,2,1,2,2,1,3,6,TRUE,FALSE,FALSE,FALSE
6,11110,5000,1,0.100024529,2012Q3,2,2,2,2,2,3,2,3,3,1,1,3,1,1,6,TRUE,FALSE,FALSE,FALSE
4,96993,6000,1,0.534943589,2012Q3,2,3,2,3,2,3,2,3,2,1,2,3,1,2,1,TRUE,FALSE,FALSE,FALSE
6,12387,5010,1,0.100024529,2012Q3,2,2,2,2,2,2,2,3,3,2,1,2,2,2,6,TRUE,FALSE,FALSE,FALSE
5,36017,5010,1,0.100024529,2012Q3,1,,,1,1,1,2,2,2,2,2,3,3,2,,TRUE,FALSE,FALSE,FALSE
6,35039,6000,4,5.009144199,2012Q3,2,1,1,1,1,2,2,1,1,2,2,3,1,3,3,TRUE,FALSE,FALSE,FALSE
5,10816,5010,1,0.100024529,2012Q3,1,2,,3,,1,,2,,2,2,2,2,3,1,TRUE,FALSE,FALSE,FALSE
5,34803,6010,2,0.883536817,2012Q3,1,2,2,2,2,2,2,2,2,2,3,3,1,3,,TRUE,FALSE,FALSE,FALSE
2,11040,5000,1,0.100024529,2012Q3,2,2,1,2,2,2,2,2,2,1,2,2,1,2,3,TRUE,FALSE,FALSE,FALSE
3,11159,5000,1,0.100024529,2012Q3,2,2,2,2,1,2,1,2,2,3,1,3,2,2,2,TRUE,FALSE,FALSE,FALSE
3,44121,6000,1,0.534943589,2012Q3,2,3,2,3,2,3,2,3,2,1,1,2,2,3,,TRUE,FALSE,FALSE,FALSE
6,35556,5010,4,2.563044058,2012Q3,1,1,1,1,1,2,1,2,1,3,2,3,2,3,,TRUE,FALSE,FALSE,FALSE
1,10026,5000,1,0.091787215,2012Q4,2,2,,2,2,2,2,2,2,2,3,3,1,2,,FALSE,FALSE,FALSE,FALSE
1,10057,5000,3,4.044653514,2012Q4,1,2,,2,1,2,2,2,2,2,1,3,2,2,,FALSE,FALSE,FALSE,FALSE
1,10060,5000,1,0.091787215,2012Q4,2,1,1,2,1,2,1,1,2,1,3,3,1,2,2,FALSE,FALSE,FALSE,FALSE
1,10073,5000,2,0.23870126,2012Q4,2,2,2,2,2,2,3,3,2,2,2,2,1,2,6,FALSE,FALSE,FALSE,FALSE
1,10077,5010,1,0.091787215,2012Q4,,3,2,3,2,3,2,3,2,1,3,3,1,1,,FALSE,FALSE,FALSE,FALSE
1,10079,5000,2,0.23870126,2012Q4,,2,3,2,2,2,2,3,3,1,2,2,1,2,6,FALSE,FALSE,FALSE,FALSE
1,10090,5000,1,0.091787215,2012Q4,2,2,1,2,2,3,2,3,1,1,3,3,1,3,,FALSE,FALSE,FALSE,FALSE
1,10129,5000,1,0.091787215,2012Q4,1,2,,2,,2,,2,,2,2,3,2,3,3,FALSE,FALSE,FALSE,FALSE
1,10155,5000,1,0.091787215,2012Q4,1,3,3,3,3,3,3,2,3,2,2,3,1,2,4,FALSE,FALSE,FALSE,FALSE
1,10561,6000,1,0.472740846,2012Q4,1,2,3,3,3,2,3,3,3,1,1,2,1,3,1,FALSE,FALSE,FALSE,FALSE
1,11014,5000,1,0.091787215,2012Q4,2,2,2,2,2,2,2,3,2,3,1,2,1,2,1,FALSE,FALSE,FALSE,FALSE
1,11039,5000,1,0.091787215,2012Q4,2,,,2,,3,,3,,1,3,2,1,1,,FALSE,FALSE,FALSE,FALSE
1,11044,5000,1,0.091787215,2012Q4,2,2,2,2,2,3,3,3,3,1,3,3,1,2,2,FALSE,FALSE,FALSE,FALSE
1,11045,5000,1,0.091787215,2012Q4,2,1,2,2,2,2,2,2,2,2,1,2,1,3,,FALSE,FALSE,FALSE,FALSE
1,11046,5010,2,0.23870126,2012Q4,2,1,2,1,2,1,3,1,1,2,3,3,2,3,9,FALSE,FALSE,FALSE,FALSE
1,11048,5000,1,0.091787215,2012Q4,1,2,2,3,2,2,2,2,2,,3,3,1,3,3,FALSE,FALSE,FALSE,FALSE
1,11073,5000,1,0.091787215,2012Q4,1,2,2,2,2,2,2,2,2,1,2,3,2,3,,FALSE,FALSE,FALSE,FALSE
1,11164,5000,1,0.091787215,2012Q4,1,1,2,1,2,2,2,2,2,1,3,3,1,2,8,FALSE,FALSE,FALSE,FALSE
1,12259,5000,1,0.091787215,2012Q4,1,2,1,2,1,2,1,2,2,2,2,3,2,3,2,FALSE,FALSE,FALSE,FALSE
1,12262,5000,2,0.23870126,2012Q4,2,2,,1,,1,,2,,1,2,3,2,3,4,FALSE,FALSE,FALSE,FALSE
1,13890,5010,4,1.830745756,2012Q4,2,2,2,2,2,2,2,2,2,2,2,3,1,3,8,FALSE,FALSE,FALSE,FALSE
1,13893,5010,1,0.091787215,2012Q4,2,3,2,3,2,3,2,3,2,1,2,3,1,2,9,FALSE,FALSE,FALSE,FALSE
1,13897,6010,2,0.673170908,2012Q4,2,3,2,3,2,3,3,3,3,1,2,,1,2,2,FALSE,FALSE,FALSE,FALSE
1,13899,6010,1,0.472740846,2012Q4,1,1,1,2,2,1,1,1,2,2,1,3,2,2,6,FALSE,FALSE,FALSE,FALSE
1,13919,5000,1,0.091787215,2012Q4,1,2,2,1,2,3,2,2,2,2,1,2,2,3,12,FALSE,FALSE,FALSE,FALSE
1,13921,5010,4,1.830745756,2012Q4,1,2,2,2,2,2,2,2,2,2,3,3,1,3,,FALSE,FALSE,FALSE,FALSE
1,13923,5000,1,0.091787215,2012Q4,2,3,,3,3,3,3,3,3,3,3,3,1,3,,FALSE,FALSE,FALSE,FALSE
1,13924,5010,1,0.091787215,2012Q4,2,3,3,3,3,2,2,3,3,1,3,3,2,3,2,FALSE,FALSE,FALSE,FALSE
1,13925,6010,2,0.673170908,2012Q4,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,FALSE,FALSE,FALSE,FALSE
1,13926,5010,4,1.830745756,2012Q4,2,2,2,2,2,2,2,3,3,1,3,3,1,3,,FALSE,FALSE,FALSE,FALSE
1,13929,6010,3,3.808943146,2012Q4,1,1,2,1,2,2,2,3,3,2,2,2,1,2,2,FALSE,FALSE,FALSE,FALSE
1,13932,6000,1,0.472740846,2012Q4,2,3,2,3,2,2,2,2,2,2,2,3,2,3,,FALSE,FALSE,FALSE,FALSE
1,13934,5000,1,0.091787215,2012Q4,1,1,3,1,,2,2,1,,2,3,2,2,3,2,FALSE,FALSE,FALSE,FALSE
1,14127,6000,2,0.673170908,2012Q4,1,1,2,1,2,1,2,1,2,2,1,2,2,2,4,FALSE,FALSE,FALSE,FALSE
1,36144,6010,1,0.472740846,2012Q4,2,3,2,3,2,2,2,3,2,1,3,2,2,3,,FALSE,FALSE,FALSE,FALSE
1,14141,6010,1,0.472740846,2012Q4,2,2,2,2,2,2,2,3,3,2,2,3,2,3,,FALSE,FALSE,FALSE,FALSE
1,30085,6010,2,0.673170908,2012Q4,,,,1,2,2,2,2,2,2,3,3,1,3,,FALSE,FALSE,FALSE,FALSE
