Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Comments,Latecomer,NewRecruit,WrongClassific,Duplicate,Imputed
01,12266,0088,2,100,11Q1,1,2,2,2,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12266,0088,2,100,11Q3,2,1,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12266,0088,2,100,11Q4,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12266,0088,2,100,12Q2,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12267,0088,2,100,10Q2,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12267,0088,2,100,10Q3,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12267,0088,2,100,11Q1,2,2,2,1,1,3,2,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12268,0088,5,100,10Q2,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12268,0088,5,100,10Q3,2,2,2,1,1,3,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12270,0088,2,100,10Q2,2,2,2,,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12270,0088,2,100,11Q2,2,2,2,2,2,2,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12270,0088,2,100,11Q3,2,3,2,2,2,2,2,2,1,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12270,0088,2,100,11Q4,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12270,0088,2,100,12Q2,2,2,2,2,2,1,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12282,0088,6,100,11Q1,2,3,3,2,1,2,2,2,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12282,0088,6,100,11Q2,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12282,0088,6,100,11Q3,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12282,0088,6,100,12Q2,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12282,0088,6,100,12Q4,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10190,0088,2,100,10Q2,1,2,,2,,3,,3,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10190,0088,2,100,10Q4,2,2,2,2,2,3,1,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10190,0088,2,100,11Q4,2,2,2,2,2,1,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10190,0088,2,100,12Q4,2,2,2,2,3,2,3,1,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12286,0088,2,100,10Q3,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12286,0088,2,100,10Q4,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12286,0088,2,100,11Q1,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12286,0088,2,100,11Q2,1,3,2,2,2,1,1,2,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12286,0088,2,100,11Q3,2,2,2,2,2,1,3,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12286,0088,2,100,11Q4,2,2,2,3,2,2,2,3,1,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12286,0088,2,100,12Q1,2,2,2,1,2,3,2,3,1,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12286,0088,2,100,12Q2,1,2,2,3,3,3,3,2,2,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12286,0088,2,100,12Q3,2,2,2,2,2,2,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12291,0088,2,100,10Q2,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12291,0088,2,100,10Q3,2,2,,3,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12291,0088,2,100,10Q4,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12291,0088,2,100,11Q1,2,2,2,3,2,3,2,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12291,0088,2,100,12Q2,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12291,0088,2,100,12Q4,2,2,2,2,2,2,1,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12419,0088,5,100,10Q2,2,3,2,2,2,,,2,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12419,0088,5,100,10Q4,2,3,2,2,2,3,3,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12419,0088,5,100,11Q3,2,2,2,2,1,2,2,2,2,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12419,0088,5,100,11Q4,2,2,2,2,1,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12419,0088,5,100,12Q4,1,2,2,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12422,0088,3,100,10Q2,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,12427,0088,2,100,12Q1,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,0,100,01Q2,1,1,1,2,2,1,2,3,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,0,100,01Q3,2,1,1,2,2,3,3,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,0,100,01Q4,2,1,2,3,3,2,3,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,0,100,02Q1,2,1,3,1,2,2,3,2,2,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,0,100,02Q2,2,2,3,2,2,1,2,1,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,0,100,02Q3,2,3,3,2,2,2,2,1,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,0,100,02Q4,2,3,3,2,2,2,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,0,100,03Q1,2,2,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,0,100,03Q2,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,0,100,03Q3,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,0,100,04Q2,2,2,2,1,1,1,2,2,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,0,100,06Q1,1,2,2,1,1,2,2,2,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,0,100,07Q1,1,1,,2,,1,,2,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,0,100,07Q4,1,2,2,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,0,100,08Q1,1,2,2,1,2,2,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,2,100,11Q4,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30007,0088,2,100,12Q2,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,0,100,01Q3,1,2,2,3,3,1,3,1,1,1,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,0,100,01Q4,2,2,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,0,100,02Q1,1,2,1,3,1,3,1,3,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,0,100,02Q3,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,0,100,04Q4,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,0,100,06Q3,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,0,100,07Q1,1,1,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,0,100,07Q2,1,3,1,3,1,3,1,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,0,100,08Q1,1,1,1,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,2,100,08Q4,1,2,,3,,2,,3,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,2,100,09Q2,1,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,2,100,09Q4,1,2,3,3,3,3,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,2,100,10Q1,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,2,100,10Q3,1,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,2,100,10Q4,1,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,2,100,11Q2,2,2,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,2,100,11Q3,2,2,2,2,2,2,2,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,2,100,12Q1,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30051,0088,2,100,12Q4,,2,2,2,2,2,2,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30142,0088,0,100,03Q1,1,1,1,1,1,1,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30277,0088,0,100,01Q4,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30277,0088,0,100,02Q1,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30277,0088,0,100,02Q2,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30277,0088,0,100,02Q3,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30277,0088,0,100,02Q4,,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30277,0088,0,100,04Q1,1,1,,2,,2,,2,,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30277,0088,0,100,05Q1,1,1,2,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30277,0088,0,100,07Q4,1,2,2,1,2,3,1,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30277,0088,0,100,08q2,1,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30277,0088,2,100,08Q3,1,3,2,3,,1,3,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30277,0088,2,100,11Q1,2,3,3,1,1,2,2,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30284,0088,0,100,01Q3,,2,2,3,3,2,1,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30284,0088,0,100,01Q4,2,2,2,2,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30284,0088,0,100,02Q2,2,2,3,2,2,3,2,3,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30284,0088,0,100,02Q3,2,2,2,2,3,2,2,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30284,0088,0,100,02Q4,2,2,2,3,3,3,3,3,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30284,0088,0,100,03Q1,2,2,3,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30284,0088,0,100,03Q3,2,2,2,2,2,1,,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30284,0088,0,100,04Q3,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30284,0088,0,100,04Q4,2,2,2,3,2,3,3,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30284,0088,0,100,05Q2,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30284,0088,0,100,05Q3,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,01Q4,1,2,2,1,2,1,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,02Q2,,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,02Q3,1,2,,2,,2,,2,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,02Q4,2,2,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,03Q1,2,2,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,03Q2,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,03Q3,,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,04Q1,2,2,2,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,04Q2,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,04Q3,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,04Q4,1,2,3,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,05Q1,2,2,3,3,3,3,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,05Q2,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,05Q3,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,06Q1,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,06Q3,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30305,0088,0,100,07Q4,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,01Q2,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,01Q3,1,2,1,2,1,1,1,1,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,01Q4,1,2,2,1,2,2,1,2,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,02Q2,1,3,,1,,1,,1,,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,02Q3,1,2,,1,,1,,1,,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,02Q4,1,2,,1,,1,,1,,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,03Q1,1,1,,1,,1,,1,,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,03Q2,1,2,1,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,03Q3,,1,3,1,3,1,3,1,3,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,04Q1,1,2,1,2,1,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,04Q2,1,2,2,2,1,2,1,2,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,04Q3,1,2,2,3,3,2,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,04Q4,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,05Q1,1,2,2,2,2,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,06Q1,,2,2,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,06Q4,,3,2,2,1,2,1,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,07Q1,1,3,2,3,2,3,2,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,07Q4,1,1,2,3,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,0,100,08Q1,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,2,100,08Q3,,2,2,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,2,100,09Q2,1,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,2,100,10Q4,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,2,100,11Q3,2,2,2,2,2,1,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,2,100,11Q4,,2,2,1,2,2,2,1,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30512,0088,2,100,12Q2,2,2,2,2,1,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30551,0088,0,100,01Q2,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30551,0088,0,100,01Q4,2,2,2,3,1,3,1,3,1,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30551,0088,0,100,02Q2,2,3,,2,,2,,3,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30551,0088,0,100,02Q3,2,3,2,3,2,3,2,2,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30551,0088,0,100,03Q1,2,3,2,2,2,3,3,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30551,0088,0,100,04Q2,1,2,1,1,2,1,2,1,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30551,0088,0,100,04Q3,1,1,1,1,2,2,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30551,0088,0,100,04Q4,,2,2,2,3,2,3,2,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30551,0088,0,100,05Q1,1,2,1,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30551,0088,0,100,05Q2,,1,1,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30599,0088,0,100,01Q2,1,2,2,,3,1,3,1,,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30599,0088,0,100,01Q3,2,1,2,3,2,3,3,2,,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30599,0088,0,100,01Q4,2,2,2,3,,3,,3,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30599,0088,0,100,02Q1,2,2,2,3,3,2,,2,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30648,0088,0,100,01Q4,2,2,2,3,2,3,3,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30682,0088,0,100,01Q4,,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30682,0088,0,100,02Q2,1,2,,2,,3,,2,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30682,0088,0,100,02Q3,1,2,,1,,3,,1,,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30682,0088,0,100,04Q2,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30682,0088,0,100,05Q3,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30682,0088,0,100,06Q1,1,2,2,1,2,3,3,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30682,0088,2,100,08Q3,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30682,0088,2,100,11Q2,1,2,2,2,2,3,3,2,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30682,0088,2,100,12Q1,1,2,2,2,3,3,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,31390,0088,0,100,01Q4,2,3,2,3,2,3,2,3,2,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,31390,0088,0,100,02Q1,2,3,3,1,3,2,1,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,31390,0088,0,100,07Q4,2,2,2,2,1,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,31390,0088,0,100,08q2,1,2,2,1,2,1,2,1,1,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,32021,0088,0,100,01Q3,2,2,1,1,1,2,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,32021,0088,0,100,02Q3,2,3,1,2,2,2,1,2,1,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,32021,0088,0,100,02Q4,2,2,1,2,2,2,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,32021,0088,0,100,03Q2,2,2,2,2,3,1,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,32021,0088,0,100,04Q4,1,1,1,1,1,1,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,32021,0088,0,100,05Q3,1,2,2,2,1,1,2,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,7,100,02Q1,2,3,1,1,1,1,1,1,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,7,100,02Q2,1,3,1,1,2,1,1,1,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,7,100,02Q3,2,3,2,2,2,2,2,2,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,7,100,02Q4,2,3,1,1,2,3,1,2,1,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,7,100,05Q2,1,1,1,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,7,100,05Q3,1,1,2,2,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,7,100,06Q2,1,1,1,2,2,2,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,7,100,06Q4,1,1,1,1,2,1,1,1,1,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,7,100,07Q1,1,1,2,2,2,2,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,7,100,07Q4,1,1,1,2,2,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,7,100,08Q1,1,1,2,1,2,1,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,8,100,08Q3,1,2,2,2,2,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,8,100,08Q4,2,2,2,2,2,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,8,100,09Q2,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,8,100,09Q3,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,8,100,09Q4,1,3,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,8,100,10Q1,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,8,100,10Q3,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,8,100,11Q4,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,8,100,12Q1,1,2,2,1,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,8,100,12Q2,2,2,2,1,2,2,2,2,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34735,0088,8,100,12Q3,2,2,2,2,2,3,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34752,0088,2,100,02Q3,1,1,2,1,2,1,2,2,1,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34870,0088,0,100,02Q1,2,3,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34870,0088,0,100,03Q1,,3,1,3,1,3,1,3,1,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34870,0088,0,100,04Q3,1,2,2,2,1,2,2,2,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34870,0088,0,100,04Q4,,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34870,0088,0,100,05Q2,1,1,1,1,1,1,1,1,1,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34870,0088,0,100,06Q2,1,1,2,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34870,0088,0,100,06Q4,1,2,,1,,2,,1,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34870,0088,2,100,09Q2,2,2,1,1,1,2,1,3,1,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34870,0088,2,100,10Q2,2,2,3,2,,3,,2,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34870,0088,2,100,10Q3,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34870,0088,2,100,10Q4,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,34870,0088,2,100,11Q1,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
