Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Comments,Latecomer,NewRecruit,WrongClassific,Duplicate,Imputed
6,82605,703,1,100,14Q3,2,2,1,2,2,3,2,2,2,2,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82615,703,1,100,14Q3,1,2,,1,,2,,2,,2,3,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96967,702,3,100,14Q3,2,2,2,2,1,3,1,3,1,2,2,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97214,702,2,100,14Q3,,2,2,2,2,2,2,2,2,1,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,97218,702,3,100,14Q3,1,1,1,1,1,2,1,2,1,2,2,1,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,97249,701,4,100,14Q3,1,1,1,2,2,,,,,2,3,1,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,14284,703,4,100,14Q2,2,2,3,2,3,2,3,3,3,1,3,3,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,10227,701,2,100,14Q4,2,2,2,2,2,2,2,2,2,2,2,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,10302,702,1,100,14Q4,,3,1,3,1,3,1,3,1,3,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,10303,701,3,100,14Q4,2,3,3,3,3,2,3,3,3,1,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13880,703,2,100,14Q4,2,3,3,3,3,2,2,3,3,1,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11328,702,9,100,14Q4,2,3,,3,,3,,3,,1,3,3,1,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
8,37353,703,2,100,14Q3,1,2,3,2,3,2,3,2,3,2,2,3,1,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
2,37470,702,3,100,14Q2,2,2,,2,,3,,3,,1,2,2,2,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,82519,703,1,100,14Q3,1,2,,2,3,2,2,3,3,2,2,3,2,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,35008,703,3,100,15Q1,2,3,2,3,2,3,2,3,2,1,2,3,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,35988,701,4,100,15Q1,1,3,2,3,1,3,1,2,3,1,3,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36015,702,3,100,15Q1,2,3,3,3,3,3,3,3,3,1,3,3,1,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
5,36027,701,4,100,15Q1,1,2,1,2,1,1,1,3,2,2,2,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,36051,701,4,100,15Q1,1,1,2,3,2,1,2,1,2,2,3,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,2,100,15Q1,1,,,2,2,2,2,3,2,2,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37323,702,4,100,15Q1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37346,703,3,100,15Q1,2,,,3,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37349,703,3,100,15Q1,2,2,3,2,3,3,3,3,3,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,37353,703,2,100,15Q1,2,3,3,3,3,3,3,3,3,1,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,37362,703,4,100,15Q1,2,2,2,2,2,2,1,2,2,1,2,3,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37536,703,4,100,15Q1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37667,702,2,100,15Q1,2,,,3,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82502,703,4,100,15Q1,2,3,2,3,2,3,2,3,2,1,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82504,703,1,100,15Q1,2,2,2,3,2,3,3,2,2,1,2,3,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82581,702,4,100,15Q1,2,3,2,2,2,2,2,3,2,1,3,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82583,701,4,100,15Q1,2,3,,3,,2,,3,,1,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82605,703,1,100,15Q1,2,3,2,3,2,3,2,2,2,2,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82615,703,1,100,15Q1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97214,702,2,100,15Q1,2,,,3,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,97218,702,3,100,15Q1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,97249,701,4,100,15Q1,1,2,2,2,2,2,2,2,2,3,3,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,99966,703,4,100,15Q1,2,3,2,3,2,3,2,3,2,1,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,10227,701,2,100,15Q1,1,1,1,1,1,1,2,1,2,2,2,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11328,702,9,100,15Q1,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13880,703,2,100,15Q1,2,,,3,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14031,703,4,100,15Q1,2,3,3,3,3,3,3,3,3,2,2,3,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,14033,701,4,100,15Q1,1,2,3,1,1,1,1,2,2,1,2,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14039,703,4,100,15Q1,2,3,3,3,3,3,3,3,3,1,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,15236,702,9,100,15Q1,2,2,2,2,2,2,2,3,3,2,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,15242,702,9,100,15Q1,2,2,2,2,2,2,2,3,2,2,2,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33131,702,2,100,15Q1,2,3,3,3,3,3,3,3,3,1,1,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,1,100,15Q1,1,2,1,2,1,1,2,2,2,1,1,3,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,34964,702,1,100,15Q1,1,,,3,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,34861,701,1,100,15Q1,2,2,2,3,2,3,3,2,3,2,3,2,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,82519,703,1,100,15Q1,2,3,3,3,3,3,3,3,3,1,3,3,1,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,11328,702,9,100,15Q2,2,3,2,3,2,3,2,3,2,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13880,703,2,100,15Q2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14031,703,4,100,15Q2,2,3,3,3,3,3,3,3,3,2,2,3,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,14033,701,4,100,15Q2,1,2,2,2,2,2,1,2,2,1,2,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14040,703,8,100,15Q2,2,,,3,2,3,2,3,2,1,1,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14139,703,2,100,15Q2,2,2,2,1,2,2,2,3,3,3,2,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33131,702,2,100,15Q2,2,3,2,3,2,3,2,2,2,1,1,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,1,100,15Q2,1,2,2,2,1,2,2,2,2,1,1,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,34964,702,1,100,15Q2,1,2,2,3,2,2,2,2,2,1,3,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,34980,702,1,100,15Q2,,3,2,3,2,3,3,3,3,1,1,2,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,35008,703,3,100,15Q2,1,2,,2,2,2,2,3,2,1,2,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,35988,701,4,100,15Q2,1,2,2,2,2,2,2,2,2,3,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,4,100,15Q2,1,1,1,1,1,1,1,1,1,1,2,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,36051,701,4,100,15Q2,1,2,2,2,2,1,2,2,3,2,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,2,100,15Q2,2,3,,3,2,3,2,3,2,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,36212,703,1,100,15Q2,1,2,2,2,2,2,2,2,2,2,3,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37323,702,4,100,15Q2,1,1,2,1,2,1,2,2,2,1,2,3,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,37353,703,2,100,15Q2,2,3,3,3,3,3,3,3,3,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,7,100,15Q2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37361,702,4,100,15Q2,1,2,2,1,1,2,2,1,2,1,2,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37371,701,3,100,15Q2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37536,703,4,100,15Q2,1,3,2,2,3,2,3,2,2,1,2,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82492,703,3,100,15Q2,2,3,2,3,2,3,2,3,2,2,3,3,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82502,703,4,100,15Q2,2,2,1,3,2,3,2,3,2,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82504,703,1,100,15Q2,2,2,2,2,2,3,2,2,2,2,2,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82519,703,1,100,15Q2,1,3,3,3,3,3,2,3,3,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82581,702,4,100,15Q2,2,3,2,3,2,3,2,3,2,1,3,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82584,703,1,100,15Q2,2,3,,3,2,3,2,3,2,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82605,703,1,100,15Q2,2,3,2,3,2,3,2,2,2,2,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82615,703,1,100,15Q2,1,1,2,1,2,2,2,2,2,2,3,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97214,702,2,100,15Q2,2,2,2,3,3,2,2,3,3,1,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,97218,702,3,100,15Q2,2,2,2,3,2,3,2,2,2,2,2,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,34861,701,1,100,15Q2,2,3,2,3,1,3,2,3,2,2,2,2,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
2,35985,702,3,100,15Q2,1,2,,2,2,2,2,2,2,2,2,3,2,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,11328,702,9,100,15Q3,1,2,1,2,1,2,2,3,1,1,2,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13880,703,2,100,15Q3,1,3,2,3,2,3,2,3,2,2,2,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,14033,701,4,100,15Q3,1,2,3,3,3,2,3,3,3,1,2,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14039,703,4,100,15Q3,2,3,2,3,2,3,2,3,3,1,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14040,703,8,100,15Q3,2,3,,3,,2,,3,,1,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14135,703,4,100,15Q3,2,2,2,3,2,3,2,3,2,3,2,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,15542,703,2,100,15Q3,2,3,3,3,3,3,3,3,2,1,1,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,15545,703,8,100,15Q3,,3,2,3,2,3,2,3,2,,2,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,15547,703,8,100,15Q3,2,2,,2,2,,2,2,2,2,3,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,15591,703,9,100,15Q3,2,3,2,3,2,3,3,2,2,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,15594,703,8,100,15Q3,2,3,3,2,3,3,3,3,3,1,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,15599,703,7,100,15Q3,2,3,,3,,3,,3,,1,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,15601,703,9,100,15Q3,2,,2,2,2,3,2,3,2,1,3,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,15604,703,5,100,15Q3,2,3,2,2,2,2,2,3,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,15608,703,9,100,15Q3,2,3,3,3,3,3,2,3,2,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,15609,703,9,100,15Q3,1,2,2,2,2,2,2,2,2,2,3,3,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33131,702,2,100,15Q3,2,3,1,3,1,2,2,3,1,1,1,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,1,100,15Q3,2,2,1,1,2,2,2,2,2,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,34964,702,1,100,15Q3,1,,,3,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35985,702,3,100,15Q3,1,2,2,2,2,2,2,2,2,2,3,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,35988,701,4,100,15Q3,1,2,,2,1,2,1,2,2,3,3,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,4,100,15Q3,1,1,1,1,1,1,1,1,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,36051,701,4,100,15Q3,1,2,3,2,2,1,3,2,3,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,2,100,15Q3,2,2,,2,2,2,3,3,3,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,36212,703,1,100,15Q3,1,2,3,2,2,2,2,2,2,1,3,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37323,702,4,100,15Q3,2,2,2,2,2,2,2,2,2,2,3,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37337,703,2,100,15Q3,2,2,2,2,2,1,2,1,2,2,3,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,37353,703,2,100,15Q3,1,2,1,1,2,1,2,2,2,2,1,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,7,100,15Q3,2,3,3,3,3,3,3,3,3,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,37362,703,4,100,15Q3,2,2,2,2,2,2,1,2,2,1,2,3,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37367,701,2,100,15Q3,1,3,3,3,3,2,2,3,3,1,1,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37371,701,3,100,15Q3,2,2,2,3,2,3,2,2,2,2,3,3,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37667,702,2,100,15Q3,2,3,2,3,2,3,2,3,3,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82502,703,4,100,15Q3,2,2,2,3,3,3,2,2,2,2,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82504,703,1,100,15Q3,2,2,2,2,2,3,2,2,2,1,2,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82519,703,1,100,15Q3,1,3,3,3,3,2,3,2,3,1,3,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82581,702,4,100,15Q3,2,3,3,2,3,3,3,3,3,1,3,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82605,703,1,100,15Q3,2,2,2,3,2,3,2,2,2,2,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82615,703,1,100,15Q3,1,2,2,2,2,2,2,2,2,1,2,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97214,702,2,100,15Q3,2,,,2,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,97218,702,3,100,15Q3,1,2,2,3,2,3,2,2,2,2,2,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,97249,701,4,100,15Q3,1,,,1,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,15803,703,9,100,15Q3,2,3,3,3,3,3,3,3,3,1,,,1,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,10227,701,2,100,15Q4,2,3,2,3,3,3,3,3,3,2,2,3,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,10302,702,1,100,15Q4,,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11328,702,9,100,15Q4,1,1,1,2,1,2,2,2,1,1,2,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13880,703,2,100,15Q4,2,3,2,3,2,2,2,3,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,14033,701,4,100,15Q4,1,2,3,3,2,2,2,3,3,1,2,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14039,703,4,100,15Q4,2,,1,3,1,3,1,3,1,1,2,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14040,703,8,100,15Q4,2,3,,2,,2,,3,,1,1,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14135,703,4,100,15Q4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14139,703,2,100,15Q4,1,,,2,2,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,15591,703,9,100,15Q4,2,3,2,3,2,3,2,3,2,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,15594,703,8,100,15Q4,2,3,2,2,2,3,2,3,2,1,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,15604,703,5,100,15Q4,1,2,,2,,2,,2,,1,3,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,15803,703,9,100,15Q4,2,2,,3,,3,,3,,1,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33131,702,2,100,15Q4,1,1,3,1,3,2,2,1,3,2,1,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,1,100,15Q4,2,2,1,2,1,2,1,2,1,1,1,3,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,34980,702,1,100,15Q4,2,2,3,2,3,3,3,3,2,1,1,2,1,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
2,35985,702,3,100,15Q4,1,2,2,2,2,2,2,2,2,2,2,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,35988,701,4,100,15Q4,1,1,1,1,1,1,1,1,1,3,1,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,4,100,15Q4,1,2,2,1,2,1,1,1,2,1,2,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,36051,701,4,100,15Q4,1,2,3,2,3,2,2,2,2,1,3,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,36212,703,1,100,15Q4,2,3,3,3,3,2,2,2,3,1,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37323,702,4,100,15Q4,2,3,2,3,2,2,2,2,2,1,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37337,703,2,100,15Q4,2,2,2,2,2,1,2,2,2,1,3,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,37353,703,2,100,15Q4,1,2,1,2,1,2,1,2,2,2,2,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,37362,703,4,100,15Q4,2,3,2,3,2,3,3,2,2,2,2,3,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37367,701,2,100,15Q4,1,2,3,3,3,3,3,3,3,1,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37371,701,3,100,15Q4,2,3,3,3,3,2,2,2,2,2,3,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37536,703,4,100,15Q4,2,2,3,2,3,2,3,3,3,1,2,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37667,702,2,100,15Q4,2,3,2,3,2,2,2,3,2,1,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82502,703,4,100,15Q4,2,3,2,3,2,3,2,2,2,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82504,703,1,100,15Q4,2,2,2,3,2,2,2,2,2,1,2,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82581,702,4,100,15Q4,2,3,2,3,2,3,2,3,3,1,3,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82584,703,1,100,15Q4,1,2,2,2,2,2,2,2,2,2,2,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82605,703,1,100,15Q4,2,2,2,3,2,3,2,2,2,2,2,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82615,703,1,100,15Q4,1,1,2,1,2,2,2,2,2,2,2,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97214,702,2,100,15Q4,2,2,2,2,2,2,2,2,2,1,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,97218,702,3,100,15Q4,1,2,2,2,3,2,3,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,97249,701,4,100,15Q4,1,2,2,2,2,2,2,2,2,2,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,10135,703,1,100,16Q1,2,2,2,3,2,3,3,3,3,3,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,10227,701,2,100,16Q1,2,3,3,3,3,3,3,3,3,1,1,3,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11328,702,9,100,16Q1,1,2,2,2,2,1,2,1,2,1,3,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,12471,702,9,100,16Q1,2,3,3,3,3,3,3,3,3,1,1,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13880,703,2,100,16Q1,2,3,2,3,2,3,2,3,2,3,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,14033,701,4,100,16Q1,2,3,3,3,2,2,3,3,2,1,2,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14039,703,4,100,16Q1,2,3,2,3,2,3,3,3,2,1,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14139,703,2,100,16Q1,2,,,3,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,15547,703,8,100,16Q1,2,2,1,2,2,2,2,2,2,2,2,3,1,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
2,15591,703,9,100,16Q1,2,3,2,3,2,3,2,3,2,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,15594,703,8,100,16Q1,2,3,3,3,3,3,3,3,3,1,3,2,1,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
2,15803,703,9,100,16Q1,2,3,3,3,3,3,3,3,3,1,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33131,702,2,100,16Q1,2,3,3,3,3,2,3,3,3,1,1,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,1,100,16Q1,2,2,2,2,1,2,2,2,2,1,2,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,34964,702,1,100,16Q1,2,,,3,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35985,702,3,100,16Q1,1,,,2,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,4,100,16Q1,1,2,2,2,1,2,2,1,2,1,2,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,36051,701,4,100,16Q1,1,2,2,3,2,2,2,2,2,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,2,100,16Q1,2,3,2,3,2,3,2,3,2,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37323,702,4,100,16Q1,2,2,2,2,2,2,2,2,2,1,2,3,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37337,703,2,100,16Q1,2,3,3,2,2,1,2,2,2,1,2,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,37353,703,2,100,16Q1,1,1,1,1,1,1,1,1,1,2,1,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,37362,703,4,100,16Q1,2,2,2,2,2,2,2,2,2,1,2,3,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37367,701,2,100,16Q1,2,3,3,3,3,3,3,3,3,1,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37371,701,3,100,16Q1,2,3,3,3,3,2,2,2,2,1,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,37470,702,3,100,16Q1,2,3,3,3,3,3,3,3,3,1,1,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37667,702,2,100,16Q1,2,2,2,2,2,2,2,2,2,1,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82502,703,4,100,16Q1,2,2,2,2,2,2,2,2,2,2,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82581,702,4,100,16Q1,2,3,2,3,2,3,2,3,2,1,2,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
