Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6,Q7,Q8,Q9,Q10,Q12,Q1AX,Q1PX,Q3AX,Q3PX,Q4AX,Q4PX,Q6bX,Q6cXi,Q6cXii,Q6eX,Q7aX,Q7bX,Q7cX,Q7dX,Latecomer,NewRecruit,WrongClassif,Duplicate
2,37333,6010,2,100,2009Q2,2,3,3,3,3,3,3,3,3,1,2,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
2,37508,6000,1,100,2009Q2,2,3,3,3,3,3,3,3,3,1,2,2,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
2,37650,6010,2,100,2009Q2,1,3,2,3,2,3,2,3,2,3,1,3,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
2,40216,6010,2,100,2009Q2,2,3,3,3,3,3,3,3,3,1,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
2,90149,6000,1,100,2009Q2,1,3,3,3,3,2,2,3,3,2,2,1,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
2,90174,6010,1,100,2009Q2,2,3,3,3,3,2,2,3,3,3,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
2,96928,5000,2,100,2009Q2,2,3,2,3,2,3,2,3,2,1,2,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
2,97009,5010,4,100,2009Q2,2,,3,3,3,3,3,3,3,1,3,3,3,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
2,97066,6010,1,100,2009Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
2,97352,5000,1,100,2009Q2,2,3,3,3,3,2,3,3,3,1,1,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
3,10156,5000,1,100,2009Q2,2,3,3,3,3,2,2,3,3,1,1,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
3,10198,5000,1,100,2009Q2,1,3,3,3,3,2,2,3,3,1,1,2,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
3,36029,5000,2,100,2009Q2,2,3,2,3,2,3,2,3,2,1,2,2,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
3,37573,5000,1,100,2009Q2,2,3,2,3,2,3,3,3,3,1,1,2,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
3,44121,6000,1,100,2009Q2,1,1,1,1,1,1,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
3,97198,5000,1,100,2009Q2,2,3,3,3,3,3,3,3,3,1,1,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
3,97212,6010,1,100,2009Q2,2,3,2,3,2,3,3,3,3,1,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
4,10019,5000,1,100,2009Q2,1,1,2,1,2,2,2,3,2,2,3,1,3,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
4,10046,5000,3,100,2009Q2,2,3,2,3,2,2,2,3,2,2,2,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
4,10052,5000,1,100,2009Q2,2,3,2,3,2,3,2,3,3,1,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
4,10230,5000,1,100,2009Q2,,3,2,3,2,3,2,3,2,1,2,2,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
4,11156,5000,2,100,2009Q2,2,3,3,3,3,3,3,3,3,1,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
4,96993,6000,1,100,2009Q2,2,3,3,3,3,2,2,3,3,1,1,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,10043,5000,1,100,2009Q2,1,3,2,3,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,10049,5000,1,100,2009Q2,1,2,3,3,3,3,2,3,3,2,1,2,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,10050,5000,1,100,2009Q2,2,3,,3,3,2,3,3,3,3,2,2,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,10265,5000,1,100,2009Q2,2,3,2,3,2,3,2,3,2,1,2,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,10546,6000,1,100,2009Q2,2,3,,3,,3,,3,,1,2,3,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,10547,6000,1,100,2009Q2,2,3,2,3,3,3,3,3,3,2,3,3,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,10558,6000,1,100,2009Q2,2,3,2,3,2,3,2,3,3,1,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,10816,5010,1,100,2009Q2,1,2,2,3,3,,3,2,3,2,2,2,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,11056,5000,1,100,2009Q2,2,2,1,3,3,2,2,2,3,3,3,3,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,11057,5000,1,100,2009Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,11109,5000,1,100,2009Q2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,31726,6010,2,100,2009Q2,1,1,,2,2,1,2,2,2,2,2,3,3,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,33197,6010,4,100,2009Q2,1,3,3,3,3,2,3,2,3,1,2,3,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,34756,6010,2,100,2009Q2,2,3,2,3,2,3,2,3,2,2,1,2,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,34803,6010,2,100,2009Q2,2,3,2,3,2,2,2,2,2,1,1,2,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,34841,5000,1,100,2009Q2,1,1,2,1,2,2,2,2,1,1,2,2,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,34848,6010,1,100,2009Q2,1,3,,3,3,2,3,3,3,1,2,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,35041,5000,1,100,2009Q2,2,3,3,3,3,3,3,3,3,1,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,36017,5010,1,100,2009Q2,1,,,2,3,2,3,3,3,1,3,3,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,37293,6000,3,100,2009Q2,2,3,3,3,3,3,3,3,3,1,1,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,37319,5010,1,100,2009Q2,2,3,3,3,3,3,3,3,3,1,1,2,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,37324,5000,1,100,2009Q2,1,1,1,1,1,2,2,1,1,2,1,1,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,42030,6000,1,100,2009Q2,2,,,3,3,3,2,3,3,2,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,53436,6010,1,100,2009Q2,2,3,2,3,2,3,2,3,2,1,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,80735,5010,4,100,2009Q2,1,3,2,3,2,3,3,3,2,3,2,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,90342,5010,3,100,2009Q2,1,2,1,2,1,2,1,3,1,1,2,2,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,96943,6000,1,100,2009Q2,2,3,,3,2,2,2,3,2,1,3,3,3,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,97020,5010,1,100,2009Q2,2,,,3,3,3,3,3,3,1,2,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
5,97045,6000,1,100,2009Q2,1,3,3,3,3,2,2,3,3,2,1,2,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,10024,6000,1,100,2009Q2,2,3,2,3,3,3,3,3,3,2,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,10030,5000,1,100,2009Q2,2,3,1,3,1,3,2,3,1,1,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,10054,5000,1,100,2009Q2,2,3,3,3,,3,3,3,3,1,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,10148,5000,3,100,2009Q2,2,3,3,3,3,3,3,3,3,1,2,2,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,10157,5000,1,100,2009Q2,2,2,1,3,1,3,,3,2,1,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,10158,5000,1,100,2009Q2,2,3,3,3,3,3,3,3,3,1,1,2,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,10160,5000,1,100,2009Q2,2,3,3,3,3,3,3,3,3,1,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,10161,5000,1,100,2009Q2,1,3,3,3,3,2,2,3,3,1,1,2,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,10183,5000,1,100,2009Q2,2,3,3,3,3,3,3,3,3,1,1,3,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,10218,5000,4,100,2009Q2,2,3,2,3,3,2,2,3,3,1,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,10220,5010,4,100,2009Q2,2,,,3,3,3,3,3,3,1,1,2,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,10249,5000,2,100,2009Q2,2,2,2,3,1,2,1,2,1,2,2,3,3,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,10548,6000,1,100,2009Q2,1,3,,3,,2,,2,,2,2,2,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,10550,6010,1,100,2009Q2,1,3,2,3,2,3,2,3,2,1,1,2,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,10559,6010,2,100,2009Q2,2,3,,3,,2,,3,,1,1,2,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,10565,6000,1,100,2009Q2,2,3,3,3,3,3,3,3,3,3,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,11028,5000,1,100,2009Q2,2,3,3,3,3,3,3,3,3,1,3,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,11064,5000,1,100,2009Q2,2,3,,3,2,3,2,3,2,1,2,2,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,11103,5000,1,100,2009Q2,2,3,3,3,3,2,2,3,3,1,1,2,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,11105,5000,1,100,2009Q2,2,3,3,3,3,3,3,3,3,1,2,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,11110,5000,1,100,2009Q2,2,3,3,3,3,3,3,3,3,1,2,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,11144,5000,1,100,2009Q2,2,3,1,3,2,,2,3,,3,2,2,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,11147,5000,1,100,2009Q2,1,1,1,2,1,2,1,2,1,2,1,3,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,11152,5000,1,100,2009Q2,2,3,,3,,3,,2,,3,3,3,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,11157,5000,3,100,2009Q2,2,3,3,3,3,3,3,3,3,1,2,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,11161,5000,2,100,2009Q2,2,2,,2,2,2,2,3,2,2,1,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,11178,5010,4,100,2009Q2,2,3,3,3,3,3,3,2,3,1,2,3,1,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
